tweet_id	tweet_date	tweet_text
1103283790477172737	2019-03-06 13:18:48	This smart floor, turns your footsteps into #electricity ⚡ #RenewableEnergy #Sustainability https://t.co/73UckKOJBV via @Paula_Piccard
1103283778317963269	2019-03-06 13:18:45	Harry spoke last nite praising his wife-asking YOU 2 save the environment. Doesn’t that apply 2 your wife who took a private jet 2 a 400,000 baby shower? #meghanmarkle #globalwarming #we #limosineliberals #hypocrites #princeharry #katemiddleton #breaking https://t.co/eQBjX9if5d
1103283773431562240	2019-03-06 13:18:44	@SDG2030 @Chavivohra @ImpactGlocal @Parul_RajeevM @ManavSubodh @Activate1M1B @ActivateImpact @Manekagandhibjp @MinistryWCD @TwitterIndia @INBreakthrough @kapoors_s @deespeak @biz @bsebti @kashthefuturist @VincentCoyle1 @berniehollywood @tempestjune @unwomenindia @TwitterWomen @MomentsIndia @TwitterForGood @AdamRogers2030 @japna_p @ArtForCause @urvashisarkar07 @Drlaxmigautam1 @archanakra @DrDebaratiH @kirthijayakumar @sonalgoelias @SaundaryaR @anandankita @artistrishika @kiranshaw @PattyArquette @PamelaFalk @SayftyCom @misskaul Huge congratulations to all the winner #WebWonderWoman Fully agree we need to make #SDGs @TheGlobalGoals @GlobalGoalsUN @SDG2030 Gender Responsive @CelinaJaitly Congratulations on your appointment with @OneYoungWorld @Richtopia @ImpactUN @PMOIndia @rashtrapatibhvn @jack https://t.co/3pFsbRFMYT
1103283757686108160	2019-03-06 13:18:40	We help your fashion business go global. https://t.co/yHIn9WnNpX #fashion #chanodil #business #manufacturing #inovation #automated #apparel #sustainability #automation #fashiondesign #serviceability #suppliers #suppliers #garmentmanufacturing #orderprocessing #digitization https://t.co/ZoNjM8bQf3
1103283752795598849	2019-03-06 13:18:39	This. 👊🌱💰 #climate #finance #fiscal #sustainability #government #ClimateChange https://t.co/ArcUoGU8sp
1103283720218275842	2019-03-06 13:18:31	This eco-friendly building in Taiwan is designed to absorb 130 tons of CO2 every year. #tech #WednesdayWisdom #innovation #sustainability #building #construction https://t.co/1RBlNBx9Zy
1103283707346149376	2019-03-06 13:18:28	Jay Inslee just launched a presidential campaign that will be all about climate change https://t.co/nNSU6Qjj3u #jayinslee #inslee2020 #climatechange #2020election https://t.co/tGjS1Umtw6
1103283694062718979	2019-03-06 13:18:25	Save the date! 26th April @UniCologne, #Köln. We are pleased to welcome Dr. Sharon E. Nicholson @floridastate and Dr. Uwe Mikolajewicz @MPI_Meteo to our annual Martin-Schwarzbach-Colloquium. #climate #Africa https://t.co/WJPIpubGDn https://t.co/wl3s7KZ7Vc
1103283693878239232	2019-03-06 13:18:25	This could be #Cologne cathedral &amp; #NRW's #Laschet or #Reul with such close ties to #lignite #coal,also making them #ClimateChange denying lobbysts in office. Now also threatening #FridaysForFuture students with #police. #HambacherForst #climate #endcoal https://t.co/3rRRlM5oIn
1103283690577321985	2019-03-06 13:18:24	To combat smog pollution, China 🇨🇳 is building tower block forests that produce 60kg of oxygen a day and absorb 25 tons of carbon dioxide a year. #china #pollution #Tech #Architecture #Innovation #Sustainability #environment #MondayMotivation https://t.co/xcXbKY8mRX
1103283682905870338	2019-03-06 13:18:22	The other side of the coin. We need to mitigate the changes as much as possible by curbing our emissions, but we also need to start adapting to the changes we know are coming (and have already started to see). #cdnpoli #climatechange https://t.co/YIR4sHZCT2
1103283673133182976	2019-03-06 13:18:20	Wildfires, flooding and droughts could make 2020 a climate change election https://t.co/NVpFEzyh7A #Climate
1103283640920915972	2019-03-06 13:18:12	8 are in Asia. 📕 Read more: https://t.co/MR8cT2Aetx #environment #nature https://t.co/l9PPenEdKw
1103283624772857866	2019-03-06 13:18:08	This eco-friendly building in Taiwan is designed to absorb 130 tons of CO2 every year. #tech #WednesdayWisdom #innovation #sustainability #building #construction https://t.co/1RBlNBx9Zy
1103283622893809664	2019-03-06 13:18:08	I am pleased and proud to have risen to the #1 spot on the @UNSocial500, a success-tracking programme for UN staff and consultants who use their social-media channels to promote the #SDGs and other important work of the #UnitedNations. https://t.co/IzXvV44zR2
1103283586596257800	2019-03-06 13:17:59	#RegenerativeAgriculture is more than a promising concept. #Food companies can start working with regenerative #farmers right now. #soilhealth #notill #covercrops #climatechange #planet #guthealth @jjknopf @TamarHaspel @delossjahnke @JennyKAhlen https://t.co/ff8ABC12WO https://t.co/2bIUOkwMRU
1103283580959162368	2019-03-06 13:17:58	#climatechange inaction #brexit deadlock @UKLabour is a shambles @Conservatives - nuf said Only hope is see is @TheGreenParty And @CarolineLucas
1103283567193407488	2019-03-06 13:17:55	#ActOnTheGAP reason #3: Communities thrive on #women involvement, also when addressing #ClimateChange. 👭🙌 Women create strong community networks and are more likely to share their knowledge and quickly adapt to environmental changes. #WomensDay👉https://t.co/RifF2qDpxV https://t.co/ct0p5LBow2
1103283564492324864	2019-03-06 13:17:54	#scienceandenvironment #sustainability #stewardship #loops https://t.co/uIIbQjhdt6
1103283557764681728	2019-03-06 13:17:52	NEW: Trump Nominates #ClimateChange Denying, Major @GOP Donor Kelly Craft as @UN Ambassador https://t.co/95RKMeTzvX #SmartDissent #UnitedNations #Grifter https://t.co/7hSt2EkT0V
1103283556015579136	2019-03-06 13:17:52	We have already received so many incredible applications to our Sustainable City Awards 2019! If you think your work is INNOVATIVE, SUSTAINABLE and is CHANGING OUR LANDSCAPE, then APPLY NOW! @SusCityAwards @LSx_News #innovation #greentech #community #wellbeing #Sustainability https://t.co/1BnbqVPFNV
1103283550881832960	2019-03-06 13:17:51	#MeatFeast ! 🍖🐓🍔🐄🍗🐣🌭🐖⁣ It's one of those #BonusHauls. The perfect symbol for the modern, industrialised #FoodSystem, where between 1/3 &amp; 1/2 of all food is wasted! More @ https://t.co/ubrMZkSoMh #MeatPlatter #BonusHauls #SystemicChange #DumpsterDiving #ClimateChange https://t.co/ENtDpc1itF
1103283540224032769	2019-03-06 13:17:48	Fight for the planet with the #ClimateStrike next 15 March! #ClimateChange #GretaThunberg #planetpower https://t.co/cWL2McibND
1103283540035133446	2019-03-06 13:17:48	SDG 16 Group 2 #XUMIL #transformingOurWorld #SDGs https://t.co/a3scSPwwfA
1103283539024510976	2019-03-06 13:17:48	Saving emissions and fuel through advanced weather data. Learn more on the topic in our workshop at 4pm on 12th Mar at the Connected Aircraft Aerospace Techweek https://t.co/U0tJylxC4Q Check out our website for more information. https://t.co/wVHBFK8wzb #sustainability #aviation https://t.co/70SNzQe34g
1103283537703305216	2019-03-06 13:17:48	EU has set aside €10bn to invest in innovative clean technologies to lead the transition to a modern, competitive and socially fair economy for all Europeans. This will have an tangible impact on people's lives, see how: #ParisAgreement #ClimateChange https://t.co/COFKRkvJNG
1103283532942753792	2019-03-06 13:17:46	@LyondellBasell VP of #Sustainability, Jim Seward, citing participation in #WorldPlasticCouncil and Alliance to @EndPlasticWaste as demonstration of commitment to ending #plastic #waste in the environment and the #CircularEconomy. #EndPlasticWaste #CEstakeholderEU https://t.co/BLv3pq3BFw
1103283529042051072	2019-03-06 13:17:45	Coral reefs in the far north of the #GreatBarrierReef are showing lasting effects from the mass bleaching of 2016 and 2017 and in some cases their health has declined further, according to fresh surveys https://t.co/Tl3K3tAFnn #CoralBleaching #Environment
1103283513938321408	2019-03-06 13:17:42	We have 11 years left to achieve the #SDGs. A @BrookingsInst study shows that at the current rate of progress, by 2030 we will still be halfway to ending all forms of #malnutrition. Better governance for #nutrition is key to achieve our common goals https://t.co/BD08eDsVNT @UNSCN https://t.co/QHIqO95mRY
1103283481520586753	2019-03-06 13:17:34	Thank you @E4AMamaYeAfrica for Echoing the Thoughts of young People , we got to achieve the #SDGs None should remain behind , spend some few seconds to read this https://t.co/6YplrE4BF6 @CIRHT @UR_CMHS @RulisaS @medsar_rwanda https://t.co/Yqec9Npq30
1103283479494696961	2019-03-06 13:17:34	Making it cheaper to pollute flies in the face of climate action! #cdnpoli #ClimateChange https://t.co/0fWUUu2gUv
1103283479243051008	2019-03-06 13:17:34	Temps in the Arctic have been more than 20°C above average creating periodic open water in normally hard-frozen sea ice in the dead of winter: https://t.co/mF6M61bAPz #ClimateChange is here. Let's do something about it #ActOnClimate #climate #energy #climatestrike #GreenNewDeal https://t.co/GPkg9usniM
1103283471110361088	2019-03-06 13:17:32	It's overdue. We have just 12 years to stop irreversible climate change. Cutting meat is the single biggest impact an individual can have on climate change. It's time to take responsibility and help leave this planet better than we found it. #Govegan #climatechange #GlobalWarming https://t.co/5cdbuyy8Pe
1103283440642748416	2019-03-06 13:17:24	I wonder where the ocean heat comes from? Magical thinking re: #elnino #climatechange #AGW https://t.co/UVOUOObnOR
1103283428802379776	2019-03-06 13:17:22	A HUGE thanks to the organisers of the “Accelerating progress towards a carbon neutral #Bristol” event 👏 What an #inspiring morning! Can't wait to get moving on my climate actions that came out of this!! @bgreencapital #ClimateChange #CarbonNeutralBristol https://t.co/kzbAzEhFgy
1103283428382793728	2019-03-06 13:17:21	Chinese-operated banana farms in Laos leave little land for residents; environmental damage is a growing concern 🌏 https://t.co/z2zoszwlRP | #LandRights #Environment #HealthAndSafety https://t.co/JilF9Rbskg
1103283426684211201	2019-03-06 13:17:21	CEO @AustervollSeafood Arne Møgster honestly fronting #Sustainability focusing on #Environment #Social #Financials and #PoliticalFramework #SDG #NASF2019 https://t.co/1lvpvGAfSy
1103283425140764672	2019-03-06 13:17:21	Goal 7: Renewable Energy: Akon Akon launched @AkonLighting after finding that some countries didn’t have the infrastructure to light the large-scale gigs he played in America: https://t.co/ehEWxmwMUp #Envision2030 #SDGs #GlobalGoals https://t.co/h1HHePmX7N
1103283420938031104	2019-03-06 13:17:20	#ZeroWaste colleague quote: “my apartment dumpster is like my room of requirement. When I need something I often find it there.” Trash to treasure! #CircularEconomy #green #renewables #ClimateChange #blockchain #HarryPotter https://t.co/NAZChQnHIn
1103283409542135808	2019-03-06 13:17:17	It’s off to Potchefstroom &amp; the North West University. Urmila attends the conference : Sustainable Development in the Urban Age #academic #development #properties #nwu #environment https://t.co/sSTMeQL7Gq
1103283408099307526	2019-03-06 13:17:17	Proud to present the cover of the Dutch version of our book @Climate_Gamble, which will be out there soon by @NWADAM! It's the sixth language we get published in! @jmkorhonen #climatechange #energy #nuclear https://t.co/RjDkURz5ai
1103283407268839424	2019-03-06 13:17:16	The latest Argil Daily! https://t.co/MjKJGRBXnV Thanks to @jetdriverman @diegovasquezmo @toveholm2 #education #sustainability
1103283397433077761	2019-03-06 13:17:14	Do you know where do all the #plastic banners go after the #election #campaign is over. No prizes for guessing - they add to plastic #pollution on #planet. Hoping that #NGT and #SupremeCourt ban the use of plastic banners in #Elections2019. #environment https://t.co/NTp0vIRZ0Z
1103283386607681536	2019-03-06 13:17:12	Good morning! #AshWednesday #GlobalWarming https://t.co/hdFyik21CX
1103283361164992517	2019-03-06 13:17:05	Temps in the Arctic have been more than 20°C above average creating periodic open water in normally hard-frozen sea ice in the dead of winter: https://t.co/mF6M61bAPz #ClimateChange is here. Let's do something about it #ActOnClimate #climate #energy #climatestrike #GreenNewDeal https://t.co/GPkg9usniM
1103283361060130816	2019-03-06 13:17:05	There is so much beauty in the ocean that future generations will never witness if we don’t hold industries accountable today. 🐠🌊 #climatejustice #ecocide #environment #conservation #clown #fish #climatechange #pollution #nature #future https://t.co/z1oTTcbJEe
1103283357704585216	2019-03-06 13:17:05	Economic growth in India has come at the cost of the #environment. India’s ‘Common but Differentiated Responsibility’ stance in global climate diplomacy is reasonable, but outdated. Indian policymakers need to create an incentive ecosystem that promotes sustainable, green growth. https://t.co/nidoyVz3ZG
1103283346329751553	2019-03-06 13:17:02	The populist headlines should be about #climatechange #publichealth #RoadSafety making out towns and cities better places to live. In Dundee 75 people die a year due to traffic air pollution but it is parking charges that get the front pages! @dundeecycling https://t.co/jZmpJQWeOD
1103283344048046083	2019-03-06 13:17:01	@business Hope they take trump's wrath!! #climatechange
1103283341229547521	2019-03-06 13:17:01	Hello There! Welcome to Neme's Blog: LET THIS WEEK BRING US NEW BLESSINGS, AMEN! HAVE Y... https://t.co/A5TiagzND4 #WednesdayWisdom #MellowWednesday #wednesdaythoughts #Atikulated #AskAMan #melbourneweather #GospelRadio #GOAT #NowPlaying #climatechange #marketing
1103283333893685248	2019-03-06 13:16:59	Temps in the Arctic have been more than 20°C above average creating periodic open water in normally hard-frozen sea ice in the dead of winter: https://t.co/mF6M61bAPz #ClimateChange is here. Let's do something about it #ActOnClimate #climate #energy #climatestrike #GreenNewDeal https://t.co/GPkg9usniM
1103283332933185536	2019-03-06 13:16:59	British drivers urged to clean up their act as part of a national litter campaign. #Road #Driver #Litter #Cleanup #Campaign #Environment @HighwaysEngland https://t.co/zbTBwqqX96
1103283327665168385	2019-03-06 13:16:57	From smarter concrete to carbon neutral cities, this FREE video series looks at the powerful role #construction has to play in tackling climate change - WATCH: https://t.co/k01VVUfiRD #climatechange #architecture https://t.co/k8yqJf3bOM
1103283298485170176	2019-03-06 13:16:51	Vintage clip of Mayor Bernie Sanders in the 80's pointing out how MSM doesn't talk about #climatechange enough. 30 years later they STILL don't. More proof why I believe and trust a President Sanders will throw the weight of the White House on climate action. #Bernie2020 https://t.co/BjV7OxEIeN
1103283280403673088	2019-03-06 13:16:46	#GlobalWarming #epooja #pooja #environnement #friendlyfire #outsourcing #startup .. awesome innovation to do grahapravesha Pooja :) https://t.co/CMCqsBCHxj
1103283279111835648	2019-03-06 13:16:46	This guy has lost it completely. 🙄🙄🙄 #wednesdaywisdom #climatechange https://t.co/myUaYRu8LU
1103283260753412096	2019-03-06 13:16:42	"Consider the ""CASE for LOCAL BEER"". #Beer is mostly H2O, which weighs ~ 8 lbs/gal. Thats a lot of weight to lug. #Local beer is good for the #environment and part of both the #bioeconomy [a yeast product] as #circleeconomy [spent grain used by local farms for pigs] ."
1103283255221108738	2019-03-06 13:16:40	Switzerland is wrapping glaciers in blankets to stop them melting #SDGs #climatechange #ClimateActionNow https://t.co/N8gRKPxAl6
1103283222866202626	2019-03-06 13:16:32	Just started a course this week on Water and Environmental Law and Policy at the IHE Delft Institute for Water Education @ihedelft, and so will probably be twitting about these issues henceforth...#environment #water https://t.co/ODdI7ZRXlg
1103283219376599041	2019-03-06 13:16:32	#CIPProjects: The #FoodSTART program has successfully promoted root and tuber crops for #foodsecurity, #livelihoods and #climate resilience in Asia. Its approach will soon benefit poor #farming families in sub-Saharan #Africa. @IFAD @RTB_CGIAR ➡️ https://t.co/k0bVN4YqrC https://t.co/hhqtDmkq9n
1103283213890408449	2019-03-06 13:16:30	Really @DanielOKlier? How about the devastating impacts of #climatechange hitting 1st &amp; foremost communities in countries like Bangladesh. How does that square with the “local humanitarian needs” you’re concerned about? @HSBC - No more excuses! #FossilBanksNoThanks #EndCoal https://t.co/240xpWYKIv
1103283206709628931	2019-03-06 13:16:29	Today @HBaldwin + @claireperrymp + @theresecoffey speak to @CommonsIDC about #UKaid efforts to tackle #ClimateChange @UN has warned climate change could reverse gains made in tackling #poverty - @DFID_UK has a crucial role to play. https://t.co/dR60c70y3O
1103283204490973185	2019-03-06 13:16:28	Vintage clip of Mayor Bernie Sanders in the 80's pointing out how MSM doesn't talk about #climatechange enough. 30 years later they STILL don't. More proof why I believe and trust a President Sanders will throw the weight of the White House on climate action. #Bernie2020 https://t.co/BjV7OxEIeN
1103283197813710849	2019-03-06 13:16:27	“Patagonia is in business to save our home planet.” https://t.co/59DDuvSPdv #sustainability #CSR #dogood
1103283194118488069	2019-03-06 13:16:26	Addressing the challenges of: sustainable food the preservation of biodiversity &amp; natural resources + the fight against #climatechange requires a profound transition of Europe’s agricultural &amp; food system. It's time to #SolveDifferent https://t.co/NnG5LfO80b
1103283183649542146	2019-03-06 13:16:23	@Chavivohra @ImpactGlocal @Parul_RajeevM @AgnishwarJ @ManavSubodh @Activate1M1B @ActivateImpact @Manekagandhibjp @MinistryWCD @TwitterIndia @INBreakthrough @kapoors_s @deespeak @biz @bsebti @kashthefuturist @VincentCoyle1 @berniehollywood @tempestjune @unwomenindia @TwitterWomen @MomentsIndia @TwitterForGood @AdamRogers2030 @japna_p @ArtForCause @urvashisarkar07 @Drlaxmigautam1 @archanakra @DrDebaratiH @kirthijayakumar @sonalgoelias @SaundaryaR @anandankita @artistrishika @kiranshaw @PattyArquette @PamelaFalk @SayftyCom @misskaul @sonakshisinha @UNinIndia @RachelintheOC @ShinKoyamada Huge congratulations to @Chavivohra for been awarded #WebWonderWoman by Hon Min @Manekagandhibjp @MinistryWCD She has tireless worked on #GirlChild #Education #GenderEquality and GenderResponsive #SDGs implementation We congratulate all winner @PattyArquette @deespeak @biz https://t.co/kZHgLGtT5d
1103283162715746305	2019-03-06 13:16:18	We are looking for a consultant to document lessons learned from African National Human Rights Institutions' work on linking human rights and the SDGs. Deadline for applications 10th March. #NHRIs #SDGs #HumanRights #consultancy @NANHRI40 https://t.co/xlkWsicUcx
1103283151588098048	2019-03-06 13:16:16	"@jboehm_NEWS And -hopefully- #sustainability, if even from an internal operations perspective. The investment pays significant dividends, times over. F500 business are already floating ""green bonds"" with lower capital rate, reduced risk, and greater investment interest."
1103283117505347586	2019-03-06 13:16:07	Young people from different backgrounds ought to be fully engaged when it comes to the #SDGs agenda so they can play active and informed roles and also for them to incorporate the goals into their lives. #YouthSDGs #sdgs #globalgoals https://t.co/uOEBMA1o7Y
1103283107225055233	2019-03-06 13:16:05	How Federal Disaster Money Favors The Rich https://t.co/pijjaEl6xm #climatechange #injustice
1103283098555432961	2019-03-06 13:16:03	8 are in Asia. 📕 Read more: https://t.co/MR8cT2Aetx #environment #nature https://t.co/l9PPenEdKw
1103283095137079296	2019-03-06 13:16:02	At Airlabs we understand the exact chemical makeup of #pollution in cities, how to effectively clean it with the right materials, and how to deliver #cleanair in the best way - https://t.co/phEE3xfMsG #AirPollution #Emissions #Environment https://t.co/IJQEMabk2G
1103496488263581701	2019-03-07 03:23:59	Do you think #ClimateChange is the greatest danger to your life today, or are one of these more likely to kill you? Vote &amp; RT! And NO... #Democrats, #Socialists, #AOC, #Republicans &amp; #PresidentTrump are not options, sorry! ~ WW https://t.co/QoIIHgBBlh
1103496475076636672	2019-03-07 03:23:56	#Climate #change : #Government #deal to boost offshore #wind https://t.co/gyAq43NG4g
1103496472035713024	2019-03-07 03:23:55	What do you call the LNP's plan to build coal power stations? #auspol #climatechange #greens #LNP #renewables
1103496451068518400	2019-03-07 03:23:50	#ClimateChange: The Massive CO2 Emitter you may not know about https://t.co/wTWPaASSMk #itstimetochange #climatechange join @ZEROCO2_
1103496434245021696	2019-03-07 03:23:46	. . . #solarenergy #solarpower #solar #renewableenergy #solarpanels #solarpanel #cleanenergy #energy #gogreen #solarsystem #gosolar #greenenergy #energiasolar #photovoltaic #solarpowered #sustainability #energia #renewables #climatechange #sun #energiafotovoltaica #fotovoltaico https://t.co/plWHhB6N7K
1103496406055223296	2019-03-07 03:23:39	We don’t believe this #climatechange is the driving force 😂 🐾♥️🐾♥️🐾♥️🐾 https://t.co/KJJrWd9FDt
1103496404910059521	2019-03-07 03:23:39	@MaximeBernier Here's a more up-to-date pic of CO2 fertilisation from Prof Myneni's Vegetation Remote Sensing &amp; Climate Research at Boston U - using NASA data. Increased CO2 is really having a positive impact. https://t.co/k6fmdQ2WTI #climatechange https://t.co/mfbo9aeBpm
1103496400569073664	2019-03-07 03:23:38	Joe Rogan | Can We Slow Down Climate Change? https://t.co/nmsmGmL05l via @YouTube @joerogan @PowerfulJRE @elonmusk @Tesla Is saving babies from less emissions😍 We need electric Planes! Every Seat on a plane melts 3M of of ice caps!! #WTF #ClimateChange #CleanEnergyWins #Tesla
1103496368251793408	2019-03-07 03:23:30	Schumer Calls for Bipartisan Panel to Craft #ClimateChange #Legislation NO MORE LEGISLATION! There are already too damn many laws. Get rid of some laws so #USCitizens can live without the #SwordOfDamocles over our heads. https://t.co/2Nfo1GHVuu #NewsandPolitics via @pjmedia_com
1103496282197377032	2019-03-07 03:23:10	California is requiring all new homes to be built with #solar panels, all public buses to be zero emissions, and is building massive batteries to provide 24 hr #renewableenergy. We have solutions to the #climate crisis, let's implement them. #ActOnClimate #cdnpoli #GreenNewDeal https://t.co/tfp4FN15Jx
1103496274282758144	2019-03-07 03:23:08	@cityofkingston city council meeting live streame tonight. Kingston must lead the way for a clean and better tomorrow. All level of gonverment must tackle climate change as emergency. #ygk #environment #ClimateChange #ClimateAction #ClimateEmergency https://t.co/WEDw8JwwRg
1103496268247109633	2019-03-07 03:23:06	Government Climate Science in the Age of Trump: 1. Documents are difficult to find; 2. Web pages are buried; 3. Language has been altered; 4. Science has been silenced. This is the modern equivalent of burning books! #ActOnClimate #ClimateChange https://t.co/RxO0Nr59uw
1103496256708661248	2019-03-07 03:23:04	Having adopted a participatory and rewarding model, GIC works with schools around 7 Forks Power Stations to promote environmental awareness through the participation of students and wider school community. #KenGenCares #SustainableDevelopment #SDGs #SDG13
1103496214916415488	2019-03-07 03:22:54	We don’t believe this #climatechange is the driving force 😂 🐾♥️🐾♥️🐾♥️🐾 https://t.co/KJJrWd9FDt
1103496210898313216	2019-03-07 03:22:53	What do you call the LNP's plan to build coal power stations? #auspol #climatechange #greens #LNP #renewables
1103496175590821888	2019-03-07 03:22:44	There is so much beauty in the ocean that future generations will never witness if we don’t hold industries accountable today. 🐠🌊 #climatejustice #ecocide #environment #conservation #clown #fish #climatechange #pollution #nature #future https://t.co/z1oTTcbJEe
1103496170134032384	2019-03-07 03:22:43	Vintage clip of Mayor Bernie Sanders in the 80's pointing out how MSM doesn't talk about #climatechange enough. 30 years later they STILL don't. More proof why I believe and trust a President Sanders will throw the weight of the White House on climate action. #Bernie2020 https://t.co/BjV7OxEIeN
1103496157899247616	2019-03-07 03:22:40	@BernieSanders is our best shot at meaningful #ClimateAction in the US. It's the real crisis we should we talking about. #ClimateChange is here and accelerating. We don't have anymore time to play. https://t.co/wzcTY44Epd
1103496116803375106	2019-03-07 03:22:30	If you use #solarpower to mine #cryptocurrencies, you vastly reduce your cost of mining AND vastly reduce the negative effects on the #environment -Good for the environment, good for #cryptomining #btc #xmr #eth #etn #grft #trtl .. https://t.co/OZOmW6unMr
1103496094208552961	2019-03-07 03:22:25	These four countries are already running on almost 100% #renewableenergy. We have solutions to #climate crisis. What's missing is the political will to implement them. ⁠#ActOnClimate #climate #energy #tech #solar #wind #renewables @JustinTrudeau https://t.co/Be3YYoEs3z
1103496066681323520	2019-03-07 03:22:18	“People literally died, literally” And you’re literally Hitler if you don’t believe in #ClimateChange https://t.co/QAXXLQKu99
1103496048302006273	2019-03-07 03:22:14	@GovEvers @AlliantECenter Make this #LEED certified. @PerkinsWill_UD is capable of plantinum. #Madison is behind. Prove it’s not all about $! #environment #sustainability. @sustaindane @WISustainableBC @RENEW_Wisconsin @PlayAtMCM @madisonlibrary @findorff @HGA 100% Renewable Madison. @CityofMadison
1103496040160944130	2019-03-07 03:22:12	Data centers use an enormous amount of energy to store everyday digital information (yes, even this tweet). But they’re slowly going from #ClimateChange problem to climate change solution https://t.co/kUDpTi0DLK
1103496007197839361	2019-03-07 03:22:04	Great, @jeffbrez. You ranked #131 on the UN Social 500! Thank you for using your personal social media accounts to inspire and educate the public about the #SDGs https://t.co/8tyR4mfc5l #Inspiration #Motivation #Gamification #leaders #peace @unsocial500
1103495993566396417	2019-03-07 03:22:01	Data centers use an enormous amount of energy to store everyday digital information (yes, even this tweet). But they’re slowly going from #ClimateChange problem to climate change solution https://t.co/kUDpTi0DLK
1103495992274386944	2019-03-07 03:22:01	Australian #Forest ecosystems heading for a crash due to #climatechange: “All this is non-linear. What will happen is the system will crash faster than we realise.. We are going to see this transformation before our eyes” says Prof David Bowman from @utas_ https://t.co/nHwDnjVIjl
1103495981671149575	2019-03-07 03:21:58	400,000 African pangolins are hunted for meat every year https://t.co/Itgm9hS9yG #nature #environment rt @wef cc @mikequindazzi @antgrasso @fisher85m https://t.co/BkoerncPAM
1103495967909666816	2019-03-07 03:21:55	Australian #Forest ecosystems heading for a crash due to #climatechange: “All this is non-linear. What will happen is the system will crash faster than we realise.. We are going to see this transformation before our eyes” says Prof David Bowman from @utas_ https://t.co/nHwDnjVIjl
1103495960179732480	2019-03-07 03:21:53	There is so much beauty in the ocean that future generations will never witness if we don’t hold industries accountable today. 🐠🌊 #climatejustice #ecocide #environment #conservation #clown #fish #climatechange #pollution #nature #future https://t.co/z1oTTcbJEe
1103495953837944835	2019-03-07 03:21:52	This #IWD19 let’s break barriers for women’s empowerment. Tell us your ideas on how to mark Womens Day! #Anhenverin #SDGs #WomensDay #Balance4better @UNWomenWatch https://t.co/NdmbUBzarP
1103495939228987395	2019-03-07 03:21:48	#snowday #SnugsTheSnowBear #fun story with #climatechange theme set in #England #Iceland and #Greenland #ChildrensBooks Make #snowday a #hooray! #Rave #BookReviews https://t.co/k3vaEkRB5j
1103495924100157440	2019-03-07 03:21:44	"""My 8-year old will experience a far more profound manifestation of #climatechange than I will. And that really frightens me - are we preparing our children for a future that we ourselves find difficult to imagine?"" @UNDP's @PradeepK333 on the realities but also #hope... 🌏 https://t.co/RyxQipceGr"
1103495922485510144	2019-03-07 03:21:44	We're all susceptible to #ClimateChange but women who serve most of the services at home are more susceptible to these changes.The knowledge they have as natives can save #MotherNature #YouthGoWild19 #Youth4BiodiversityUg https://t.co/Cf711txi8R
1103495905385287681	2019-03-07 03:21:40	@NamugerwaLeah @GretaThunberg @BBCAfrica @ExtinctionR Please don’t forget that #climatechange is caused by climate changers, humans! Our numbers keep rising unchecked by many and the environment suffers. More women need to be empowered through education, contraceptives, work &amp; men need to be involved.
1103495899030798336	2019-03-07 03:21:38	Australian #Forest ecosystems heading for a crash due to #climatechange: “All this is non-linear. What will happen is the system will crash faster than we realise.. We are going to see this transformation before our eyes” says Prof David Bowman from @utas_ https://t.co/nHwDnjVIjl
1103495881389535233	2019-03-07 03:21:34	This scares me the most about climate change: The way it fuels wars, extremism, tyranny and conflict. When there is environmental chaos, it fuels societal chaos. It already has been fueling and worsening wars and violence all over the world. #climate https://t.co/pw7H5nXNbJ
1103495876004200449	2019-03-07 03:21:33	A natural and #healthy solution to a natural problem helping in maintaining #ecology #nature #environment #Health #pesticides @wef https://t.co/gqSdpeeFyF
1103495841124249605	2019-03-07 03:21:25	HISTORY MADE: @cityofkingston is the first municipality in Ontario to declare a climate emergency! Unanimously! Now it's time to act! Agressive, measurable emission reductions all across the community! LEAD ON! #ygk #ygkc #ClimateEmergency #climatechange https://t.co/r15lQdbNNN
1103495777865863168	2019-03-07 03:21:10	Thanks to everyone who attended our joint live series #SteppingUp #WBURCitySpace event on #climatechange and #business! Thanks to a stellar panel: David Cash, @koop_bjk , Rachel Cleetus @UCSUSA and @MoranWriter! https://t.co/nET4xAeHgU
1103495768109809665	2019-03-07 03:21:07	#ThursdayMorning Reading - #climatechange - #agriculture: We hear a lot about the threat to the coasts, but the heartland is already experiencing wetter springs, hotter summers: #Climatechange threatens Iowa farm economy https://t.co/JyLlQh3XOg via @DMRegister
1103495762867113984	2019-03-07 03:21:06	Admissions Alert!! TERI School of Advanced Studies announces admissions for Master Courses in Sustainable Development and Environmental Studies. Apply Now - https://t.co/LXKHW71g82 #AdmissionsOpen #MasterCourses #TERISAS #SustainableDevelopment #Environment #Study https://t.co/pK2V0zGfRt
1103495750795886593	2019-03-07 03:21:03	Let’s start by trying to agree on basics: 1⃣Is #climatechange a real problem? 2⃣Are our carbon emissions the principal cause? 3⃣Should Congress act? https://t.co/UMMviPrDIw
1103495732156293120	2019-03-07 03:20:59	What do you call the LNP's plan to build coal power stations? #auspol #climatechange #greens #LNP #renewables
