,social_issues,politics_and_renewables,progressive_politics,food_agriculture,political_ecology,radical_chic,sustainable_industry
838365980334108672,0.00023901142940536589,0.00015861134314336728,0.00022628463894431392,0.0002132552188921147,8.676705811149929e-05,0.0001281378186324063,0.00011913583626130577
838365980434837504,0.0004574093388415519,0.0007119605819302141,0.0003585269398099265,0.00035842113167041485,0.00051482712982319,0.0007271068537798195,0.0007850091423385393
838365984465502208,0.0003833029601372004,0.002581359364171934,0.00022862069425368686,0.00032369490872188487,0.0007823467900263796,0.00017335378071213674,0.002686264483457339
838365986176684037,0.001250958663718834,0.0008442228820847181,0.0009227406818562319,0.0009289435671945747,0.0009760690708209797,0.0005486922147185382,0.0007845658628961912
838365988307468288,0.0006467201707367584,0.0009966273963931812,0.0008130357506680338,0.0003917388529358948,0.000982968901396985,0.0002267526762507135,0.0005131751073792999
838366055768686592,0.00020694713418310475,0.0009050909159153521,0.000842911373374665,0.0003678518219688201,0.00029338330344596235,0.00013293229250831577,0.00023371232703616645
838366110051352577,9.161078988236326e-05,0.000141184239529076,0.00011517427612279255,5.5492128581118616e-05,0.00013924754436784047,3.211850593906166e-05,7.269537695084198e-05
838366148504743937,9.161078988236326e-05,0.000141184239529076,0.00011517427612279255,5.5492128581118616e-05,0.00013924754436784047,3.211850593906166e-05,7.269537695084198e-05
838366168117362688,9.161078988236326e-05,0.000141184239529076,0.00011517427612279255,5.5492128581118616e-05,0.00013924754436784047,3.211850593906166e-05,7.269537695084198e-05
838366173481873408,9.161078988236326e-05,0.000141184239529076,0.00011517427612279255,5.5492128581118616e-05,0.00013924754436784047,3.211850593906166e-05,7.269537695084198e-05
838366197569708032,0.0001534699383377683,7.24726683523e-05,7.285857224044662e-05,0.0002903888387618744,0.0001834051492687164,0.0001679755744562145,0.00014021712456346904
838366239919497222,0.00012587417526421045,0.002179781173252899,0.00030597216275548314,0.0001797506234583896,0.0008633941972363251,0.0002543951585946615,0.000248923002345588
838366303786254336,5.3489703707571316e-05,0.0009264002150228095,0.00013003067005611403,7.638827852451843e-05,0.00036693226796021087,0.00010811245388634994,0.00010578553380683228
838366318483161088,0.001450373818379994,0.0011188338038163382,0.0010005377182918252,0.001357887565494985,0.0010337820534660183,0.0008429234758608568,0.0008855565921338284
838366323893743617,0.0037203657754094114,5.1708137559612915e-06,3.675564837401128e-06,0.00014238234695698905,0.0016689061892876953,4.883500501315333e-05,9.070132392838257e-06
838366464482635777,0.001250958663718834,0.0008442228820847181,0.0009227406818562319,0.0009289435671945747,0.0009760690708209797,0.0005486922147185382,0.0007845658628961912
838366464822427649,0.0014468442690677705,0.002829880756159565,0.0005772473274928775,0.018507655695112136,0.0007977103113691825,0.0012362833749941008,0.002005490965673486
838366478487416833,0.00017567138407873856,0.00034361382961819586,7.007609127003634e-05,0.0022473426726962284,9.68437900384217e-05,0.00015010492541134106,0.00024350350938550012
838366524146593792,0.00017567138407873856,0.00034361382961819586,7.007609127003634e-05,0.0022473426726962284,9.68437900384217e-05,0.00015010492541134106,0.00024350350938550012
838366528479367168,0.00017567138407873856,0.00034361382961819586,7.007609127003634e-05,0.0022473426726962284,9.68437900384217e-05,0.00015010492541134106,0.00024350350938550012
838366588655001600,0.0017018210507650793,0.0001401923700494809,0.00012287446302464622,0.0001308469027474957,0.0017751921488802684,0.0001269497597839102,0.0009016537906872783
838366672947859456,0.0032551014114385276,0.001303035017078661,0.001267281495275823,0.006579700797859595,0.002208792263897789,0.0032131452311761287,0.0028537511018327435
838366709065084932,0.0007780249053639195,0.0009181508282816236,0.00046125161124676537,0.0021558559779818807,0.0007165879438055115,0.0009809968002425116,0.0009282537039175177
838366734394458112,0.0001653142484686319,0.0001950937203255643,9.799847136372994e-05,0.00045810549343004145,0.00015225433355978073,0.00020844778089420672,0.0001972352716567132
838366746662879232,0.0001653142484686319,0.0001950937203255643,9.799847136372994e-05,0.00045810549343004145,0.00015225433355978073,0.00020844778089420672,0.0001972352716567132
838366749292625921,2.5728799938169322e-05,0.0016765976743703416,0.00036647180684272414,0.0001399436286448675,4.581260560168117e-05,0.0003500516636938483,0.0005646392023165774
838366797468430336,7.286992499641812e-06,0.0004750257246845633,0.00010382693876189787,3.96418589073813e-05,1.2970300038320689e-05,9.916602935946236e-05,0.00015999838914593367
838366862920527872,7.286992499641812e-06,0.0004750257246845633,0.00010382693876189787,3.96418589073813e-05,1.2970300038320689e-05,9.916602935946236e-05,0.00015999838914593367
838366890544234497,0.0004944479809536105,0.0004822707902586964,0.0002807728327065899,0.0016442193237925576,0.007550761113187232,0.0003462426918587069,0.0010963268760841363
838366954545156096,0.0003151869801008111,0.0003074312578808889,0.00017897226141834385,0.0010481749608080243,0.004813580554908301,0.00022071278817706192,0.000698880889458528
838367141686456321,0.00033313375703291324,0.001042181655539421,0.001387384035833966,0.0005259448696462757,0.0003361801332917526,0.00093774024928898,0.0009466759949872168
838367166252593152,0.0004069321270550966,0.00024832416349544913,0.0006621258046526138,0.00014316459516731228,0.00019639590103634393,0.0001981118052886774,0.0018542630678872521
838367224557625346,1.9115314424270375e-05,2.1067623876427258e-05,2.43377249279708e-05,2.1503429294552852e-05,8.629684051610813e-06,0.00018757070405445866,6.358016670358952e-05
838367269214367745,0.0003533386138963228,0.0009617839550630261,0.0004996483468538754,0.0006430021447609555,0.0009689169450100752,0.0009273457167936972,0.0006397441681865474
838367410923122688,7.857668719992541e-05,9.49620289126233e-05,0.0012112579517492197,0.007578759217217539,0.0005099883987406801,0.0003827226628307327,4.7717373474319624e-05
838367425850585093,0.00044792848498638124,0.0003850722411854796,0.0006183824087612423,0.0004963591716416488,0.00015876680195838164,0.0003077150082324062,0.0001831499425720584
838367488601632769,0.00037435210366350817,0.004331353321973637,0.0005764170889829172,7.805573222252787e-05,0.009493444001492973,0.0014305055778485254,0.00013559606045352593
838367621510758401,0.00030153249651442227,0.0005079002603824682,0.00022178899379807546,0.0001018110921520307,0.00012757062317699755,0.0009201349991994751,3.596500045370037e-05
838367697905856512,0.0007948725722501975,0.0002862759909006434,0.00047431700704109376,0.0006117164017223353,0.0007151024805808889,0.0004594710907773804,0.0004733196120663014
838367726489853952,0.000337804639359388,0.00012165516817793016,0.00020156637014566352,0.00025996681334089917,0.0003038992572607535,0.0001952620818895809,0.00020114112635998747
838367759461396482,0.0037203657754094114,5.1708137559612915e-06,3.675564837401128e-06,0.00014238234695698905,0.0016689061892876953,4.883500501315333e-05,9.070132392838257e-06
838367890155909120,0.001071302663674497,0.0001380222281504779,0.00015300575591068943,0.0001901877478549121,0.00027561615294104515,0.0021111056233643643,0.00013151650043495317
838367963543658496,0.00045528929974702814,5.865033094612997e-05,6.501397221936065e-05,8.082014180780576e-05,0.00011712187259034363,0.0008972084589920712,5.588070479343594e-05
838368148663451648,0.0005362207158105462,0.0004992207327745869,0.00013398328864780716,0.00011283408679883742,0.00037632214896507173,6.99603520860434e-05,0.0006932739334394952
838368219995987968,0.0004944479809536105,0.0004822707902586964,0.0002807728327065899,0.0016442193237925576,0.007550761113187232,0.0003462426918587069,0.0010963268760841363
838881048981229568,0.001250958663718834,0.0008442228820847181,0.0009227406818562319,0.0009289435671945747,0.0009760690708209797,0.0005486922147185382,0.0007845658628961912
838881217579724801,0.0002635897304400248,0.00024873435525213616,0.00037078210864230083,0.0003826520079387959,4.829555495526516e-05,0.00048238465241272766,0.0004419298200947294
838881219911761920,0.00012959636889839455,0.0002976266886073477,0.0001351462822430912,0.0003423316600143474,0.0004118289534635549,0.00016011881571242645,0.00032001089560946226
838881221493080064,0.000541739403208212,0.004241845862025565,0.00024955695163934876,0.000545400197626712,0.0011003434496579152,0.0003870950834605431,0.0018820801749955748
838881261737426945,0.00018019474419818455,0.0014111558815949833,8.299333352364858e-05,0.00018141410713023122,0.0003660290106215268,0.00012875329042145875,0.0006260917494059025
838881270847406080,0.0003541346068741151,0.00024767202181240566,0.00018656914759498653,0.0021977216199328894,0.00021465548950042228,0.0003090018508458312,0.0005496786098299943
838881271107375104,0.00020421006199588276,0.00022520928521392242,0.00015481811606567338,0.0008634516411738561,0.00021657969788894512,0.0003244646670660021,0.0002964213225692649
838881354221760513,0.0004944479809536105,0.0004822707902586964,0.0002807728327065899,0.0016442193237925576,0.007550761113187232,0.0003462426918587069,0.0010963268760841363
838881357006786561,0.00010911959776496644,0.00019587507137790758,6.240616607740702e-05,0.00017232035821925849,4.235743678411419e-05,0.00018326456232121218,0.0001399430116256047
838881361674936320,0.0004554914062579888,0.0002618457962338983,0.00013317046579855993,0.00026218581457343384,4.31077908898265e-05,7.184879197543844e-05,4.125662704603487e-05
838881379974791168,0.00024148566072825298,0.00024015230499211315,0.0001159119857712504,0.00016369508972576506,0.0005360021651846968,0.0006713237221534794,6.868675324735618e-05
838881389260873728,0.0005892490300771632,0.0008635106660040943,0.0039016839724635576,0.0002083097398670046,0.0028057409310237283,0.0003359121242983516,0.001073958378652536
838881401298640896,0.00016693471745348788,0.00024464609904947734,0.0011054563740716308,5.900775675506695e-05,0.0007949351294742994,9.515968029961256e-05,0.00030426802719721606
838881405815828481,5.7578784078553695e-05,8.601815979169389e-05,6.111217238362084e-05,5.227645197974892e-05,5.71907874916153e-05,0.0002987647418151557,0.0009471124229196982
838881424497340418,0.0004309909073918213,0.0004102346902772827,0.00012473047945805204,0.00046417527089492004,0.00013939089996473593,0.00018717944430860468,0.0018513006410703983
838881431157895168,0.00018315290349377422,0.0001743358959544111,5.299131475699693e-05,0.00019725878474754604,5.922088065077496e-05,7.95365081995169e-05,0.0007867812104937229
838881449281536003,0.00022486010609998992,0.0005520033119826721,0.0006328928207850319,0.0004510001251199254,0.00034431465124163817,0.00031925556706415654,0.00013044690079695327
838881455971381248,0.0029122627223399033,0.0023400221029496533,0.0023831601392519616,0.003592813254395027,0.0043407018862021375,0.003717888946995702,0.0023917484783482555
838881483922210816,0.00027503348812710264,0.00022099149770954987,0.0002250617706599837,0.00033931010338320147,0.00040993862242452695,0.00035112180748217566,0.00022587124605876334
838881507246768129,0.00027503348812710264,0.00022099149770954987,0.0002250617706599837,0.00033931010338320147,0.00040993862242452695,0.00035112180748217566,0.00022587124605876334
838881514708418560,0.00027503348812710264,0.00022099149770954987,0.0002250617706599837,0.00033931010338320147,0.00040993862242452695,0.00035112180748217566,0.00022587124605876334
838881556450185218,0.00044792848498638124,0.0003850722411854796,0.0006183824087612423,0.0004963591716416488,0.00015876680195838164,0.0003077150082324062,0.0001831499425720584
838881566399025153,0.00012585396256190468,0.00016932825493141737,0.0003258905233998923,0.0017926345288557604,0.0007230397397652811,0.00041808934194333326,0.00033560453586569707
838881586309382144,0.0003705120694541364,0.00033118243500291516,0.0002791138851750598,0.0006323796897451342,0.0005841168784848619,0.00014404008922155035,0.0005310677179817664
838881601043955712,9.114786412394849e-05,0.00014947118549201455,4.9423963951599834e-05,0.00011344187328045414,4.518276366421872e-05,5.3850865133265876e-05,5.1407794587703405e-05
838881646652841984,0.0005274728736659872,0.0005733597337378055,0.0003547486893575913,0.0003730831154776737,0.0001467280392816181,0.00042704258609385,0.0004288415836935415
838881677862715489,0.005171540373194277,0.0008948584055382699,0.0010043330208158803,0.0011465233859612276,0.0013386705028138558,0.0005858123160332999,0.001038101742049496
838881709944889344,0.0002034009933919428,0.00012153419688508359,8.893234625169808e-05,0.00010300870809619144,0.00022758295538441401,0.00020672958073713414,0.00020251397631175746
838881714172751873,5.762304076026135e-05,3.442822886093938e-05,2.518923088688409e-05,2.9176474509327806e-05,6.447478509964416e-05,5.856701556490062e-05,5.737150308265449e-05
838881743029448705,0.0002480372113138991,0.00014818353975817826,0.00010840296414686991,0.00012558419752266447,0.00027752893813389736,0.0002521012811933264,0.0002469539635652421
838881833022447616,5.762304076026135e-05,3.442822886093938e-05,2.518923088688409e-05,2.9176474509327806e-05,6.447478509964416e-05,5.856701556490062e-05,5.737150308265449e-05
838881836872912896,0.0004873107812124346,0.0017603023849969354,0.001354044309822304,0.0040421379747022255,0.0021327803899137796,0.0011603976078943062,0.0023228739800527304
838881880988594176,0.00022486010609998992,0.0005520033119826721,0.0006328928207850319,0.0004510001251199254,0.00034431465124163817,0.00031925556706415654,0.00013044690079695327
838881882020290561,4.998421605335281e-05,0.002883366964510692,0.0001406587832707021,0.0001002517195574418,7.654086775474295e-05,7.096416537251894e-05,2.9018321338184776e-05
838881900882243584,2.2271241176267024e-05,0.00012189839881633411,2.126628078501623e-05,2.792759924348638e-05,0.00032637338032385116,4.181698855862381e-05,0.0005772804006707787
838881984151715844,5.236616025565319e-05,0.0002867918626780917,4.9998303410800083e-05,6.568573992707591e-05,0.0007679007566726767,9.83617126545325e-05,0.0013582815895852058
838881985166733314,0.0021750186833750444,0.0014774377256967094,0.0041888084720715195,0.002514567432077319,0.004542954187563262,0.0025324816612534253,0.001582678760171848
838882045472440321,0.0006558323461296804,0.0005903232797556065,0.0005299477552242726,0.0006615076903447139,0.000349509752618649,0.00043918816912112,0.0004639326805642636
838882055035314177,0.002209543513846281,0.00032304868985821665,0.00042584086365720904,0.0005215791048529352,0.0022319610698576524,0.00042043358178144984,0.0012039859558196132
838882056268574720,0.00019875933783064425,0.00019268984455121294,9.022675405840774e-05,0.0020715303087244273,0.0001233630698280513,7.021874580045549e-05,0.0002406676096348289
838882085842583552,0.0005265983471704951,0.0001293548096522873,0.00010273349060182435,0.0003817353269998412,8.544448978988976e-05,0.0007014910385839197,0.00010033259384596896
838882107300642818,0.0002921668905913438,0.0004547622343482016,0.0002290041981476908,0.00022893923634080825,0.0003288427267382773,0.0004644365738329909,0.0005014231830344079
838882127177461764,0.0004813163213214324,0.0003499413066399522,0.0015552203609479373,0.001379263155337721,0.0005853008739341999,0.0012933083501351038,0.0005058747985107673
838882178163441668,0.00013636201710913245,9.914370961854612e-05,0.00044063278561995813,0.00039078434922086623,0.0001658212941435941,0.0003664292134653282,0.00014331996984250284
838882189546676229,0.0009014107392589163,0.0005896659596259341,0.000496743965045592,0.0018577101400276306,0.001332861864019738,0.001051206175002149,0.0005005210087353956
838882213072515073,0.001811937124565626,0.00020800894491319278,0.0002025977711900975,0.0004045658186487692,0.00015639341802391142,0.00018757004572780896,0.0005767597243851257
838882236317503488,0.0007700566464175639,8.839218016791721e-05,8.608542428414669e-05,0.00017192669550309515,6.644766809997779e-05,7.97031572663008e-05,0.0002451050159485476
838882287542493184,0.00015671536361959007,0.00022662608970269664,0.00022540266050099996,0.00039431415462903103,0.0002657193316247582,0.00018410619270190027,0.0003121816703331497
838882311093514241,2.6665644198315988e-05,3.8542568159877637e-05,3.8334688922949594e-05,6.705377498707107e-05,4.519492565945947e-05,3.1320762949373104e-05,5.3097667290738565e-05
838882316592295936,0.00018125271179257057,0.00012720416453771438,0.0002711205661735588,0.0003316143995930885,0.0002775805100433614,0.00022402345834838462,0.00040358031894493764
838882366517035009,2.6665644198315988e-05,3.8542568159877637e-05,3.8334688922949594e-05,6.705377498707107e-05,4.519492565945947e-05,3.1320762949373104e-05,5.3097667290738565e-05
838882374318370817,0.0016648494875608308,8.075125756919209e-05,0.000550898088782266,0.00010105673872505739,0.007169782158010053,0.0030510206393366637,0.00010564078679983729
838882374809071616,0.0004716799416265131,2.287081718858966e-05,0.00015607576368333642,2.8624485581008436e-05,0.002031416289265865,0.0008644345375468052,2.9921720979191063e-05
838882390026121217,0.0004716799416265131,2.287081718858966e-05,0.00015607576368333642,2.8624485581008436e-05,0.002031416289265865,0.0008644345375468052,2.9921720979191063e-05
838882394547576832,0.00030820826289742705,0.0009323779763075153,0.0012746016284563334,0.000917423495715421,0.0007816695510517093,0.0008705195782323082,0.0002966521622175415
838882447043407873,0.0006140438833775666,0.0012298688112563733,0.0005249848941986599,0.000533259555261978,0.0006082298599082534,0.0003785127883596112,0.0010176953000854416
838882452139454465,0.0011719291488987984,0.0006182311709591792,0.0006035774453081463,0.001357748798706578,0.0008204642623340933,0.0009338052930792878,0.0006452563225137027
838882478639181825,0.00373426807252853,0.001775537323470934,0.0015779745473680543,0.0022012599820662145,0.006894538653892842,0.002253470817349875,0.0036527230064879023
838882480019161088,0.0009579873336982353,0.0006182550809251701,0.0005196690586266269,0.001090172785669029,0.0007158272755139593,0.0007735877770167111,0.0005626897292577101
838882513548414976,5.189951379327257e-05,0.00010678216000210601,0.00019414673521388158,0.000547498939656838,0.00021808116986575546,0.002422456364302918,0.0012425641856401277
838882514609414144,2.2047660302429024e-05,4.537570865153186e-05,8.249495757136907e-05,0.00023267431389069904,9.266623469506964e-05,0.0010295298371344958,0.0005280764058040603
838882533957910528,0.00017162623588542916,0.003920700017918929,0.00412923145115998,0.0008446969815432067,0.006250704542139104,0.0012386080671491111,0.00030677889689281865
838882539678859264,3.646426404444907e-05,0.0008331457265092085,0.0008774307792704887,0.00017949329978711733,0.001328265167729192,0.00026319133459362464,6.51845201739587e-05
838882544116346880,3.646426404444907e-05,0.0008331457265092085,0.0008774307792704887,0.00017949329978711733,0.001328265167729192,0.00026319133459362464,6.51845201739587e-05
838882544930156544,0.0014170727869255145,0.0006189094233265037,0.0002747545491718775,0.0014850494894156718,0.0005120306261562722,0.0008161289554247735,0.0003233353752591725
838882550416359425,0.0009743243237458326,0.0005680185883880063,0.0008389109085968797,0.002676234500732838,0.0037300588612149254,0.0008115534646667178,0.0011734115025875684
838882554358951936,0.00027604030217131365,0.00016092503933104533,0.00023766798890959275,0.0007582509423850893,0.0010568251844750764,0.00022992376018870445,0.00033244603900022126
838882559123668994,0.0007991105993642164,0.001763771941314147,0.008337102422818944,0.0020472676687418676,0.0013180242340145882,0.0015330539434517748,0.002534629170513128
838882573338161152,0.0009815740946463875,0.0001895861498100286,0.000514305619399013,0.00038918936987769625,0.006162941840886598,0.00021339161364446936,0.0003394021834843178
838882618552770560,0.00027457966117606095,0.0003891229587770841,0.0003058754099653372,0.006636437377004173,0.0007081881590911687,0.0006256758295839542,0.003929160217329039
838882632968601600,7.77896568594664e-05,0.00011024659633601014,8.665418770918152e-05,0.0018803173906732126,0.00020064344718335902,0.00017726903309555052,0.0011132520617248081
838882660386816000,0.002442144304964865,0.0012810101857912862,7.451354831796812e-05,4.712619577027133e-05,0.0017759305550933127,6.104851235762489e-05,0.00010827840067140227
838882680490102784,0.0018427581559007581,0.0037202117161357993,0.0033018418897591975,0.002981093895213061,0.0015276323222351903,0.0015571493506575183,0.0028614623977905435
838882743509528576,0.0001566191984744134,0.0003162080969012311,0.00028064174434941954,0.00025338129597976804,0.00012983305277188665,0.00013234651834901227,0.00024320811679609173
838882812891709445,0.0001566191984744134,0.0003162080969012311,0.00028064174434941954,0.00025338129597976804,0.00012983305277188665,0.00013234651834901227,0.00024320811679609173
838882843036102656,0.0001566191984744134,0.0003162080969012311,0.00028064174434941954,0.00025338129597976804,0.00012983305277188665,0.00013234651834901227,0.00024320811679609173
838882876791848962,0.0001566191984744134,0.0003162080969012311,0.00028064174434941954,0.00025338129597976804,0.00012983305277188665,0.00013234651834901227,0.00024320811679609173
839198178691977217,0.0001566191984744134,0.0003162080969012311,0.00028064174434941954,0.00025338129597976804,0.00012983305277188665,0.00013234651834901227,0.00024320811679609173
839198206772842496,0.0001566191984744134,0.0003162080969012311,0.00028064174434941954,0.00025338129597976804,0.00012983305277188665,0.00013234651834901227,0.00024320811679609173
839198217199706112,0.0011279769915224069,0.0008110766485442101,0.0021017850571136173,0.001475182698257963,0.0011336361352650242,0.0007069335636165227,0.001520848253735948
839198243699437569,0.0005312186420629235,0.0006778934436469968,8.410403802999522e-05,9.454441698496832e-05,0.0005264836057758465,0.00015642656739661882,0.0004932253242823848
839198263660072960,0.00024551765036727734,0.0004188786158058935,0.00026321987448480144,0.0001367250270841298,0.0007439196844992578,0.0016329229199401219,0.0002850401572794979
839198299223650304,0.00041529886323678634,0.00198256444406197,0.00041591765327467613,0.0008216680452160526,0.0009130580638598833,0.004024770622182922,0.0008735569553841198
839198313165512706,0.002314104367639153,0.0015162651427716703,0.0021803594738656748,0.0008964422470959377,0.001802807689184131,0.003011511800339674,0.0009294115993448654
839198346153701376,0.00032781666769758497,0.0002147927579605178,0.00030886782220889813,0.0001269838061088076,0.00025537910081868947,0.0004266177498934393,0.00013164973885071814
839198361571897344,0.0013422040552508072,0.0012215955645365154,0.0013302196751039516,0.0009232458449235033,0.001707203537090881,0.0009384947560178282,0.0029784946257332885
839198409613529089,0.00022876140734367373,0.0003358948130447845,0.00019151093128275077,0.0003695911497017678,0.0010823294986635073,0.00040811810436031223,0.0004414806529874367
839198419264622592,6.480395145582951e-05,9.516188347199324e-05,5.424817108174894e-05,0.00010470781563103238,0.00030664472449572986,0.00011562325284052657,0.00012507148836689568
839198433315434496,0.0007870069230522175,0.001234895263075556,0.0023675494792166313,0.0013634592303365344,0.0021527890274463455,0.0015794908728565282,0.0009011835024978562
839198434976485377,0.00013378180143308903,0.00020992454555293725,0.0004024714219471545,0.00023178033632906592,0.00036596017884153444,0.00026850444246004454,0.00015319033084979414
839198437442740227,0.0005274728736659872,0.0005733597337378055,0.0003547486893575913,0.0003730831154776737,0.0001467280392816181,0.00042704258609385,0.0004288415836935415
839198445260918790,0.00018185064540539246,0.0011025456132481553,0.00021038405023688077,0.00013361846412733558,0.00027515925894374706,0.0001369567664607952,0.0001977780953752495
839198461169909760,0.0015089258395119274,0.0006968463700654604,0.00022475168962439522,0.0001653412775850913,0.0014152144051504368,0.00017196836654377552,8.748857049193069e-05
839198466098221057,0.0008550354958117484,0.00039487161842785014,0.00012735041236300814,9.369215370263334e-05,0.0008019332922748366,9.744092643919972e-05,4.956926652683204e-05
839198498675441664,0.0005265983471704951,0.0001293548096522873,0.00010273349060182435,0.0003817353269998412,8.544448978988976e-05,0.0007014910385839197,0.00010033259384596896
839198520116723712,0.0003705120694541364,0.00033118243500291516,0.0002791138851750598,0.0006323796897451342,0.0005841168784848619,0.00014404008922155035,0.0005310677179817664
839198653508161536,0.0017018210507650793,0.0001401923700494809,0.00012287446302464622,0.0001308469027474957,0.0017751921488802684,0.0001269497597839102,0.0009016537906872783
839198659841568768,5.7578784078553695e-05,8.601815979169389e-05,6.111217238362084e-05,5.227645197974892e-05,5.71907874916153e-05,0.0002987647418151557,0.0009471124229196982
839198660374196224,5.288313789890342e-05,0.0011310780489487903,5.5779679996111945e-05,0.00012165204483328507,0.00015226299829796254,0.0007825174097775493,0.002209141733973731
839198713331466240,0.00016813962653137172,0.0004820987258455443,0.00018652179683172277,0.0001280866963396296,0.00024106526587946056,0.00031055160890742026,0.0014071590147278312
839198726912688129,7.14522487714763e-05,0.00020488549573812243,7.92632778288657e-05,5.443206276193545e-05,0.0001024415773525453,0.00013197678928904017,0.0005980343614733174
839198747510902784,0.0009548112452295517,0.0014976791123025397,0.001090264343704642,0.000803269441915079,0.0010565659950998875,0.0009332780869174519,0.0007644712173452266
839198777542074372,1.4697228220083975e-05,0.0006174993103259175,0.002439811722813305,6.38573269704169e-05,1.7278338019571317e-05,0.00011589335227820836,6.096044216610595e-06
839198821586468866,0.00014807518114639458,0.00019529800167828243,9.746701434320846e-05,0.00011318023457954967,0.00030256663217886675,0.0005027356263281721,0.00023039222143819653
839198827966054402,6.291920225719463e-05,8.299162739669944e-05,4.140970931560976e-05,4.8090862562832163e-05,0.00012857516250413674,0.00021365043181127344,9.790214242873589e-05
839198830532956160,0.000596960090446625,0.0004372009582627819,0.00018009725677657127,0.0003806397570747915,0.0004894724751963825,0.00018687771769772667,0.0006320189134035067
839198833506664448,0.00025369633714955164,0.00018580443673937922,7.653017831824126e-05,0.0001617655898801422,0.00020801249913980388,7.941495052277707e-05,0.0002685965298391445
839198913693306880,0.0001883538456214221,0.0004420574912709933,0.0005217137861683014,0.0004217527954120426,0.0002397517631437427,0.0010771277238640158,0.0008742608361152141
839198920202993664,1.9115314424270375e-05,2.1067623876427258e-05,2.43377249279708e-05,2.1503429294552852e-05,8.629684051610813e-06,0.00018757070405445866,6.358016670358952e-05
839198926741856257,1.0483062907766687e-05,1.3274705961430973e-05,0.0017179668162119292,4.638417885389307e-05,0.0018030176950914365,4.346976263147054e-05,2.9258698679020025e-05
839198935533092864,0.0005813447743614584,0.0017973297436170129,0.0014802254458778589,0.0010392104927521653,0.0006286723700534338,0.0008484852752333789,0.0011157371478667133
839198959935578113,0.0009439027682262632,0.001232508630999635,0.0006867803311683845,0.00035181223433272685,0.0012231633146801547,0.0009458192619974298,0.0008753761548480262
839198962334715904,0.00014996377987553798,0.00095641303641403,0.00025536769926738824,0.00037678183408478304,0.00011799376462484244,0.0010977681334830936,0.0014609644504325586
839198999030583297,3.044684267801772e-05,8.430955604235299e-05,8.210833483150351e-05,0.0002219705052570203,7.678498267538135e-05,6.206080889176611e-05,3.4772777828597415e-05
839199009403199489,4.575401364585069e-05,0.00012671093754415414,0.00012344541238926547,0.0003336329223687553,0.00011545765580507771,9.32631509932178e-05,5.225652711962276e-05
839199010653089792,1.295626834283737e-05,3.584256672349299e-05,3.492415180654838e-05,9.435135238825298e-05,3.2670229772445066e-05,2.6379623448777205e-05,1.4792182545620276e-05
839199011261267968,0.0035093064839463394,0.0017450797825174949,0.003737182507041149,0.0015176009199164878,0.0020864388177043065,0.001291276225475657,0.002109085151336428
839199022124392449,0.0006121006534692869,0.0006331559906551791,0.0009668590596569966,0.0002665131093398052,0.0006217413964050744,0.00025054227813694466,0.0005462630241865502
839199028994768896,0.0007613296018841484,0.0004733068212528092,0.0011609285579289477,0.0003061225825225136,0.0020382187487612796,0.0005213345970386555,0.00039264851551303027
839199103649255424,0.00042611430820648763,0.00021189099211980922,0.0004537804241196969,0.00018426791483834104,0.0002533337024054562,0.0001567843508280108,0.00025608436568003374
839199134296997888,0.0005901110000269506,0.0003164985061345678,0.0006276263157805763,0.00029520457248532583,0.00028902821807257333,0.00027153710761036634,0.00029229266310555515
839199160909758464,0.0002507864825493307,0.00013450369151525842,0.00026672872972286626,0.00012545374596740225,0.0001228222580230602,0.00011539436864431749,0.0001242130497144464
839199224021430273,0.00018373542320323336,0.0007906402449526405,2.8286437347775074e-05,2.786054730661456e-05,0.00016265704282469455,4.395605908051325e-05,0.00015283766177694456
839199232888287232,1.9115314424270375e-05,2.1067623876427258e-05,2.43377249279708e-05,2.1503429294552852e-05,8.629684051610813e-06,0.00018757070405445866,6.358016670358952e-05
839199235765596163,0.00014996377987553798,0.00095641303641403,0.00025536769926738824,0.00037678183408478304,0.00011799376462484244,0.0010977681334830936,0.0014609644504325586
839199237296521217,0.0005265983471704951,0.0001293548096522873,0.00010273349060182435,0.0003817353269998412,8.544448978988976e-05,0.0007014910385839197,0.00010033259384596896
839199237942444033,0.00013907635320343467,0.000172551535724098,9.592860314570814e-05,0.0004829297177466307,4.4890103655433146e-05,0.00010293649119973062,0.00018096905792643408
839199238860980225,5.669803812066203e-05,0.00019127120290498518,0.00015612989434638134,9.577147241898097e-05,9.07727990348802e-05,0.0001637714961500255,4.7162840509696145e-05
839199239859232769,2.408910471316585e-05,8.128208411797944e-05,6.634661768295674e-05,4.069353165044564e-05,3.857131933546858e-05,6.959650582582098e-05,2.0032377536184556e-05
839199240345772033,0.00014996377987553798,0.00095641303641403,0.00025536769926738824,0.00037678183408478304,0.00011799376462484244,0.0010977681334830936,0.0014609644504325586
839199250554695680,1.4435112690625254e-05,0.004437445525154346,4.0272878268398386e-05,0.00042165369865995587,0.000884809126334743,0.017697763443746996,8.57225813710105e-06
839199253960486912,2.5286597599036637e-06,0.0007543764815699972,6.954680383601838e-06,7.173774572447517e-05,0.00015048979858830455,0.0030086138874669535,1.5476252579598186e-06
839199278102884353,2.5286597599036637e-06,0.0007543764815699972,6.954680383601838e-06,7.173774572447517e-05,0.00015048979858830455,0.0030086138874669535,1.5476252579598186e-06
