,sustainable_development,greta,endangered_habitats,innovation,renewable_energy,mixed,developement_goals
1104064867236003840,0.0022074961501729207,0.0020971992672607124,0.0010982826014619652,0.001755917086518883,0.0011841651173620476,0.0015946410331408548,0.0010438495625889875
1104064879105925125,0.0002694600083104642,0.00025534463229813487,0.0001367301163126946,0.0002128159734148699,0.00014357601915340043,0.0001949247376003617,0.00012618932816672575
1104064888719183872,0.0002694600083104642,0.00025534463229813487,0.0001367301163126946,0.0002128159734148699,0.00014357601915340043,0.0001949247376003617,0.00012618932816672575
1104064895027474432,0.0002694600083104642,0.00025534463229813487,0.0001367301163126946,0.0002128159734148699,0.00014357601915340043,0.0001949247376003617,0.00012618932816672575
1104064896961073153,5.912899541917407e-05,0.00010327900403699764,0.00010444688443725132,0.00014173373945429766,0.00011644262463189346,9.614535986630533e-05,0.00017338362994744636
1104064942758682625,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104064965516845056,0.00035845194113410264,0.0003305548372103297,0.00028513657234084894,0.0003723358252944276,0.0002889393473344331,0.00035672373168514865,0.0002472128242619615
1104064995279757315,0.0001515009935510502,0.00016166009281796948,0.00015888746396442124,0.0001322624085394583,0.00013953302785574653,9.957557650003106e-05,0.00017416182824536093
1104065023406616576,0.00035845194113410264,0.0003305548372103297,0.00028513657234084894,0.0003723358252944276,0.0002889393473344331,0.00035672373168514865,0.0002472128242619615
1104065045884035072,0.0005088997130162447,0.0005448434326457083,0.0006803150779790462,0.00026676906547048334,0.0006386579216749501,0.0013198631745331016,0.00029231665651208806
1104065052422868992,6.587484951101984e-05,6.882705109382467e-05,9.582062782543483e-05,3.15763691968893e-05,7.70676382888668e-05,0.0001627300086146096,3.4096437991796884e-05
1104065062199848960,6.587484951101984e-05,6.882705109382467e-05,9.582062782543483e-05,3.15763691968893e-05,7.70676382888668e-05,0.0001627300086146096,3.4096437991796884e-05
1104065065215557633,6.587484951101984e-05,6.882705109382467e-05,9.582062782543483e-05,3.15763691968893e-05,7.70676382888668e-05,0.0001627300086146096,3.4096437991796884e-05
1104065100326014977,6.587484951101984e-05,6.882705109382467e-05,9.582062782543483e-05,3.15763691968893e-05,7.70676382888668e-05,0.0001627300086146096,3.4096437991796884e-05
1104065100397363200,9.722140169323125e-05,9.891022266178849e-05,0.00014746668851893432,4.439284767923276e-05,0.00010722263530361677,0.00022848122392928448,4.748111629570715e-05
1104065107955339264,0.0001515009935510502,0.00016166009281796948,0.00015888746396442124,0.0001322624085394583,0.00013953302785574653,9.957557650003106e-05,0.00017416182824536093
1104065132928397312,0.0003707134923335013,0.0008609620628291175,0.0004453854682855715,0.00043421709964486265,0.000502048337127239,0.000683933858651973,0.0007989647958979287
1104065150322163718,7.898069210165022e-05,0.00018293416501030072,9.554799434745764e-05,9.219162692984999e-05,0.0001066466182966614,0.0001447641154996327,0.00016955550027556037
1104065162653261825,7.898069210165022e-05,0.00018293416501030072,9.554799434745764e-05,9.219162692984999e-05,0.0001066466182966614,0.0001447641154996327,0.00016955550027556037
1104065168613490689,7.898069210165022e-05,0.00018293416501030072,9.554799434745764e-05,9.219162692984999e-05,0.0001066466182966614,0.0001447641154996327,0.00016955550027556037
1104065203635838976,0.00019378577586135617,0.0003212374589484157,0.0001420497928758205,0.00028274568006790107,0.00017325499281899614,0.0001967258623429335,0.000799142212365593
1104065227585404930,5.5090301879960485e-05,9.134356922247231e-05,4.259406188987436e-05,7.997216438432778e-05,4.903449731566693e-05,5.586440049157586e-05,0.0002261366683708754
1104065231079333888,5.5090301879960485e-05,9.134356922247231e-05,4.259406188987436e-05,7.997216438432778e-05,4.903449731566693e-05,5.586440049157586e-05,0.0002261366683708754
1104296444989718528,0.0006942811631834302,0.0006574943200259926,0.00204742489514046,0.000908010688864061,0.000799502487774626,0.0006327085826662633,0.0006676301137106434
1104296471493595136,0.00038451496286688884,0.0003688541372916912,0.0006378094586365022,0.00045512398292377524,0.0014032266788883221,0.000819791576346924,0.00017499261818202758
1104296473670365184,0.0004045841360107085,0.00036653287997056124,0.002151077688278983,0.00048705411127082513,0.00023791994261460064,0.00022017074954733506,0.0007354984998039463
1104296479953506304,0.00014340534708133585,0.00027746507712305654,0.00018344852676931074,0.0001458320418279212,0.00023303181095691121,0.0004403394224174415,0.00039009224566254774
1104296549625012224,0.00022031862982566731,0.00017703353439230707,0.00014779490062672665,0.00016228583749209225,0.00041526824881166045,0.0001914433224449749,0.00013512809465996036
1104296594277613570,9.417871127990842e-05,7.582045396952327e-05,6.54059656553945e-05,6.870109455726785e-05,0.00017634909547525134,8.207389478487515e-05,5.704018301831972e-05
1104296640435945472,0.0006154964461136762,0.001123998240898242,0.0010495518143515414,0.001000799728979824,0.0019346011181557907,0.0008238088563456621,0.0008162575717818619
1104296646790266880,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104296763073150977,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104296773042999297,0.0006942811631834302,0.0006574943200259926,0.00204742489514046,0.000908010688864061,0.000799502487774626,0.0006327085826662633,0.0006676301137106434
1104296809441251328,0.0007478615482497486,0.000809687950816373,0.0006973790092817717,0.0008652415263321668,0.0006767377034965217,0.0006840851644969365,0.0005104652569648652
1104296817590702085,0.00010558366815982968,0.00011452916953125315,9.73340360642212e-05,0.0001225149358489971,9.585739788026754e-05,9.654310620246501e-05,7.219415932191934e-05
1104296825283072000,0.00047677672207729655,0.0007684335294115151,0.0004908457358686897,0.0007510495141354319,0.000533542789241131,0.0006562282581380303,0.00041399808137009616
1104296827678003200,0.00010558366815982968,0.00011452916953125315,9.73340360642212e-05,0.0001225149358489971,9.585739788026754e-05,9.654310620246501e-05,7.219415932191934e-05
1104296833461948416,0.00032070359073593113,0.0004902828488118099,0.00033048958479061616,0.0005482154248589692,0.0003991425044530934,0.0004756938968042872,0.00027512600447145673
1104296870497669120,0.00041223165862993834,0.00033920317994839505,0.0003706803935150694,0.00042599655813738727,0.00031950839003318997,0.000325607092319661,0.00025978742286261107
1104296897018294272,7.811767997210176e-05,0.00018003771135201248,0.00016917531792182383,0.0006888575562272831,0.001602487384068828,0.0003528460475309679,0.00011668276968304244
1104297020720902144,6.0508062325958404e-05,0.0001003459070448496,0.00014408762698592698,0.00030905561487395934,0.0007199248785431975,0.00017076403807373238,4.94557841721323e-05
1104297040362770434,1.9759928849894933e-05,4.146779287887075e-05,4.742878082282871e-05,0.00014529585731090134,0.00034005824589564376,7.697314206002807e-05,2.2904087806302654e-05
1104297058280845312,4.758989575050145e-05,8.319371818463556e-05,0.00011342247203077754,0.00026517065606701995,0.0006185486410183842,0.00014487515207700638,4.2250698677258474e-05
1104297136752152576,0.0004161256770764299,0.000421642337807999,0.0005174018749286805,0.00020445890399494777,0.0006655693767734894,0.001034954447327899,0.0002107271017978352
1104297150610067456,0.00021277977554644663,0.000244374394759186,0.00028459476438331667,7.861817586015249e-05,0.0005148742796323172,0.0004908171034211438,0.00012642509445264273
1104297171837280256,2.605520525168086e-05,4.0614014337224754e-05,4.9105590753305545e-05,0.0001437655367191024,0.00032882548064227244,7.599797587150914e-05,2.779247802595954e-05
1104297201512206336,0.00013282422084354134,7.779879612061712e-05,7.490408457875318e-05,6.335103983142238e-05,8.837567977925229e-05,5.705120535915523e-05,6.129984004654267e-05
1104297212195102720,0.0006344652057597228,0.0009456287574947685,0.001825293379978333,0.0005335309646428886,0.0010059399156930608,0.0007063506363930589,0.0014006581567575125
1104297218318708737,0.0006248741316525925,0.000499434213966215,0.0005555760443919027,0.00038215742202944513,0.0005007585910829077,0.00033024538290219347,0.0005077614999985995
1104297241282576387,0.00017659403996805986,0.00014129249900275546,0.00015541270555397143,0.00010823145534006844,0.00014186247040039553,9.317943666581643e-05,0.00014375674216373602
1104297269698924545,0.0001515009935510502,0.00016166009281796948,0.00015888746396442124,0.0001322624085394583,0.00013953302785574653,9.957557650003106e-05,0.00017416182824536093
1104297288564961280,0.0032101204617359285,0.0002482852869295111,0.00023457516283575123,0.0032103602363154535,0.0002814367168957521,0.0002521469285455821,0.0002697792223885083
1104297314364149760,0.000908686285020781,7.025177373680134e-05,6.594962833205526e-05,0.0009095121212160009,7.970690563317006e-05,7.115154344534811e-05,7.629233866180881e-05
1104297362946772992,0.0009882657096625645,0.0012527966800842602,0.0013443391163485826,0.0002974219422048041,0.003080536078350841,0.0022046535616158554,0.0006845029480403356
1104297418332536832,0.0002503173638792927,0.0004277851952712501,0.00022839919083544093,0.00018991746809842884,0.00047648203356028516,0.0003522271860350314,0.00013794950202348637
1104297425836097536,0.00012192384260176584,0.00015329541308464103,0.00016921624743528453,3.56979585805055e-05,0.0003737815060958416,0.0002690203249230285,8.240136700389624e-05
1104297438884425729,0.00012192384260176584,0.00015329541308464103,0.00016921624743528453,3.56979585805055e-05,0.0003737815060958416,0.0002690203249230285,8.240136700389624e-05
1104297466739023874,0.00012192384260176584,0.00015329541308464103,0.00016921624743528453,3.56979585805055e-05,0.0003737815060958416,0.0002690203249230285,8.240136700389624e-05
1104297469045891072,1.9963438285018696e-05,0.00010211477435975361,3.937459225479431e-05,2.69313065941736e-05,3.074315514207077e-05,4.631338864359178e-05,2.2914564610629434e-05
1104297480651505664,1.3395658943077479e-05,4.5247992794065364e-05,2.9065235674687092e-05,1.1161674246232428e-05,1.2715955896128095e-05,2.5748957906835367e-05,8.579441543116982e-06
1104297484355018752,0.0010854006432794968,0.001524367572838851,0.0009128499375195601,0.000884163366014353,0.0014119541170899694,0.0008267900852673508,0.0009230902373746473
1104297506744270848,0.0007426720455423099,0.0005936594099801971,0.0006598861987373608,0.0004540996563163204,0.0005950972079005493,0.00039279795332013585,0.0006033640591576893
1104297527384461313,0.00015728410477247425,0.00012588877632665335,0.0001380118535963532,9.646555901987265e-05,0.0001264479971268483,8.301644871738215e-05,0.0001281273228530213
1104297582560534528,0.00015728410477247425,0.00012588877632665335,0.0001380118535963532,9.646555901987265e-05,0.0001264479971268483,8.301644871738215e-05,0.0001281273228530213
1104297689578115073,6.947231573610202e-05,0.0013351843165674716,0.00011068297350690552,4.175812641573267e-05,0.008464728643670785,0.0001745653642396337,3.6728130578264684e-05
1104297733026922496,0.002276804812647365,0.0010373350029879254,0.0011858005267339473,0.0012572191942542012,0.0015210964544569055,0.0007635372231449407,0.001124797675150954
1104297735451303936,0.0007491761602956094,0.0002737507266978357,0.00014733398563945577,0.000931439202106336,0.00011525439884110933,0.00011223678922692894,0.00011662590519592327
1104297740022865921,0.00013167229071057827,5.065129756633735e-05,4.415003814593646e-05,0.00015693924900471906,1.8835135050649542e-05,2.527880901383503e-05,1.7838763105640518e-05
1104297743852290050,0.00013167229071057827,5.065129756633735e-05,4.415003814593646e-05,0.00015693924900471906,1.8835135050649542e-05,2.527880901383503e-05,1.7838763105640518e-05
1104297780254781440,0.00013167229071057827,5.065129756633735e-05,4.415003814593646e-05,0.00015693924900471906,1.8835135050649542e-05,2.527880901383503e-05,1.7838763105640518e-05
1104297872437190656,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104297889935908867,0.00032248390096437817,0.0003239449513217461,0.00031312714998353233,0.000279071215775976,0.00031047619266113023,0.0002122102686947222,0.0003232140233304716
1104297899133992966,0.0005249455596433771,0.0002896442736573716,0.00030705141864693843,0.00041245944504464865,0.00036773164573933407,0.00035240671712598613,0.0007599418033767435
1104297915575611392,0.00030329380285646,0.0005435833715908823,0.00030574737165785693,0.0006739988885664984,0.00041182327968986113,0.0005154067516373694,0.0007919477147424358
1104298000111742976,0.0001515009935510502,0.00016166009281796948,0.00015888746396442124,0.0001322624085394583,0.00013953302785574653,9.957557650003106e-05,0.00017416182824536093
1104298010601762816,0.0001122580019644368,0.0005972360216384716,0.0001712186386731115,0.00028688465969916796,0.00039334067112662573,0.00013909788091259564,9.407598901643668e-05
1104298023906172928,0.00013353458866627177,0.0006804428076271535,0.00021201042406689442,0.00032310684298091205,0.00044455719704113476,0.0001616704183687933,0.00010438318707308488
1104298035335577605,0.00022713350001225054,0.00030664956280461605,0.0002919412117463017,0.00023933684863537412,0.00020610648900355004,0.00017588631595075795,0.0002826819608543421
1104298071679266816,4.9670863557474624e-05,6.309085498795525e-05,7.364236368193592e-05,4.383281266590713e-05,3.85099159012188e-05,4.3550138269820386e-05,5.0972416909161395e-05
1104298095523913728,4.9670863557474624e-05,6.309085498795525e-05,7.364236368193592e-05,4.383281266590713e-05,3.85099159012188e-05,4.3550138269820386e-05,5.0972416909161395e-05
1104298126096109569,4.9670863557474624e-05,6.309085498795525e-05,7.364236368193592e-05,4.383281266590713e-05,3.85099159012188e-05,4.3550138269820386e-05,5.0972416909161395e-05
1104298172078120960,4.9670863557474624e-05,6.309085498795525e-05,7.364236368193592e-05,4.383281266590713e-05,3.85099159012188e-05,4.3550138269820386e-05,5.0972416909161395e-05
1104298217213091840,4.9670863557474624e-05,6.309085498795525e-05,7.364236368193592e-05,4.383281266590713e-05,3.85099159012188e-05,4.3550138269820386e-05,5.0972416909161395e-05
1104298243624718336,4.9670863557474624e-05,6.309085498795525e-05,7.364236368193592e-05,4.383281266590713e-05,3.85099159012188e-05,4.3550138269820386e-05,5.0972416909161395e-05
1104298259336568833,4.9670863557474624e-05,6.309085498795525e-05,7.364236368193592e-05,4.383281266590713e-05,3.85099159012188e-05,4.3550138269820386e-05,5.0972416909161395e-05
1104298289833357313,0.00022713350001225054,0.00030664956280461605,0.0002919412117463017,0.00023933684863537412,0.00020610648900355004,0.00017588631595075795,0.0002826819608543421
1104298293507616769,0.0001122580019644368,0.0005972360216384716,0.0001712186386731115,0.00028688465969916796,0.00039334067112662573,0.00013909788091259564,9.407598901643668e-05
1104298300616986624,0.0009727053394360684,0.0007207602394514288,0.00015882327357175888,0.00012638819872319896,0.000403254072773788,0.00012866119007200446,0.0009416600106068164
1104298308535754752,0.00041347772115512914,0.0003069911767244313,7.228274113533755e-05,5.330402723871166e-05,0.00017116102337436597,5.6349887093976854e-05,0.0003995311979584544
1104298317104775168,0.0026581727420537677,0.0015067449663100222,4.881822603993715e-05,4.227515826223864e-05,0.00015828142286822438,2.9388218886130298e-05,8.238836702991491e-05
1104298323006099456,0.0007545265532960536,0.00042791280940360194,3.641069859986126e-05,1.141902935470196e-05,4.410995242007164e-05,1.4703919258712456e-05,2.184776537571369e-05
1104298349681876993,0.0007545265532960536,0.00042791280940360194,3.641069859986126e-05,1.141902935470196e-05,4.410995242007164e-05,1.4703919258712456e-05,2.184776537571369e-05
1104298366060646400,0.0004132656606663436,0.00017365180826520542,0.00018647409459889613,0.00031182415125353074,0.00014383250662373937,0.0008858125634860457,8.104895485146148e-05
1104298381168529413,4.2086135991153495e-05,0.00010384990372518972,4.9946638982012544e-05,5.61045822942026e-05,4.0862730749531737e-05,4.453604866507983e-05,4.898751351794248e-05
1104298412676210689,2.0706238662870535e-05,4.636990778956375e-05,2.9175781693574173e-05,2.325400624077636e-05,1.722578023497761e-05,2.3578688441811893e-05,1.9745425234380275e-05
1104298428417363968,0.0001406147550944532,0.000287083396208733,0.0002781425223292303,0.00016141326115620293,0.0007075737165769179,0.0005160425397260696,0.0005419835177374116
1104298429445033984,3.1955347718363205e-05,6.214970811890964e-05,6.627389000361906e-05,3.3916273961533965e-05,0.00015008778350574043,0.00011181704253770519,0.00011457163358556728
1104298447597785088,3.1955347718363205e-05,6.214970811890964e-05,6.627389000361906e-05,3.3916273961533965e-05,0.00015008778350574043,0.00011181704253770519,0.00011457163358556728
1104298462642868224,3.1955347718363205e-05,6.214970811890964e-05,6.627389000361906e-05,3.3916273961533965e-05,0.00015008778350574043,0.00011181704253770519,0.00011457163358556728
1104298515809746944,0.0006154964461136762,0.001123998240898242,0.0010495518143515414,0.001000799728979824,0.0019346011181557907,0.0008238088563456621,0.0008162575717818619
1104768259654594562,0.0003078164536224117,0.0003417895673202961,0.000383254459439603,0.00037407257582115295,0.00036766617857139725,0.0004006299087418125,0.00035399159972474687
1104768273776824326,8.718699897639966e-05,9.685293009460141e-05,0.00010735006066077455,0.00010586263265956342,0.00010411571573909337,0.00011327726804634633,0.00010010046481590982
1104768281485828098,0.0003710116954469407,0.000417041044079559,0.0008063187784572884,0.0008411348946238631,0.0005405449532045385,0.00013836153651974713,0.00018208133488613334
1104768286028414976,0.00015903494054073715,0.00017828899667651977,0.0003409436019034942,0.0003570407714792183,0.00022946885060382902,6.032601078999666e-05,7.67321687441818e-05
1104768294580449280,0.0001122580019644368,0.0005972360216384716,0.0001712186386731115,0.00028688465969916796,0.00039334067112662573,0.00013909788091259564,9.407598901643668e-05
1104768304609198080,0.000991322757711226,0.0007653644395678858,0.00036556347458259437,0.000584690223477638,0.00039081490649681974,0.0013480312479486885,0.00036301274191070996
1104768304613224448,0.00021065410939124555,0.00016265610797410536,7.788807922287872e-05,0.00012411129972388248,8.300021862833185e-05,0.0002863113537250704,7.691599159227839e-05
1104768340587888640,4.681713231641673e-05,6.351725035388283e-05,5.817828460669571e-05,7.34044406545993e-05,4.525337662721671e-05,0.0008445061868370566,0.00010063896048270175
1104768346300375041,2.3260821327974505e-05,2.9716558457203e-05,3.0634929025780105e-05,3.1189320681438675e-05,1.9142991650184613e-05,0.0003576643812134816,4.1999042434489904e-05
1104768359499993090,0.0005581571843985613,0.0004443780906651098,0.0006096471389465554,0.0005104575284971219,0.0005776983307775135,0.000518611378013159,0.0004641777855307591
1104768395139080192,0.000760750291806017,0.00010335420220589968,5.491586594887363e-05,2.1825063971209764e-05,2.378333247916697e-05,1.133550304298712e-05,2.4365705942170512e-05
1104768397823406086,0.0004039550029990611,0.00026338283867072796,0.0002288168893042215,0.0004693097899671507,0.0005692218097246558,0.0003436114176095981,0.0001850070648451259
1104768423442173957,4.547126630440327e-05,0.00011800309713576776,0.00020365603134861186,6.11668559230919e-05,4.4877243729525275e-05,3.157492496982317e-05,0.00026718880874137743
1104768447496552448,0.002276804812647365,0.0010373350029879254,0.0011858005267339473,0.0012572191942542012,0.0015210964544569055,0.0007635372231449407,0.001124797675150954
1104768449472020480,3.270761866968745e-05,8.180889743002541e-05,5.566066384521201e-05,6.419478750573008e-05,6.160925901585473e-05,6.289956471616991e-05,0.0001403430216383775
1104768451489472512,1.946579176228513e-05,3.8708890608707025e-05,4.185399161111581e-05,2.57418153098477e-05,2.535828306852822e-05,3.16236773017707e-05,5.769075351635125e-05
1104768461471997953,0.0003459499965944524,0.0003056562213294372,0.00023827205916404805,0.0002323576853238795,0.00028424418432118897,0.00019547294111131038,0.0003563420109640448
1104768494640353281,0.00014651567167975736,0.00012964780657177057,9.91521822940231e-05,9.87183384389979e-05,0.00012079205508907018,8.263164696201985e-05,0.00015135581640294751
1104768515825979398,2.4169397418298843e-05,3.158461551794254e-05,4.3404917223056127e-05,0.00010603600939683802,0.00023974741950167784,5.746327350680162e-05,2.21772261014501e-05
1104768527272157187,1.2918166575456954e-05,1.715218886021405e-05,3.066515495514941e-05,4.388495880693937e-05,0.00010137623752481308,2.5888885996726072e-05,7.205085494873822e-06
1104768570993582080,0.000986510961326325,0.0008544810217721675,0.0009873245494701264,0.0007570972505567426,0.0015097129596193303,0.0006144490830891018,0.0008803147752567793
1104768598638297088,0.0002789607837761565,0.00024179092842879397,0.0002772304044198192,0.00021443547934853308,0.00042768899282889333,0.0001733717653880033,0.0002491726776145686
1104768608863842305,0.0002789607837761565,0.00024179092842879397,0.0002772304044198192,0.00021443547934853308,0.00042768899282889333,0.0001733717653880033,0.0002491726776145686
1104768626068926464,0.00026474101923693077,0.0006170592872190567,0.0003143999892966427,0.0003113182331927647,0.00036003275684795,0.0004906359811531901,0.0005729867063256494
1104768629378306049,0.00011229508910744432,0.0002622182601186512,0.0001323966998570147,0.00013222063968305526,0.0001529713521947801,0.00020811236102660248,0.00024332481897525242
1104768631609704450,0.0005234146883456091,0.0004934682923036604,0.0004935677993418818,0.0005255934240323623,0.004022728322545619,0.00040731401921068804,0.00033662595404934003
1104768634054938625,0.0001779166067148978,0.0004507170961687554,0.001556919852032086,0.0002072955533208975,0.0012619150893130049,0.0036433140310998128,0.0008767892220441047
1104768647657078785,0.00022099214958323695,0.00019519656190432566,0.00015229270548913036,0.0001484830945923492,0.0001815981251368915,0.00012469398527635984,0.00022768345067099188
1104768658469842946,0.001699203449986808,0.0010083326128977103,0.00028970748784544324,0.0014756401291813898,0.0011102425759484489,0.0011276720642120863,0.000664682632423897
1104768659971485698,0.00024294909476746694,0.0001446150649147975,4.959395693686986e-05,0.00020839986443191055,0.0001568671206059821,0.00016157842639478995,9.324674448511323e-05
1104768676467662849,0.00024294909476746694,0.0001446150649147975,4.959395693686986e-05,0.00020839986443191055,0.0001568671206059821,0.00016157842639478995,9.324674448511323e-05
1104768699288891392,0.00024294909476746694,0.0001446150649147975,4.959395693686986e-05,0.00020839986443191055,0.0001568671206059821,0.00016157842639478995,9.324674448511323e-05
1104768706071023617,0.00041223165862993834,0.00033920317994839505,0.0003706803935150694,0.00042599655813738727,0.00031950839003318997,0.000325607092319661,0.00025978742286261107
1104768742150483968,0.0001515009935510502,0.00016166009281796948,0.00015888746396442124,0.0001322624085394583,0.00013953302785574653,9.957557650003106e-05,0.00017416182824536093
1104768837537415168,0.0009680874614536028,0.0007771509536254653,0.0009038390629368383,0.0007206931405017847,0.000846664530592304,0.0005577332328163255,0.0007669252883191328
1104768848316764160,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104768851080892422,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104768854130130944,0.0021692897128505464,0.005179601136827437,0.0018948720475361544,0.005166565486335964,0.0016635807531852214,0.005764492863916527,0.004093449896913515
1104768874329894912,0.00011607848418707543,0.0002757379337695202,0.00010297452243160203,0.0002741909662550344,8.821692107427804e-05,0.00030697722442498635,0.00021706978593917238
1104768881443459072,0.00011607848418707543,0.0002757379337695202,0.00010297452243160203,0.0002741909662550344,8.821692107427804e-05,0.00030697722442498635,0.00021706978593917238
1104768893137113088,0.00011607848418707543,0.0002757379337695202,0.00010297452243160203,0.0002741909662550344,8.821692107427804e-05,0.00030697722442498635,0.00021706978593917238
1104768902318436353,0.0010422990672364642,0.0014960488274510264,0.0012939898062611505,0.0024906211903016084,0.0013451964089759058,0.0014339586302520772,0.005312030277500012
1104768907141890048,0.00015345965951345505,0.0002344248260814137,0.00018547703620993427,0.0003824250632369248,0.0002094022953867981,0.00021410598617343208,0.0008000253338849216
1104768944936636416,0.00044033786232838243,0.0010478487292903073,0.00040356280864880996,0.0010369378162565367,0.0005484030818811653,0.0012057391111071436,0.0020115600120146713
1104768967627939840,8.221400262377228e-05,0.0001165588524101887,0.00010496125953515059,0.0001920132442898755,0.00010367416515368323,0.00011212424631627555,0.0004098150719399529
1104768976469544962,0.00037309894798413394,0.0009352861773178873,0.00035750309511324666,0.0009459334039875527,0.0004851739001774015,0.0005615439415949771,0.0018269720131665868
1104769037479796736,0.00037309894798413394,0.0009352861773178873,0.00035750309511324666,0.0009459334039875527,0.0004851739001774015,0.0005615439415949771,0.0018269720131665868
1104769045423972352,8.221400262377228e-05,0.0001165588524101887,0.00010496125953515059,0.0001920132442898755,0.00010367416515368323,0.00011212424631627555,0.0004098150719399529
1104769138596163585,0.00023088119644944626,0.001124750840420469,2.3036431960604988e-05,1.1832925794641904e-05,1.308015049500783e-05,1.0132318276597386e-05,2.62093065529896e-05
1104769163527110656,0.00048423209295041816,0.000791039606790139,0.00041910126482270485,0.0015066683111718583,0.0031799913190433634,0.0033809842307812098,0.00039092930432764526
1104769204669026304,8.478711700530314e-05,0.00013622413482199087,7.73629175632522e-05,0.00025547341955226406,0.0005402862194728073,0.0005766601541970907,6.554482950403083e-05
1104769204820078592,0.00025433372202488577,0.00037611332100330447,0.00025890018006539847,0.00044634296487874983,0.0002738123778871348,0.0008973205997031195,0.0006013091085542419
1104769277708722178,0.001602273191806912,0.0023800517305266606,0.0010257497607179021,0.001883433799147676,0.002208728577427853,0.0010116639675350851,0.002031434115283242
1104769280480993282,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104769282406137862,0.000784094825249625,0.0006756395380606169,0.0006527609921951322,0.0007714062989009559,0.0008632364276250119,0.0005561902531677384,0.0007501602377891545
1104769289834266629,0.0001515009935510502,0.00016166009281796948,0.00015888746396442124,0.0001322624085394583,0.00013953302785574653,9.957557650003106e-05,0.00017416182824536093
1104769309136560128,0.0008615391304305002,0.0007032277441244026,0.0008705304306282758,0.0005753271475542516,0.0006206411438801148,0.00044491069688059915,0.0006758897179487267
1104769361141624834,0.0019670326644108567,0.0016445628601954195,0.0016328456520547246,0.002227323270949838,0.004569690537655926,0.0014372597270895758,0.001399986684510641
1104769386458595329,0.00014075788683135516,0.00011755512927521543,0.00012069955439731525,0.0001573176359777485,0.00032341281019407196,0.00010322171290870121,9.852480532360718e-05
1104769389386174466,0.00014075788683135516,0.00011755512927521543,0.00012069955439731525,0.0001573176359777485,0.00032341281019407196,0.00010322171290870121,9.852480532360718e-05
1104769399658110979,0.00014075788683135516,0.00011755512927521543,0.00012069955439731525,0.0001573176359777485,0.00032341281019407196,0.00010322171290870121,9.852480532360718e-05
1104769413637697536,0.00014075788683135516,0.00011755512927521543,0.00012069955439731525,0.0001573176359777485,0.00032341281019407196,0.00010322171290870121,9.852480532360718e-05
1104769444608462849,0.00014075788683135516,0.00011755512927521543,0.00012069955439731525,0.0001573176359777485,0.00032341281019407196,0.00010322171290870121,9.852480532360718e-05
1104769449461252096,5.245394279479002e-05,0.0016837461357006836,9.541312749530467e-05,9.973199968663633e-05,5.111338163644551e-05,4.5425110423720175e-05,0.0001649038574710375
1104769531057123329,4.147221478759136e-05,0.001429487455607738,6.189728749110492e-05,8.502974539200267e-05,4.379253321040152e-05,3.9421799182372976e-05,0.00014063446814269588
1104769565492371457,2.605520525168086e-05,4.0614014337224754e-05,4.9105590753305545e-05,0.0001437655367191024,0.00032882548064227244,7.599797587150914e-05,2.779247802595954e-05
1104769586002423808,0.00014560415778540494,6.207382923560415e-05,7.035589930027874e-05,9.299868199250627e-05,6.91122991283769e-05,0.00011349417230969434,0.00015349553233314005
1104769594961678336,0.00032412864337208626,0.0002814255695137875,0.00025713674449754216,0.000294645762254768,0.0004075366744564046,0.0004949243604887119,0.0002561509725215095
1104769598208004098,0.00032412864337208626,0.0002814255695137875,0.00025713674449754216,0.000294645762254768,0.0004075366744564046,0.0004949243604887119,0.0002561509725215095
1105089986884296704,0.00016440789580178097,0.00016621668974745892,0.0001861356462626547,0.00019537606123237825,0.00019686234766161983,0.00022419101984642246,0.00018499900500167129
1105089995206000641,0.00016440789580178097,0.00016621668974745892,0.0001861356462626547,0.00019537606123237825,0.00019686234766161983,0.00022419101984642246,0.00018499900500167129
1105089995549958145,0.000784094825249625,0.0006756395380606169,0.0006527609921951322,0.0007714062989009559,0.0008632364276250119,0.0005561902531677384,0.0007501602377891545
1105090003363946496,0.00035845194113410264,0.0003305548372103297,0.00028513657234084894,0.0003723358252944276,0.0002889393473344331,0.00035672373168514865,0.0002472128242619615
1105090016915701760,0.0015366374014751986,0.0026499846056257117,0.002942548131106057,0.0022584996061131572,0.0016894579745336733,0.0014171306683676689,0.007257626255825013
