,politics_and_renewables,nature,food_agriculture,developement_goals,endangered_habitats,innovation,vegan
972179702185168896,0.0013693868172041724,0.001391203636609367,0.0017159930198002082,0.0012191693061078912,0.0014052997940304278,0.0021682506899454697,0.0009488732632681787
972179719125905409,0.0042476806274111155,0.004105493365299037,0.002473723732141992,0.005970787105312421,0.00284690469657658,0.004845121381712132,0.0017998090278050574
972179723215282176,0.0005150550662915449,0.0004977933737216285,0.00030032717023444153,0.0007242801095738117,0.0003450138526990344,0.0005876950508002919,0.00021755815867760672
972179733671682048,0.0005150550662915449,0.0004977933737216285,0.00030032717023444153,0.0007242801095738117,0.0003450138526990344,0.0005876950508002919,0.00021755815867760672
972179755800805377,0.0007180388034705228,0.0006942560338746473,0.0004187240625564633,0.001009263542282217,0.00048109681261079737,0.0008192050065591262,0.0003036008636110408
972179757801582593,0.0012585925179409813,0.004087984262408166,0.0017306643329642307,0.0012972020425313336,0.0006143619046390866,0.0015574524464330125,0.0011562856451195513
972179775124107264,0.007800648647196272,0.007221075273537411,0.0068085129145889715,0.003930682452073815,0.005986652578918811,0.005731366544981625,0.0038063202615946094
972179785219702796,0.0006621839430332997,0.0006129744172916902,0.0005786687511311139,0.0003334153556064707,0.0005081275433801107,0.00048636952852895634,0.00032240702225338943
972179797441961984,0.0006621839430332997,0.0006129744172916902,0.0005786687511311139,0.0003334153556064707,0.0005081275433801107,0.00048636952852895634,0.00032240702225338943
972179801640505344,0.0006621839430332997,0.0006129744172916902,0.0005786687511311139,0.0003334153556064707,0.0005081275433801107,0.00048636952852895634,0.00032240702225338943
972179808938610688,0.0006621839430332997,0.0006129744172916902,0.0005786687511311139,0.0003334153556064707,0.0005081275433801107,0.00048636952852895634,0.00032240702225338943
972179813363585025,0.0006621839430332997,0.0006129744172916902,0.0005786687511311139,0.0003334153556064707,0.0005081275433801107,0.00048636952852895634,0.00032240702225338943
972179824570707974,0.0006621839430332997,0.0006129744172916902,0.0005786687511311139,0.0003334153556064707,0.0005081275433801107,0.00048636952852895634,0.00032240702225338943
972179831948496899,0.0006621839430332997,0.0006129744172916902,0.0005786687511311139,0.0003334153556064707,0.0005081275433801107,0.00048636952852895634,0.00032240702225338943
972179855117873152,0.0002341713256349612,0.00013949802208664542,0.00038487145843541074,0.0004100081355103464,0.0008349827323161323,0.00044372134977159385,0.00709655187834072
972179856418115584,0.004268393880320112,0.002352005591850116,0.0013854971797225375,0.0021217509590804808,0.00267814164061434,0.004766945860796856,0.00259212763789583
972179879293669376,0.0012296113093814706,0.0018663759162581266,0.0011324445681831186,0.0015686302769353422,0.002067339167988878,0.0016502121630669975,0.0014820894218834765
972179881487413248,0.0060267106900519386,0.0031212051259202327,0.004640378297940697,0.004534387557627864,0.003504092001878161,0.0041799011948047676,0.005984830609314503
972179931831685120,0.000755741276801417,0.00029777169938560987,0.00039762316307891403,0.0010478940465505806,0.0002469245845395358,0.00021829895847954252,0.00012235193575606889
972429177621106688,0.00585575106701782,0.008239470906662914,0.004178813692053803,0.014895820325710896,0.02308405052523516,0.01051122405161668,0.0073359063156219735
972429192829833216,0.0030201138373538625,0.0037910546055554156,0.0020006709085004454,0.004726019467771968,0.0066523712723432545,0.004131247624668933,0.0027314909788740023
972429219958411265,0.0002405555792711709,0.0030516748421233943,0.00013361871035625804,0.00036482288332931567,0.00014354796262816042,0.0003947845492531648,0.00040474011925220913
972429248282726400,0.005322424870548671,0.0063775201467134,0.0036644444073143977,0.004803170315226573,0.00857570057617695,0.005078224121542027,0.0048468469705973145
972429290875781120,0.0020597272536665764,0.0016957376435282727,0.001039875948549002,0.0014627690618443801,0.0021019834399716377,0.002262752738264661,0.0013601288472702903
972429305824382976,0.0004518584503929231,0.0005415647655482693,0.00031143397648899064,0.0004078161789984587,0.0007283327982995492,0.0004311951277969388,0.000411164117988812
972429331065720832,0.0004518584503929231,0.0005415647655482693,0.00031143397648899064,0.0004078161789984587,0.0007283327982995492,0.0004311951277969388,0.000411164117988812
972429373684011008,0.0004518584503929231,0.0005415647655482693,0.00031143397648899064,0.0004078161789984587,0.0007283327982995492,0.0004311951277969388,0.000411164117988812
972429377748127745,0.0004518584503929231,0.0005415647655482693,0.00031143397648899064,0.0004078161789984587,0.0007283327982995492,0.0004311951277969388,0.000411164117988812
972429383708397574,0.0033439678282113426,0.002284750053957305,0.004802721134161189,0.0037158665388413977,0.0043646670422030605,0.0010749862443693407,0.0008302853421703648
972429387625914368,0.0004727271925040126,0.000322575267093108,0.000680313392178734,0.0005251395775198016,0.000617051036442125,0.00015138346253551618,0.00011632352216720493
972429387701407744,0.0004727271925040126,0.000322575267093108,0.000680313392178734,0.0005251395775198016,0.000617051036442125,0.00015138346253551618,0.00011632352216720493
972429391060983809,0.0004727271925040126,0.000322575267093108,0.000680313392178734,0.0005251395775198016,0.000617051036442125,0.00015138346253551618,0.00011632352216720493
972429394651250688,0.007495501406435833,0.003740149094791849,0.0028228184014713873,0.004864141580042403,0.0040287915474379035,0.00911789326112761,0.003909408771003324
972429427006111744,0.0006366390098242749,0.00031749631625732974,0.00023989917261807046,0.0004131362436391791,0.0003419308861112397,0.0007746019850884602,0.00033161156364130864
972429454403424256,0.002618467275296781,0.0019435093247800672,0.003054296966557605,0.002656796256666148,0.0020600887359126193,0.0018663046006676587,0.0021633853281398533
972429464671014912,0.0005561642034496125,0.00041271488521864617,0.0006490010132341485,0.0005643798171045617,0.0004374878489671604,0.00039634531772054577,0.00045928916656377686
972429477111242755,0.000501917732357093,0.0008667212166523211,0.0006773678603902399,0.0005954406875712228,0.0010151047921574431,0.0009276440613363387,0.0007685271040519657
972429482144534529,0.006136450581401586,0.0024133596802710607,0.013771894293833969,0.02860017985222325,0.0042794560771224465,0.013977567653321052,0.006978890282550985
972429494014287872,0.00032513755946894754,0.00012738541161365455,0.0007315595282967513,0.0015186834561549554,0.00022655064813039352,0.0007417740640895977,0.00036918757635560315
972429506194690048,0.00032513755946894754,0.00012738541161365455,0.0007315595282967513,0.0015186834561549554,0.00022655064813039352,0.0007417740640895977,0.00036918757635560315
972429523059961856,0.00032513755946894754,0.00012738541161365455,0.0007315595282967513,0.0015186834561549554,0.00022655064813039352,0.0007417740640895977,0.00036918757635560315
972429541368098816,0.00032513755946894754,0.00012738541161365455,0.0007315595282967513,0.0015186834561549554,0.00022655064813039352,0.0007417740640895977,0.00036918757635560315
972429561517535232,0.008192331631586919,0.007122131370235234,0.010386814952909914,0.011014925504784608,0.004634132009180034,0.007746721985340802,0.005811653778705933
972429581872398336,0.0005796736287187572,0.0005038529639749194,0.0007356815247691593,0.000779644119490969,0.00032765393475735037,0.0005481619298975795,0.0004107870314051375
972429602202165248,0.0005796736287187572,0.0005038529639749194,0.0007356815247691593,0.000779644119490969,0.00032765393475735037,0.0005481619298975795,0.0004107870314051375
972429624318685185,0.0005796736287187572,0.0005038529639749194,0.0007356815247691593,0.000779644119490969,0.00032765393475735037,0.0005481619298975795,0.0004107870314051375
972429682602889216,0.004268393880320112,0.002352005591850116,0.0013854971797225375,0.0021217509590804808,0.00267814164061434,0.004766945860796856,0.00259212763789583
972429708993417217,0.000540935914175417,0.0007188139614205424,0.0005910901008595737,0.0003960621429323835,0.00039539559904077347,0.0004461979462514715,0.0004558617902275826
972429718468419584,0.003728980562835722,0.0005750952776038495,0.0006214671294110072,0.002996025751593588,0.0003324347268727933,0.00034865307262064337,0.001330301558544058
972429785325539328,0.0010568039795035974,0.00016314127367964655,0.00017607035084691406,0.0008493009208955192,9.44193761826492e-05,9.907655899038637e-05,0.0003771558291426168
972429807056228352,0.0010568039795035974,0.00016314127367964655,0.00017607035084691406,0.0008493009208955192,9.44193761826492e-05,9.907655899038637e-05,0.0003771558291426168
972429815390310400,0.004475965709740236,0.008501517387533014,0.004831074126932172,0.008381091398971374,0.01310348973478175,0.004441225568793496,0.007573346814438286
972429820553580544,0.001426069550542564,0.002709006726264368,0.001539793868264773,0.002671015489887874,0.004175920721377695,0.0014148844591687366,0.0024127542258237464
972429830871568385,0.001426069550542564,0.002709006726264368,0.001539793868264773,0.002671015489887874,0.004175920721377695,0.0014148844591687366,0.0024127542258237464
972429874110623745,0.0032822088093316924,0.0025650697285729425,0.003478477249003162,0.002202026718845667,0.0022410976620174006,0.004578373790722311,0.0015633684894087846
972429875222138881,0.0006970070130213103,0.0005445848004848019,0.0007391301755557242,0.0004674822279129613,0.00047573914433231415,0.0009724383289309644,0.00033152541016479915
972429906754891776,0.004475965709740236,0.008501517387533014,0.004831074126932172,0.008381091398971374,0.01310348973478175,0.004441225568793496,0.007573346814438286
972429981572849664,0.004475965709740236,0.008501517387533014,0.004831074126932172,0.008381091398971374,0.01310348973478175,0.004441225568793496,0.007573346814438286
972430039064002560,0.0038381981531450493,0.00497984748656576,0.002599584199875294,0.008832342503300762,0.008004506231656725,0.007145481282607994,0.0040284892444913106
972430051034644480,0.006580711955499765,0.0139621510800099,0.003648978008669611,0.005005249972877479,0.0022322545769417087,0.002526010356387384,0.0028706765413868307
972430054482423808,0.0006205742247258187,0.001317561421003683,0.00034455150064843185,0.00047185693325445,0.00020997168186082682,0.00023753539859756363,0.0002691903973200168
972430056021807105,0.0006205742247258187,0.001317561421003683,0.00034455150064843185,0.00047185693325445,0.00020997168186082682,0.00023753539859756363,0.0002691903973200168
972430068525010944,0.0006205742247258187,0.001317561421003683,0.00034455150064843185,0.00047185693325445,0.00020997168186082682,0.00023753539859756363,0.0002691903973200168
972430072731840512,0.0006205742247258187,0.001317561421003683,0.00034455150064843185,0.00047185693325445,0.00020997168186082682,0.00023753539859756363,0.0002691903973200168
972430093736816641,0.0006205742247258187,0.001317561421003683,0.00034455150064843185,0.00047185693325445,0.00020997168186082682,0.00023753539859756363,0.0002691903973200168
972430155183542272,0.0006205742247258187,0.001317561421003683,0.00034455150064843185,0.00047185693325445,0.00020997168186082682,0.00023753539859756363,0.0002691903973200168
972430185210445824,0.001744435451942266,0.0014064138874366914,0.0018254626967540973,0.0012165896690189751,0.0009467230491565457,0.001567864859941183,0.0013675684276363133
972430207029260288,0.00537091644892085,0.0030651422818768017,0.002828238986550846,0.0021232617708718702,0.004155150015181788,0.0035025131252962704,0.0018895878367509594
972430239342235648,0.0009126054804264816,0.0005207032794475867,0.00048076372859068837,0.00036068066835977415,0.0007059470804677393,0.0005950236812897597,0.00032079229650808027
972430270648369153,0.0009761629151852992,0.001338900967168247,0.0006868888502848197,0.0008656854081608112,0.0010466829447587716,0.002310299956155907,0.0009449656454194213
972430276113641472,0.00041445970670983166,0.0005686303902062058,0.0002918868378620085,0.00036763660419246235,0.00044441823006866895,0.0009814830426426752,0.0004009598082543412
972430297806659585,0.0007778452516104513,0.00571529476506201,0.003234814514677904,0.002855276596317734,0.00023808529709656205,0.0044671912399211625,0.0011811531319100624
972430333063901185,0.0010103933152878237,0.003620681463910415,0.0005205922201585778,0.0041307519034659715,0.0008617426195990596,0.01302693142831458,0.00076365308754389
972430373060841472,0.00017099182314100607,0.0006147793637839123,8.845531203853979e-05,0.0007013870449305902,0.0001458685068898018,0.0022139146023796657,0.00012900393847685014
972430380300226561,0.00017099182314100607,0.0006147793637839123,8.845531203853979e-05,0.0007013870449305902,0.0001458685068898018,0.0022139146023796657,0.00012900393847685014
972430420427132934,0.00017099182314100607,0.0006147793637839123,8.845531203853979e-05,0.0007013870449305902,0.0001458685068898018,0.0022139146023796657,0.00012900393847685014
972430435451133957,0.0013981264949954394,0.003506562217596969,0.0016893392446486455,0.002526410819896037,0.0013766180435698721,0.0010778398858293258,0.002086313890415977
972430468338667520,0.00023709012108785062,0.0005955010501883305,0.0002871386171999082,0.00042893297124806166,0.00023344958202914541,0.00018268479445399813,0.00035379151398975023
972430502346084352,0.00023709012108785062,0.0005955010501883305,0.0002871386171999082,0.00042893297124806166,0.00023344958202914541,0.00018268479445399813,0.00035379151398975023
972430531479592960,0.00023709012108785062,0.0005955010501883305,0.0002871386171999082,0.00042893297124806166,0.00023344958202914541,0.00018268479445399813,0.00035379151398975023
972430548558729217,0.004268393880320112,0.002352005591850116,0.0013854971797225375,0.0021217509590804808,0.00267814164061434,0.004766945860796856,0.00259212763789583
972430559753490434,0.0012217640928858526,0.0010631977476871994,0.0019398799530774087,0.0015439760057969687,0.0015644331322982562,0.001120067748645066,0.0008617492929869747
972430604418650112,0.0005210079779187719,0.0005415868101391582,0.0007302694554420028,0.0005551762768041779,0.00056060310207801,0.0004591961129511238,0.00039379777996334764
972430632033968128,0.0016525535118939152,0.0011279215893407945,0.0014599862780269833,0.0015599442086645045,0.003658023480695914,0.004860978344312927,0.001924349651089189
972430633065689088,0.001744435451942266,0.0014064138874366914,0.0018254626967540973,0.0012165896690189751,0.0009467230491565457,0.001567864859941183,0.0013675684276363133
972430636022722560,0.0012971287571427149,0.0069237440583387174,0.00581634572124583,0.003282850089249153,0.001545748897535698,0.0003917812318179989,0.0005042517318873306
972430641898967041,0.00027420676705067887,0.0014697637478584028,0.0012359021063748422,0.0006963786518057251,0.0003273154074726384,8.208282060267235e-05,0.00010536104927550013
972430643425619968,0.00027420676705067887,0.0014697637478584028,0.0012359021063748422,0.0006963786518057251,0.0003273154074726384,8.208282060267235e-05,0.00010536104927550013
972430682952818688,0.00027420676705067887,0.0014697637478584028,0.0012359021063748422,0.0006963786518057251,0.0003273154074726384,8.208282060267235e-05,0.00010536104927550013
972430697146322945,0.0017707336563353012,0.0015815508779736395,0.0020138942044441023,0.0011214701189957306,0.000567665833113877,0.0011982074290017035,0.0013523085333857802
972430698777899009,0.011906134069465129,0.009088482354824616,0.0070357707006287575,0.002643138078703084,0.0020613513906776047,0.002629317433543672,0.00561245514635467
972430710714896385,0.0012296113093814706,0.0018663759162581266,0.0011324445681831186,0.0015686302769353422,0.002067339167988878,0.0016502121630669975,0.0014820894218834765
972430724748816385,0.0003748775919502689,0.0002703029145513355,0.0011734032533003873,0.0007905900260766943,0.0008300167786919028,0.00041409459655353297,0.0003478256081139716
972430746689392641,0.00031771608666070184,0.00022919142728855654,0.0009973157752576154,0.0006708198867688996,0.0007043950593365379,0.0003508360021937274,0.00029384209308219635
972430760647929857,0.0026697109133539984,0.004197323220268413,0.002659440846042446,0.0018136954179071925,0.002418469488128225,0.0019522604361558746,0.002834553407595648
972430841652629506,6.91939565842494e-05,5.9715870451065515e-05,3.873073519431278e-05,0.00015615189179094476,3.1616245672780625e-05,0.00038247391973180735,7.42905774486711e-05
972430845641461760,3.357410524423357e-05,3.023676580353744e-05,1.6603579021358733e-05,7.086016066327577e-05,1.6946153065066186e-05,0.00016752222033684317,3.866437349862312e-05
972430902394531841,0.0004877761507017542,0.0004248066537474097,0.0002624012412858712,0.0010870221118245427,0.00023026170650923726,0.0026266849349138115,0.0005534227668563799
972430959000936449,0.0016768370732165119,0.0013305066330326141,0.0016373042243502851,0.001674751860767415,0.002462513548968921,0.0059647261144505715,0.002126763824447194
972430989082484736,0.00035632762500464784,0.00028269164493015296,0.0003479000287372761,0.0003559111837470195,0.0005231814603716586,0.0012675358188524864,0.00045180752643145076
972431079188570112,0.00035632762500464784,0.00028269164493015296,0.0003479000287372761,0.0003559111837470195,0.0005231814603716586,0.0012675358188524864,0.00045180752643145076
972431080627343360,0.0003748775919502689,0.0002703029145513355,0.0011734032533003873,0.0007905900260766943,0.0008300167786919028,0.00041409459655353297,0.0003478256081139716
972431110478221312,0.001062039177772684,0.0029530827991843807,0.00030775715715540075,0.0035364389995125077,0.0005257980602966453,0.0003447433565893253,0.0001377888163844724
972844215938859009,0.00022430378910362318,0.0006245181154255544,6.534461483440022e-05,0.0007488543837663912,0.00011027563886233558,7.150289627780854e-05,2.6879351313206812e-05
972844238957367297,0.00035151304582508843,0.000976962490093052,0.00010232845504336216,0.0011719850899006936,0.0001727458516005185,0.00011254093758384099,4.3424352853056516e-05
972844250890108928,0.00022430378910362318,0.0006245181154255544,6.534461483440022e-05,0.0007488543837663912,0.00011027563886233558,7.150289627780854e-05,2.6879351313206812e-05
972844270611763201,0.004933682164317131,0.000616015498200109,0.0008552859237839072,0.0009962904799295322,0.0005057781584779449,0.0006303689649574342,0.0005116188288595138
972844319571922944,0.0010472092175543492,0.00013024317040784974,0.0001816894863874912,0.00021082652020608928,0.00010672086198316222,0.0001329884294529464,0.0001079109457453285
972844354091053057,0.0010472092175543492,0.00013024317040784974,0.0001816894863874912,0.00021082652020608928,0.00010672086198316222,0.0001329884294529464,0.0001079109457453285
972844358364999680,0.0018945729650618336,0.0006810277563781593,0.0008004934755424049,0.0007567247929010447,0.00045845491553103164,0.000491553368022184,0.000475135247587035
972844368439717891,0.0012709939064053238,0.00032640106243682967,0.0003804910971825355,0.0011800382317499016,0.00022740128078104386,0.001362359802849713,0.000218736070042238
972844412177809408,0.006695723155185096,0.0038439207170910218,0.005612917020327431,0.013963322069817716,0.0030085830128264482,0.005794784582228655,0.006260539368664466
972844416271552512,0.000437110388720086,0.00025069984149507583,0.0003669475186657674,0.0009123445754204304,0.00019608159722528536,0.00037826446774246825,0.0004085173788465096
972844469589594112,0.000437110388720086,0.00025069984149507583,0.0003669475186657674,0.0009123445754204304,0.00019608159722528536,0.00037826446774246825,0.0004085173788465096
972844473662111744,0.000437110388720086,0.00025069984149507583,0.0003669475186657674,0.0009123445754204304,0.00019608159722528536,0.00037826446774246825,0.0004085173788465096
972844501151739906,0.000437110388720086,0.00025069984149507583,0.0003669475186657674,0.0009123445754204304,0.00019608159722528536,0.00037826446774246825,0.0004085173788465096
972844523943596032,0.000437110388720086,0.00025069984149507583,0.0003669475186657674,0.0009123445754204304,0.00019608159722528536,0.00037826446774246825,0.0004085173788465096
972844556956962816,0.000437110388720086,0.00025069984149507583,0.0003669475186657674,0.0009123445754204304,0.00019608159722528536,0.00037826446774246825,0.0004085173788465096
972844576770846720,0.000437110388720086,0.00025069984149507583,0.0003669475186657674,0.0009123445754204304,0.00019608159722528536,0.00037826446774246825,0.0004085173788465096
972844589101957122,0.001402301477167399,0.001341145097884993,0.0003755264199932395,0.001318364852581184,0.0015740320309339322,0.00038323240437465676,0.0009514928233214725
972844595812892672,0.0004934345210682181,0.0003739848806132047,0.0002482062632744915,0.0008689662485326186,0.0002181189257676923,0.00031363802606296595,0.0068413192176933505
972844599864692737,0.0016525535118939152,0.0011279215893407945,0.0014599862780269833,0.0015599442086645045,0.003658023480695914,0.004860978344312927,0.001924349651089189
972844600808353794,0.0012709939064053238,0.00032640106243682967,0.0003804910971825355,0.0011800382317499016,0.00022740128078104386,0.001362359802849713,0.000218736070042238
972844602544795649,0.0027789646892069195,0.0028430521192901017,6.77092945873121e-05,0.00030154938095950973,0.0006231230414312126,0.000733028357481663,0.00016668101418702705
972844625894416384,0.003756467471892364,0.002344117160754157,0.002666424406552314,0.002914834710361855,0.003095195042143184,0.0035106673390049715,0.002846486703791415
972844676536524800,0.0007805766197759263,0.0007339238930390401,0.0007579802964158949,0.0007419420921288679,0.003257181340608844,0.0010696450068273028,0.0006705193377827442
972844698502082565,0.0005316063033877145,0.00033147809627239415,0.0003776948288705439,0.0004124111452369748,0.0004379818077492585,0.0004968035507145788,0.0004023801062113576
972844699399663616,0.005249112652427419,0.007961308494317471,0.002328252805107981,0.0006710846429748067,0.00036740519264691834,0.0006869754687285921,0.0008811385345281505
972844781201186816,0.008658013998814227,0.0005237162515226848,0.0005022581904523766,0.004211602485925981,0.00028321336407427847,0.0004585245870329874,0.0003929225008598081
972844791460499458,0.007358406601504902,0.0004439621688430746,0.0004268130028669437,0.0035784871899048423,0.00023976898245951,0.00038855117326357954,0.00033233346703731803
972844811861528577,0.003960598322352713,0.0022978285578467944,0.0036257355336639365,0.0034789539374931607,0.005321059681540646,0.002749202672242789,0.0020534250986638963
972844814088761345,0.002182277333052776,0.0012100931946212295,0.0019839400838784177,0.0018805188789108177,0.002998265610924896,0.00148351894188226,0.0012283304102638766
972844819969028096,0.010293497216840385,0.002866837882379459,0.004259241037283625,0.0026531784287990683,0.0055993497409129785,0.0019837857329308393,0.002691742821995073
972844830266032128,0.0012490989064509713,0.0003471928513985051,0.0005171321720736747,0.0003212942828836122,0.0006789638606118607,0.00024009338697468047,0.0003256981243927267
972844833319653376,0.0012490989064509713,0.0003471928513985051,0.0005171321720736747,0.0003212942828836122,0.0006789638606118607,0.00024009338697468047,0.0003256981243927267
972844842849112064,0.0011862418762469305,0.000914259134768582,0.0009114441353745994,0.002741747684943905,0.0008431656582916208,0.0009095441388902066,0.00776838288033424
972844909353947136,0.0015405969500322414,0.0010331271872360906,0.0014867269014931124,0.002345219162865857,0.0004914283538914595,0.0007482965890654537,0.0009164476824890193
972844921358094338,0.00043588539007459513,0.0002920454390879752,0.000421185273232185,0.0006637916033313525,0.0001386312553929205,0.00021142219071968013,0.0002586869158955283
972844941545222147,0.005432215720760216,0.009354659505238795,0.002191491003274067,0.0005546020670496989,0.00022705856305765297,0.0005773083943961242,0.00046166937822114483
972844946964320256,0.0015384662545235089,0.002649488974785548,0.0006208653733394522,0.00015663277120851103,6.381638601225428e-05,0.0001630790581778238,0.00013003136004352943
972844950764204032,0.00020047944263159632,0.0002522209795229764,0.00014593184974894408,0.00015334819556876383,0.00018652569677540863,0.00015879917602765772,0.0001574517867430591
972845022402953216,0.0006347841430670593,0.007538932049182231,0.014400280849714831,0.0026177040763637745,0.0002236245262644877,0.00028227318276442673,0.00016600989413619515
972845050324426752,0.00043452193846557836,0.0038071237434209007,0.007167112545839145,0.0013384680705125188,0.00030529492132909717,0.00019646516504728622,0.0001278158598127832
972845053096878080,0.0011843807510641866,0.0042750646303489695,0.007392240743117231,0.001610733715494106,0.0015065048870639634,0.0005664159697120806,0.0004366832799237368
972845076677263361,0.00016621119852122432,0.0006042918555204592,0.0010471044156997482,0.00022707410157506093,0.0002116992690443733,7.820819255898645e-05,5.942411587240795e-05
972845122684628992,0.00016621119852122432,0.0006042918555204592,0.0010471044156997482,0.00022707410157506093,0.0002116992690443733,7.820819255898645e-05,5.942411587240795e-05
972845159095422976,0.0009949397244576991,0.0013986966798664301,0.001848662781383253,0.000615687689467499,0.001519893045770856,0.0004753419770020427,0.00037749323486369903
972845160068300800,0.00016621119852122432,0.0006042918555204592,0.0010471044156997482,0.00022707410157506093,0.0002116992690443733,7.820819255898645e-05,5.942411587240795e-05
972845164866785285,0.00016621119852122432,0.0006042918555204592,0.0010471044156997482,0.00022707410157506093,0.0002116992690443733,7.820819255898645e-05,5.942411587240795e-05
972845178624118784,0.015961283551971614,0.010378380974067992,0.01164898568893685,0.0102861657074485,0.006631029111215269,0.006759423286581504,0.006926587741871802
972845182889668608,0.0008473637475074848,0.0005507845859703095,0.0006188039891549139,0.0005458982726949552,0.00035173405354786946,0.00035856493856923765,0.0003672243018417065
972845192448487425,0.0012513324465094615,0.004979178707750835,0.0007758423126491121,0.0007451888978829293,0.0005485124309889284,0.0005117395611854604,0.0004671580491923371
972845219191427072,0.0008473637475074848,0.0005507845859703095,0.0006188039891549139,0.0005458982726949552,0.00035173405354786946,0.00035856493856923765,0.0003672243018417065
972845302091796482,0.006112461292798709,0.0014142252741327485,0.0029184394410666148,0.002431221745031441,0.0011290656613025072,0.0032802425847179148,0.0006599102105643986
972845326276046848,0.001835436858773305,0.003534919913181389,0.002165194113999958,0.00190021583430513,0.0018318250495803266,0.0018623455986062367,0.0008852249069934543
972845381607403520,0.0005195799167397296,0.0010011227613055688,0.0006134257974456626,0.0005379065713894182,0.0005185417798386552,0.0005272664915160956,0.000250219793000632
972845397101174786,0.001842587654153591,0.008171755977005995,0.0021172309521063685,0.0020474301003951968,0.001643802003385861,0.0013468911504574224,0.002127304568146786
972845444761047040,0.002290948210932609,0.001709365040547257,0.001924492438777745,0.0019187352484255661,0.0015299221843920305,0.002201929260874989,0.0016199937250452735
972845448246583298,0.0006488799255367017,0.0004840614400670378,0.0005452367359380368,0.0005434898267052367,0.0004332166420819266,0.0006236311675414432,0.00045861425217213586
972845452323426305,0.006112461292798709,0.0014142252741327485,0.0029184394410666148,0.002431221745031441,0.0011290656613025072,0.0032802425847179148,0.0006599102105643986
972845464260366336,0.008658013998814227,0.0005237162515226848,0.0005022581904523766,0.004211602485925981,0.00028321336407427847,0.0004585245870329874,0.0003929225008598081
972845469989769216,0.0017707336563353012,0.0015815508779736395,0.0020138942044441023,0.0011214701189957306,0.000567665833113877,0.0011982074290017035,0.0013523085333857802
972845491527483392,0.0009425322519059856,0.00020904197348786642,0.0016524383726706858,0.000817912616911637,0.00026339864483837234,0.0012979750486803222,0.0004899257312751934
972845520036290561,0.0008003527651781043,0.0001767352305984806,0.0014044785250414981,0.0006942289370673219,0.00022266957276380402,0.0011024798654934622,0.0004146160470130949
972845526373879809,0.00020047944263159632,0.0002522209795229764,0.00014593184974894408,0.00015334819556876383,0.00018652569677540863,0.00015879917602765772,0.0001574517867430591
972845555402661888,0.0009425322519059856,0.00020904197348786642,0.0016524383726706858,0.000817912616911637,0.00026339864483837234,0.0012979750486803222,0.0004899257312751934
972845584213147648,0.000967202641089577,0.0020637102694995016,0.003035379353042805,0.000673196717129435,0.002695629480701346,0.0007601247321409022,0.010625191146848716
972845589602828293,0.0002046959851787992,0.000437907037521748,0.0006449735023020644,0.00014308380009517188,0.0005724287580139125,0.000160744024749942,0.00225478628289434
972845599228940288,0.0012709939064053238,0.00032640106243682967,0.0003804910971825355,0.0011800382317499016,0.00022740128078104386,0.001362359802849713,0.000218736070042238
972845606975623168,0.001507753139679742,0.00626340069917483,0.0009616345297074306,0.0009516642283449724,0.0008082350890931053,0.0022943644449590307,0.0009889442571410364
972845617503457285,0.0014761593541635415,0.00435120144984034,0.0005365719896975676,0.008083385571962767,0.0004720625272843205,0.0004129343363599082,0.0002846831919992592
972845617650323456,0.0004167854654334959,0.0012310839619162405,0.00015188853782217978,0.002286892766491973,0.00013090573234089144,0.00011235501486965126,7.742288807320425e-05
972845631504109569,0.0004167854654334959,0.0012310839619162405,0.00015188853782217978,0.002286892766491973,0.00013090573234089144,0.00011235501486965126,7.742288807320425e-05
972845652152594432,0.0004167854654334959,0.0012310839619162405,0.00015188853782217978,0.002286892766491973,0.00013090573234089144,0.00011235501486965126,7.742288807320425e-05
972845675410059265,0.0004167854654334959,0.0012310839619162405,0.00015188853782217978,0.002286892766491973,0.00013090573234089144,0.00011235501486965126,7.742288807320425e-05
972845714375135232,0.0048246987526162615,0.005005767827164071,0.0071435376979494015,0.0034320158522921037,0.0025861716334879,0.0030126708786102053,0.02160514032463402
972845775091679233,0.000585408008525849,0.0006073209108020263,0.0008673835312265544,0.00041635571235935096,0.0003135936209609472,0.00036544037919399036,0.002622839087860353
972845857404940293,0.000585408008525849,0.0006073209108020263,0.0008673835312265544,0.00041635571235935096,0.0003135936209609472,0.00036544037919399036,0.002622839087860353
972845857782591488,0.004167094129933747,0.002670715139566905,0.0019295153744712397,0.00045073361545473496,0.00028610144096242134,0.0004790907297201616,0.0007475918758636593
972845866821308416,0.0025081916609286893,0.002241262157293971,0.015921825144617284,0.003610090504715013,0.0020989503841547744,0.0016708072939178738,0.002441401742211907
972845909804503042,0.0006792199295424076,0.00030672812404790366,0.0027048618964265287,0.0007003350963720707,0.0002668493661244352,0.0008546832929309147,0.00023963339026881268
972845920596447233,0.0013817442852099738,0.0005643956423233216,0.0018240880269665926,0.0015504149882256814,0.0011187396109425356,0.0008545808651017203,0.0010177965925957397
972845922651586560,0.00039092533418138013,0.00015942248143504476,0.0005167775445984446,0.00043875751022025565,0.00031642691406531825,0.00024162161703053511,0.00028762701414815497
972845949386141696,0.00039092533418138013,0.00015942248143504476,0.0005167775445984446,0.00043875751022025565,0.00031642691406531825,0.00024162161703053511,0.00028762701414815497
