created_at,id_str,text,truncated,geo,coordinates,place,retweet_count,favourite_count,in_reply_to_status_id_str,in_reply_to_user_id_str,lang
Wed Apr 26 14:37:06 +0000 2017,857242135216652288,"RT @yannickunwomen: .@UN_Women is proud to serve as the Secretariat for the WPS National Focal Points Network, supporting National Action P…",False,,,,0,,,,en
Wed Apr 26 13:35:13 +0000 2017,857226561443037184,"Oralia shows us that if women get the chance, they thrive: https://t.co/DMlIDbGbDP #WeAreIndigenous #UNFPII16 #FromWhereIStand https://t.co/K2eESnsKU3",True,,,,28,,,,en
Wed Apr 26 10:30:29 +0000 2017,857180072389881857,Happening now: #W20Germany on how to put women's economic empowerment at the center of the #G20 agenda. Watch: https://t.co/Hd31ff9pKc #W20,False,,,,48,,,,en
Wed Apr 26 07:35:09 +0000 2017,857135946466304000,"""Violence,discrimination,racism are scourges that prevent the full development of indigenous women&amp;girls"" https://t.co/6iW4VPvozn #UNPFII16 https://t.co/92cGSkvPLi",True,,,,133,,,,en
Wed Apr 26 04:35:04 +0000 2017,857090627015770112,"Food scarcity in #Yemen is putting the lives of 352,000 pregnant women at risk, according to @UNFPA. https://t.co/W05E6pjlZg #YemenAid",False,,,,44,,,,en
Wed Apr 26 01:35:04 +0000 2017,857045330289987584,"""Violence against women stems from patriarchy, and from the idea that a man possesses his wife""-Ani JIlozan, Armenia https://t.co/cV1WGGmBd7 https://t.co/afrGbA54p7",True,,,,163,,,,en
Tue Apr 25 22:35:05 +0000 2017,857000033983619072,"Indigenous women in Latin America often face violence. This #OrangeDay, two leaders comment on what needs to change: https://t.co/tTpDrkbW8A",False,,,,31,,,,en
Tue Apr 25 21:54:55 +0000 2017,856989929586425857,RT @WomenAFrontiers: On #WorldMalariaDay read about Malaria’s relative invisibility in the Asia Pacific and its consequences for women http…,False,,,,0,,,,en
Tue Apr 25 21:53:29 +0000 2017,856989566443679745,"WE WON! Our interactive timeline ""Women's Footprints in History"" won @TheWebbyAwards in category of activism https://t.co/EqERRiFZQL #Webbys https://t.co/iRfHB748YE",True,,,,84,,,,en
Tue Apr 25 21:13:32 +0000 2017,856979514164948992,RT @phumzileunwomen: .@UN_Women is honoured to Chair @UNAIDS Committee of Cosponsoring Orgs and strategize on Joint Programme. Good meeting…,False,,,,0,,,,en
Tue Apr 25 21:01:59 +0000 2017,856976607940034560,"RT @UN: Join us in celebrating 10th anniversary of adoption of Declaration on Rights of Indigenous Peoples. 

See: https://t.co/1E1Ey9pEeH…",False,,,,0,,,,en
Tue Apr 25 20:35:12 +0000 2017,856969864887578625,It's #WorldMalariaDay. Closing the prevention gap for resources &amp; care is critical to achieving the #GlobalGoals! https://t.co/H8cR1mdOdg https://t.co/71Qq5nyc7N,True,,,,25,,,,en
Tue Apr 25 20:27:06 +0000 2017,856967826145456128,Young women like @carlyjch from New Mexico join #UNPFII16 to make sure indigenous peoples’ rights are upheld in the future. #WeAreIndigenous https://t.co/TgQg9VIxI7,True,,,,45,,,,en
Tue Apr 25 20:23:48 +0000 2017,856966997980172289,"RT @MegEmpower: W20: ""Govt budgets &amp; financial planning must ensure equitable distribution- men/women, young/old"" Minister Schwesig https:/…",False,,,,0,,,,en
Tue Apr 25 19:04:28 +0000 2017,856947033529360388,RT @MegEmpower: Angela Merkel declares herself a feminist at W20 Summit in Berlin- happening now! https://t.co/3fUgd4R5FC,False,,,,0,,,,en
Tue Apr 25 18:35:12 +0000 2017,856939669325574149,"After the earthquake, women and girls in Nepal received and continue to receive vital support from us https://t.co/md4dxIK9zs #Nepalquake2yr https://t.co/FEvBNf8Mrq",True,,,,38,,,,en
Tue Apr 25 16:10:44 +0000 2017,856903311479459844,Members of the Bureau of our Executive Board gained first-hand understanding of our work in India during a recent visit to the country. https://t.co/t0qqcU9Jv5,True,,,,15,,,,en
Tue Apr 25 15:29:15 +0000 2017,856892869797457920,RT @unwomennepal: #Nepalquake #2yearsago Women were the first to step forward to help others. Watch a video https://t.co/RMRTV9npuT via @Yo…,False,,,,0,,,,en
Tue Apr 25 15:29:03 +0000 2017,856892821856497665,"RT @unwomennepal: #Nepalquake2yrs Our photobook throws a spotlight on women/ girls, who stepped forward to help others, see more : https://…",False,,,,0,,,,en
Tue Apr 25 15:27:51 +0000 2017,856892517295550464,RT @unwomenpacific: Are you wearing orange today? @UN staff are! Show your support 4 the #endviolenceagainstwomen global campaign @SayNO_UN…,False,,,,0,,,,en
Tue Apr 25 15:27:19 +0000 2017,856892383283347456,"RT @unwomeneca: In #Ukraine, we work with media to explore gender roles and biases through interactive theatre https://t.co/cWc5yFSG70 supp…",False,,,,0,,,,en
Tue Apr 25 15:26:47 +0000 2017,856892248767827968,"RT @unwomeneca: With support from #EU 🇪🇺, we’ll work towards ending #violenceagainstwomen. Our regional project kicks off today in FYR Mace…",False,,,,0,,,,en
Tue Apr 25 15:26:40 +0000 2017,856892220200431616,"RT @unwomenmoldova: “My girl is not for sale. What about her childhood, her dreams?” a story of a brave family.
StopViolence #OrangeDay
htt…",False,,,,0,,,,en
Tue Apr 25 15:14:15 +0000 2017,856889096706412544,"RT @Refugees: Yemen is a forgotten crisis - here are 5 facts to know. 
#Aid4Yemen @UNHCRYemen https://t.co/ufuDClrTwD",False,,,,0,,,,en
Tue Apr 25 13:35:11 +0000 2017,856864165771833344,Young children and pregnant women are particularly vulnerable to #malaria infection and death https://t.co/asxwYgPpuE via @WHO #EndMalaria https://t.co/t3t7bd5lcx,True,,,,112,,,,en
Tue Apr 25 10:35:19 +0000 2017,856818901623218178,"She experienced child labour &amp; violence. Today, she is a leader defending women's rights: https://t.co/C5g0XoceAx #WeAreIndigenous #UNFPII16",False,,,,104,,,,en
Tue Apr 25 07:35:09 +0000 2017,856773558235738112,"Trapped under rubble after the Nepal quake, Maali almost gave up hope. This is her story of healing https://t.co/NnOYRj7G7F #Nepalquake2yr https://t.co/gh89EFymei",True,,,,32,,,,en
Tue Apr 25 04:35:04 +0000 2017,856728242346176513,"2 years ago, a 7.8-magnitude earthquake devastated Nepal. We help women recover. You can help too. https://t.co/cw56m5zy52 #Nepalquake2yr https://t.co/EOBv0DKEKw",True,,,,63,,,,en
Tue Apr 25 01:35:08 +0000 2017,856682959763648512,Meet our Deputy Executive Director Lakshmi Puri in this @WILPublication interview: https://t.co/o3s8GeUn9F,False,,,,16,,,,en
Mon Apr 24 22:35:05 +0000 2017,856637649142116352,Passionate about advancing women’s rights in the #marketplace? Register for 3-day #WEEForum2017! https://t.co/IJ5CKsnny8 v @TheSEEPNetwork,False,,,,28,,,,en
Mon Apr 24 20:59:09 +0000 2017,856613507143434240,Indigenous women like Agnes Leina from @Illaramatak play key role in safeguarding rights of indigenous peoples. #UNPFII16 #WeAreIndigenous https://t.co/WWptGudlZ4,True,,,,102,,,,en
Mon Apr 24 20:43:34 +0000 2017,856609581950275584,RT @UNDESA: Live from #UNPFII16 Media Zone! #UNDRIP - How far have we come - where do we go from here? https://t.co/s6Tgue21Oc #WeAreIndige…,False,,,,0,,,,en
Mon Apr 24 19:55:25 +0000 2017,856597465205583872,.@missdlonechild has come to the #UNPFII16 to raise awareness about violence against indigenous women&amp;girls in Canada #MMIW #WeAreIndigenous https://t.co/RBh218Vjnc,True,,,,96,,,,en
Mon Apr 24 18:35:05 +0000 2017,856577252041121792,Check out these amazing women human rights defenders https://t.co/iUDR5qwry9 via @GlobalFundWomen #MondayMotivation #DefendHer https://t.co/VeENBc8K0l,True,,,,218,,,,en
Mon Apr 24 18:35:05 +0000 2017,856577252041121792,Check out these amazing women human rights defenders https://t.co/iUDR5qwry9 via @GlobalFundWomen #MondayMotivation #DefendHer https://t.co/VeENBc8K0l,True,,,,218,,,,en
Mon Apr 24 16:39:54 +0000 2017,856548265067778049,"""Indigenous women and girls need to be aware of their traditions but also their human rights."" - Deputy ED Puri #UNPFII16 #WeAreIndigenous https://t.co/m3Kia2E7ec",True,,,,129,,,,en
Mon Apr 24 16:37:45 +0000 2017,856547722010255362,"""Indigenous women are on the front line of climate action."" - DED Lakshmi Puri at #UNPFII16. More: https://t.co/wdtdm45OH3 #WeAreIndigenous",False,,,,100,,,,en
Mon Apr 24 16:33:28 +0000 2017,856546643587584002,"""Indigenous women across the world face disproportionate levels of discrimination, exclusion, violence""- DED Puri #UNPFII16 #WeAreIndigenous",False,,,,56,,,,en
Mon Apr 24 16:15:18 +0000 2017,856542071309598720,“We have to invest in the empowerment of indigenous women and girls.” - Deputy ED Lakshmi Puri at #UNPFII16 #WeAreIndigenous,False,,,,60,,,,en
Mon Apr 24 16:02:54 +0000 2017,856538952181964800,We celebrate the 10th anniversary of @UN Declaration on the Rights of Indigenous Peoples at #UNPFII16. Watch live: https://t.co/Hd1X6wus6O https://t.co/BCX5zATaee,True,,,,64,,,,en
Mon Apr 24 15:49:00 +0000 2017,856535455688425473,#UNPFII16 opened w/ an indigenous woman. Everything you need to know abt indigenous women's rights: https://t.co/Ka9Oh7Hvcz #WeAreIndigenous https://t.co/GxiWKInBSH,True,,,,74,,,,en
Mon Apr 24 15:38:32 +0000 2017,856532819740438532,RT @unwomennepal: Read how @RestlessNepal &amp; @UNTrustFundEVAW are working wt #youth in rural #Nepal to abolish #chhaupadi https://t.co/Bzzth…,False,,,,0,,,,en
Mon Apr 24 15:37:27 +0000 2017,856532549153296384,RT @Empower_Women: Read how #Scientist Geraldine Werhahn works to #BreakTheGlass in the 'male dominated societies' she works with. How do y…,False,,,,0,,,,en
Mon Apr 24 15:36:32 +0000 2017,856532315362799617,RT @unwomenasia: Women are leaders. Rolling out transformational leadership training in Timor-Leste! More: https://t.co/qWR7xHfXoy #Planet5…,False,,,,0,,,,en
Mon Apr 24 15:36:14 +0000 2017,856532240595111937,"RT @unwomenpacific: For the first time in history, a #Vanuatu village #council has all #female members. #BreaktheGlass #womeninpolitics htt…",False,,,,0,,,,en
Mon Apr 24 15:35:23 +0000 2017,856532027167969280,"RT @unwomen_pak: Explore the real facts about the world of working women. 
Click here: https://t.co/fTExiV1cjO https://t.co/kajUeBEPpN",False,,,,0,,,,en
Mon Apr 24 15:34:40 +0000 2017,856531847655952385,RT @unwomenindia: #India was one of 1st countries in Asia to adopt spl measures for women in governance w/ 1/3 seats reserved at local leve…,False,,,,0,,,,en
Mon Apr 24 15:33:16 +0000 2017,856531494759788545,RT @devex: .@AshleyJudd has been battling social injustice since 2004. Watch her story: https://t.co/I5IeLACd4y  #PowerWithPurpose #Motivat…,False,,,,0,,,,en
Mon Apr 24 14:35:18 +0000 2017,856516905829617664,#UNPFII16 starts soon! Follow along on our @Snapchat &amp; @instagram as we feature indigenous women attending the #WeAreIndigenous  Forum. https://t.co/PaUxCkNvVC,True,,,,19,,,,en
Mon Apr 24 13:43:29 +0000 2017,856503865012879360,RT @UN: Starts this week in NYC: #WeAreIndigenous #UNPFII16 Forum. Follow @UN4Indigenous &amp; see: https://t.co/6S6a6dgA4V https://t.co/2Zn5Fx…,False,,,,0,,,,en
Mon Apr 24 13:15:58 +0000 2017,856496941735325697,"RT @Youth_Forum: Young European men, women and queers give a #Hi5 for #SDG5! #Youth4GenderEquality @UNWOMEN4Youth @phumzileunwomen @ravikar…",False,,,,0,,,,en
Mon Apr 24 13:08:07 +0000 2017,856494967434354689,"RT @unwomenindia: ⚡️ “UN Women Executive Board's Visit to India”

https://t.co/QWgQIKEXUN",False,,,,0,,,,en
Mon Apr 24 12:01:06 +0000 2017,856478101009817600,Indigenous women need better political representation to advocate for their needs. https://t.co/NJO7pPg0S2 #WeAreIndigenous #UNPFII16 https://t.co/zlrudgGda2,True,,,,135,,,,en
Mon Apr 24 10:35:07 +0000 2017,856456461278466048,"""My illiterate parents pushed me to learn more,see more&amp;do more.So,I persevered.""-Tarcila https://t.co/PIuSfYoYUU #WeAreIndigenous #UNFPII16",False,,,,40,,,,en
Mon Apr 24 07:35:10 +0000 2017,856411175600390145,Global demilitarization and disarmament are preconditions for peace and prosperity. Retweet if you agree! https://t.co/QEhYvpF2SA #UNSCR1325 https://t.co/bzdaLIToYv,True,,,,189,,,,en
Mon Apr 24 04:35:03 +0000 2017,856365850663714818,"She boxes simply because she loves the sport and mostly spars with boys. Meet 10-year-old ""JessZilla"": https://t.co/b5G991edab via @nytimes",False,,,,63,,,,en
Mon Apr 24 01:35:04 +0000 2017,856320556190367744,Janneth Bustos works with indigenous women in Colombia to ensure they have autonomy over their resources https://t.co/m3xzHFiqBz #UNFPII16 https://t.co/661YmND2CP,True,,,,39,,,,en
Sun Apr 23 22:35:06 +0000 2017,856275263419805696,States shall ensure that indigenous women &amp; children are protected against all forms of violence &amp; discrimination. @UN4Indigenous #UNDRIP https://t.co/3TxMcCLl73,True,,,,97,,,,en
Sun Apr 23 19:35:13 +0000 2017,856229994481299456,Women and girls are among those most vulnerable to conflict and disaster — and most vital to recovering from them. https://t.co/BRipoHVXz9 https://t.co/GdWqM8UriM,True,,,,251,,,,en
Sun Apr 23 16:35:07 +0000 2017,856184672266715136,"She dreamed to be a motor racing driver, while others played with dolls. Later, Julia made history: https://t.co/b2iNgsfSAM @WomenAFrontiers",False,,,,42,,,,en
Sun Apr 23 13:35:06 +0000 2017,856139367894724608,#WeWantedaRevolution - exhibition celebrates African American #feminism and radical artists https://t.co/2A8n6mBEXf @nytimes @brooklynmuseum,False,,,,41,,,,en
Sun Apr 23 12:05:09 +0000 2017,856116730187452417,Learn how we are amplifying women's voices for #UNPFII16 happening from 24 April-5 May: https://t.co/yCQaAwTrnj #WeAreIndigenous https://t.co/Eh4kAmPiCl,True,,,,87,,,,en
Sun Apr 23 10:35:04 +0000 2017,856094061379424257,"Standard annual performance reviews are prone to gender bias, finds @HLSPaola. Her recommendations: https://t.co/W6rhFuT89g via @HarvardBiz",False,,,,71,,,,en
Sun Apr 23 07:35:06 +0000 2017,856048771494539264,"Today, @VCF_Femenino plays in #Mestalla stadium for the 1st time. Looking forward to great soccer https://t.co/eidLLVqajn #FemDerbiAMestalla https://t.co/Hf3cGmCAJT",True,,,,43,,,,en
Sun Apr 23 04:35:04 +0000 2017,856003466656874496,"""Women everywhere in the world want equal pay."" - @phumzileunwomen https://t.co/rW9Ijdif3Q #G7 #W7startingfromgirls https://t.co/u0fczze8fm",False,,,,214,,,,en
Sun Apr 23 01:35:04 +0000 2017,855958166881927169,"""For women around the world, every day is #EarthDay."" Read why: https://t.co/HlvTmMBC3c via @HuffingtonPost @GlobalFundWomen",False,,,,118,,,,en
Sat Apr 22 22:35:07 +0000 2017,855912882126671872,Catch up on what the @UN is doing to limit #climatechange: https://t.co/nHnIsHAX8L #EarthDay #ParisAgreement https://t.co/8pneSGqjwj,False,,,,75,,,,en
Sat Apr 22 19:35:07 +0000 2017,855867582276132865,Learn how preserving &amp; planting traditional seeds yields sustainability for the women in Morroco: https://t.co/mJqmXGRJMI #EarthDay,False,,,,41,,,,en
Sat Apr 22 16:35:08 +0000 2017,855822289618817024,Souhad has seen how climate change disproportionately affects women in her village. Let's take action: https://t.co/1bdDDDutGD #EarthDay https://t.co/VMQuNj8jVZ,True,,,,52,,,,en
Sat Apr 22 13:35:08 +0000 2017,855776990913331200,Green technologies help Caribbean women secure their crops &amp; incomes: https://t.co/UvEoPHxeE8 #EarthDay,False,,,,66,,,,en
Sat Apr 22 10:35:07 +0000 2017,855731686826487809,Women’s participation and the protection of women’s rights are central to promoting peace and security https://t.co/Zm3p44nD5E #UNSCR1325 https://t.co/3dLOiL6p04,True,,,,155,,,,en
Sat Apr 22 07:35:06 +0000 2017,855686385289842688,It's International #EarthDay! Women are agents of change &amp; play a critical role in climate action: https://t.co/Wyr2bgnZD3 https://t.co/6amzBfOKMH,True,,,,531,,,,en
Sat Apr 22 04:35:05 +0000 2017,855641080099999746,Civil servants need to be mobilized to implement the #GlobalGoals. #CEPA2017 https://t.co/xE51aggRtw v @UNDESA @unpan https://t.co/ICGvi4u0xn,True,,,,33,,,,en
Sat Apr 22 01:35:03 +0000 2017,855595775438577664,Women-run businesses thrive in Albania's capital with support from @unwomeneca: https://t.co/1FixsRaBUJ,False,,,,31,,,,en
Fri Apr 21 22:35:05 +0000 2017,855550484324786176,Kenya: They had enough and decided to set up a safe village just for women: https://t.co/iJt7ziS3mE via @DeutscheWelle,False,,,,43,,,,en
Fri Apr 21 19:35:15 +0000 2017,855505226933161990,"After conflict, women need programs that connect peacebuilding with women’s economic empowerment. https://t.co/tpJwrRFHDy #UNSCR1325 https://t.co/2NYvY2IXXW",True,,,,181,,,,en
Fri Apr 21 18:55:48 +0000 2017,855495297895682052,"""There is no such thing as a gender-neutral policy."" - @yannickunwomen at #TCSpringPanel #SpringMeetings. cc: @WBG_Gender",False,,,,37,,,,en
Fri Apr 21 18:49:56 +0000 2017,855493822272479233,RT @WBG_Finance: #Women's economic participation → central to #financialinclusion &amp; key drivers of economic development &amp; achieving the #SD…,False,,,,0,,,,en
Fri Apr 21 18:49:03 +0000 2017,855493602763526144,"""Donors still don't invest enough in #feminist groups""-@phumzileunwomen on closing the gender gap in finance. #TCSpringPanel #SpringMeetings",False,,,,36,,,,en
Fri Apr 21 18:46:17 +0000 2017,855492902977449984,"""Canada is working with Canadian businesswomen to close the gap of #womeninbusiness."" - @Bill_Morneau at #TCSpringPanel #SpringMeetings",False,,,,23,,,,en
Fri Apr 21 18:37:06 +0000 2017,855490595711848449,RT @CIGIonline: .@Bill_Morneau is repeating Canada's main messaging at the #IMFMeetings: a deep focus on gender-based and feminist policy a…,False,,,,0,,,,en
Fri Apr 21 18:36:22 +0000 2017,855490410009038849,RT @WBG_Finance: Regulators can help remove obstacles to #women’s #financialinclusion &amp; enable access to digital financial services #IMFMee…,False,,,,0,,,,en
Fri Apr 21 18:34:18 +0000 2017,855489889168756738,"RT @_TorontoCentre: Our exec panel on ""Closing the #Gendergap in #Finance"" is starting now. #IMFMeetings #TCSpringPanel https://t.co/5sc9Ej…",False,,,,0,,,,en
Fri Apr 21 16:35:15 +0000 2017,855459928403738625,"""It is important to understand that gender inequality is a universal problem"" - @phumzileunwomen at @SAISHopkins https://t.co/pJ83iD2uhB https://t.co/gZ7rUrUkzi",True,,,,151,,,,en
Fri Apr 21 15:15:12 +0000 2017,855439785279852545,"RT @UN_Radio: Saudi #women's access to workforce a ""#humanrights issue"" @IMFNews interview with @MunaAbuSulayman https://t.co/07GnkLjaAH ht…",False,,,,0,,,,en
Fri Apr 21 15:08:00 +0000 2017,855437973952892930,RT @AminaJMohammed: Let's work together to remove the barriers to women's economic empowerment for the benefit of all #IMFGender WATCH: htt…,False,,,,0,,,,en
Fri Apr 21 15:07:27 +0000 2017,855437835855376385,"RT @unwomenafrica: When women are empowered economically, families &amp; the entire society flourish-Kabaka of Buganda. via @dailymonitor  http…",False,,,,0,,,,en
Fri Apr 21 15:07:16 +0000 2017,855437788799545346,RT @Empower_Women: Check out an online course for awareness about women’s needs &amp; vulnerabilities in emergency-affected communities; https:…,False,,,,0,,,,en
Fri Apr 21 15:06:51 +0000 2017,855437682578780160,RT @unwomeneca: Projects supported by @UNTrustFundEVAW in the region address a wide variety of gender-based violence issues: https://t.co/J…,False,,,,0,,,,en
Fri Apr 21 15:06:42 +0000 2017,855437644549038080,RT @europeaid: #DidYouKnow 🗺️ the teenage pregnancy ratio p 1000 women btw 15-19 went ⬇️ almost 50% in 55 years? EU played a part #Developm…,False,,,,0,,,,en
Fri Apr 21 14:42:29 +0000 2017,855431551248715776,RT @unwomeneca: .@unwomenmoldova shared its innovative approach to end #violenceagainstwomen at @UniofOxford. Read more: https://t.co/M6X5M…,False,,,,0,,,,en
Fri Apr 21 13:35:09 +0000 2017,855414603714527237,"""I lost my hand in a truck accident. Suddenly, everything changed""- Pratima Gurung shares #FromWhereIStand https://t.co/fTbAgLEvZk #UNFPII16",False,,,,16,,,,en
Fri Apr 21 10:35:09 +0000 2017,855369305403338756,Janneth has worked with indigenous women for decades. She knows strengthening their rights benefits the communities https://t.co/57zOGEUK5B,False,,,,102,,,,en
Fri Apr 21 07:35:05 +0000 2017,855323992684503040,"Growing organic vegetables, survivors of violence in Serbia heal from trauma&amp;gain economic autonomy https://t.co/ndckmYOBFl @UNTrustFundEVAW",False,,,,73,,,,en
Fri Apr 21 04:35:03 +0000 2017,855278686357999621,Looking for #FridayReads? @EmmaWatson's #OurShareShelf is a book club for everyone interested in feminism https://t.co/DPt565Re7h @goodreads,False,,,,64,,,,en
Fri Apr 21 01:35:07 +0000 2017,855233403498766336,Syrian women's voices must not be silenced; they must be heard. Learn abt our @unwomenarabic campaign https://t.co/4ybumqLkI4 #ItTakesaWoman,False,,,,109,,,,en
Fri Apr 21 00:43:33 +0000 2017,855220428167630849,"RT @unfoundation: The fastest road to an inclusive, more equal, and diversified economy is investing in women.--@IMFNews's Christine @Lagar…",False,,,,0,,,,en
Fri Apr 21 00:43:15 +0000 2017,855220350870859776,RT @unfoundation: We need to have more women in parliament to affect change for women. -@UN Deputy SG @AminaJMohammed #IMFGender,False,,,,0,,,,en
Fri Apr 21 00:43:11 +0000 2017,855220331946049538,RT @Oxfam: 8 men own as much as the poorest 3.6 billion people. Our economy doesn't work for the majority. It doesn't work for women. #IMFG…,False,,,,0,,,,en
Fri Apr 21 00:40:55 +0000 2017,855219765379551232,RT @womenslives: How 'adventurer of the year' Mira Rai went from child soldier to ultrarunner https://t.co/2tlaxPeze5 https://t.co/IfD04Ufb…,False,,,,0,,,,en
Fri Apr 21 00:37:26 +0000 2017,855218887469740032,RT @Empower_Women: Yaa Asatenwaa a young #woman who confronted the mighty cannons of the British colonialists. #EmpowerWomen #HerStory http…,False,,,,0,,,,en
Fri Apr 21 00:37:05 +0000 2017,855218798533767168,RT @unwomenmoldova: Only 22% of #Moldova Parliament Members are women. This needs to change in Moldova and in the world. #Planet5050 https:…,False,,,,0,,,,en
Fri Apr 21 00:36:56 +0000 2017,855218759166025729,"RT @unwomenEval: Women dominate college majors that lead to lower-paying work, says @HarvardBiz. Let's empower women to do all jobs. https:…",False,,,,0,,,,en
Fri Apr 21 00:35:42 +0000 2017,855218450855276544,RT @UNFPA: Help @UNFPA make internet history! VOTE for our '16 #Girls' photo project to win @TheWebbyAwards: https://t.co/6mOb6e3Jtl #Webby…,False,,,,0,,,,en
Thu Apr 20 22:35:04 +0000 2017,855188094160699392,"""They said the sweat of my hands would discolour the keyboard of our typing machines""- Tarcila fought back https://t.co/PuIX5Fsqgb #UNPFII16",False,,,,37,,,,en
Thu Apr 20 21:59:02 +0000 2017,855179024447963140,"RT @Bill_Morneau: When we break down economic barriers for women, the benefits can be seen universally. Thank you, @WorldBank for an insigh…",False,,,,0,,,,en
Thu Apr 20 21:58:19 +0000 2017,855178845263208448,“Social infrastructure is often a critical barrier to women's economic empowerment”- @phumzileunwomen at #EmpowerWomen #SpringMeetings event,False,,,,64,,,,en
Thu Apr 20 21:32:19 +0000 2017,855172298973876224,"RT @WorldBank: If public &amp; private sectors come together on employer-led childcare, #itspossible for families to thrive --@JimYongKim #Empo…",False,,,,0,,,,en
Thu Apr 20 20:32:34 +0000 2017,855157265791430657,RT @WBG_Gender: Happening Now: Boosting #WomensEconomicEmpowerment live event. WATCH: https://t.co/f4g7FuJyKa #EmpowerWomen https://t.co/7p…,False,,,,0,,,,en
Thu Apr 20 19:59:25 +0000 2017,855148922997788672,"In an interview with @UN_Radio, our colleague shares more about our recent nomination for the #Webbys: https://t.co/aWNKbIevbO",False,,,,13,,,,en
Thu Apr 20 19:53:00 +0000 2017,855147308626972673,"RT @Oxfam: ""We are calling for greater representation of women in economic decision making spaces"" @Winnie_Byanyima #IMFGender #EvenItUp @L…",False,,,,0,,,,en
Thu Apr 20 16:35:06 +0000 2017,855097504857284609,"Watch live! @phumzileunwomen on boosting women's econmc empowerment at @WBG_Gender #SpringMeetings event, 4.30pm EST https://t.co/Pmiickf6ft",False,,,,31,,,,en
Thu Apr 20 14:00:07 +0000 2017,855058502473134082,We are bringing a focus on gender to #SpringMeetings on world economy and finance: https://t.co/lDt8WSnyln @WBG_Gender #IMFGender https://t.co/ZObyLCcTrJ,True,,,,32,,,,en
Thu Apr 20 13:52:24 +0000 2017,855056558903918592,"RT @UNmigration: Like thousands of #refugees in Istanbul, she fled the war in #Syria. Meet Bra'a: https://t.co/J0JpsX477v",False,,,,0,,,,en
Thu Apr 20 13:43:23 +0000 2017,855054289491906560,RT @IMFNews: Taking the debate on gender &amp; macroeconomics one step further! Join us Apr. 20 for a lively discussion on #IMFgender https://t…,False,,,,0,,,,en
Thu Apr 20 10:35:59 +0000 2017,855007128125407232,Today is the last day to vote for the #Webbys People’s Voice. Show us some love and VOTE for us here: https://t.co/lHpdvf4HRf https://t.co/df0m2t7uj4,True,,,,50,,,,en
Thu Apr 20 07:35:04 +0000 2017,854961599790141440,"In South Africa, these girls are challenging stereotypes &amp; gender norms through football: https://t.co/1cOuATMrOG",False,,,,52,,,,en
Thu Apr 20 04:35:04 +0000 2017,854916302112256000,Join the conversation to talk about why vaccines are so important. #TalkWIW with @MCSPglobal on 26 April at 8:30EST. #VaccinesWork https://t.co/QgwDe5KMgr,True,,,,47,,,,en
Thu Apr 20 01:35:08 +0000 2017,854871017734516737,"Evidence shows that when women participate, peace agreements last longer. Let's finally include them! https://t.co/sbGoFxOMlv #UNSCR1325 https://t.co/DhfMHvl0Wn",True,,,,390,,,,en
Wed Apr 19 23:44:52 +0000 2017,854843270656122880,RT @UN_Radio: .@UN_Women timeline earns nomination 4 @TheWebbyAwards Listen: Interview with Digital &amp; Interactive Media Specialist https://…,False,,,,0,,,,en
Wed Apr 19 22:46:34 +0000 2017,854828600121589760,Learning about organic food production gives domestic violence survivors a sustainable future: https://t.co/PbQrWdbfw7 @unwomeneca,False,,,,81,,,,en
Wed Apr 19 19:35:12 +0000 2017,854780439772504064,Registration open! #unwomenTC online lecture series on care economy. Learn more: https://t.co/KEaG7s3eS7 https://t.co/7l4oKV1Qf1,False,,,,38,,,,en
Wed Apr 19 16:35:13 +0000 2017,854735145072504833,#WednesdayWisdom brought to you by @Beyonce https://t.co/n7S4jlYris,False,,,,124,,,,en
Wed Apr 19 13:35:09 +0000 2017,854689831070433284,We're excited to be nominated for the #Webbys! RT &amp; Vote to help us win in this category: https://t.co/CuZfnflkFu,False,,,,30,,,,en
Wed Apr 19 12:14:44 +0000 2017,854669591414493184,RT @nytimes: Opinion: What happens when women legislate https://t.co/iTSF4YyXgR https://t.co/78BwaeQ9tb,False,,,,0,,,,en
Wed Apr 19 12:13:18 +0000 2017,854669232633786369,RT @unwomenpacific: #HoniaraCityCouncil will begin essential refurbishment of #HoniaraCentralMarket with funds from #marketsforchange #Solo…,False,,,,0,,,,en
Wed Apr 19 12:12:58 +0000 2017,854669149196476417,RT @unwomenalbania: Supporting women entrepreneurs in #Tirana to develop innovative business ideas through @BashkiaTirane initiative https:…,False,,,,0,,,,en
Wed Apr 19 12:12:34 +0000 2017,854669046100316162,RT @unwomenindia: We've just signed an MoU with Ministry of #PanchayatiRaj on promoting gender responsive governance https://t.co/QUtK7i34a5,False,,,,0,,,,en
Wed Apr 19 10:35:06 +0000 2017,854644520264323072,".@MinaMarkham, a self-taught technologist, shows us that our careers don't have to fit inside a box https://t.co/iyaEnvl1et v @WomenatForbes",False,,,,50,,,,en
Wed Apr 19 07:35:09 +0000 2017,854599231360958464,"What is @UN Security Council resolution 1325 on Women, Peace and Security all about? Learn more: https://t.co/g2zmkkVdYv #UNSCR1325 https://t.co/T8CMIjZ8a4",True,,,,67,,,,en
Wed Apr 19 04:35:05 +0000 2017,854553918843396096,"When we encourage girls to learn coding, they can better serve their communities. Here's how: https://t.co/RU8SmMWhzN #GirlsforaChange",False,,,,113,,,,en
