node_x,node_y,weight,year
70,2258,1,2018
70,2315,2,2018
70,2455,1,2018
70,2482,1,2018
70,2492,1,2018
70,2515,1,2018
70,2522,1,2018
71,85,1,2018
71,181,1,2018
71,278,1,2018
71,521,1,2018
71,1030,1,2018
71,1031,1,2018
71,1042,1,2018
71,1060,1,2018
71,1115,1,2018
71,1236,2,2018
71,1262,2,2018
71,1280,1,2018
71,1285,1,2018
71,1338,1,2018
71,1529,1,2018
71,1620,1,2018
71,1780,1,2018
71,1783,1,2018
71,1821,1,2018
71,1958,1,2018
71,1993,1,2018
71,2065,1,2018
71,2108,1,2018
71,2231,1,2018
71,2265,1,2018
71,2287,1,2018
71,2386,1,2018
71,2426,1,2018
71,2462,1,2018
71,2474,1,2018
71,2480,2,2018
71,2482,1,2018
71,2512,1,2018
71,2522,1,2018
71,2529,2,2018
72,127,1,2018
72,340,1,2018
72,361,2,2018
72,370,1,2018
72,403,1,2018
72,649,1,2018
72,715,1,2018
72,748,1,2018
72,766,2,2018
72,862,1,2018
72,882,2,2018
72,950,1,2018
72,970,1,2018
72,996,1,2018
72,1025,2,2018
72,1042,1,2018
72,1060,1,2018
72,1145,1,2018
72,1214,2,2018
72,1267,1,2018
72,1384,1,2018
72,1423,1,2018
72,1451,1,2018
72,1460,1,2018
72,1615,1,2018
72,1705,1,2018
72,1776,1,2018
72,1940,1,2018
72,1958,4,2018
72,1983,1,2018
72,2063,1,2018
72,2139,2,2018
72,2166,1,2018
72,2231,1,2018
72,2308,1,2018
72,2426,1,2018
72,2474,1,2018
72,2512,3,2018
72,2515,1,2018
72,2522,1,2018
73,248,1,2018
73,333,1,2018
73,417,1,2018
73,521,1,2018
73,541,1,2018
73,564,1,2018
73,568,1,2018
73,714,1,2018
73,766,1,2018
73,882,1,2018
73,963,1,2018
73,975,1,2018
73,1035,1,2018
73,1141,1,2018
73,1261,1,2018
73,1293,1,2018
73,1331,1,2018
73,1384,1,2018
73,1556,1,2018
73,1566,1,2018
73,1623,1,2018
73,1683,1,2018
73,1958,2,2018
73,1988,1,2018
73,1995,1,2018
73,2065,2,2018
73,2321,1,2018
73,2345,1,2018
73,2426,1,2018
73,2482,2,2018
73,2512,4,2018
74,618,1,2018
74,1282,1,2018
74,1958,1,2018
74,2020,1,2018
74,2096,1,2018
75,14,1,2018
75,37,1,2018
75,42,1,2018
75,83,1,2018
75,147,1,2018
75,152,1,2018
75,172,1,2018
75,210,1,2018
75,255,1,2018
75,273,1,2018
75,340,2,2018
75,370,3,2018
75,406,1,2018
75,417,1,2018
75,445,1,2018
75,553,1,2018
75,592,1,2018
75,627,1,2018
75,638,1,2018
75,680,1,2018
75,684,1,2018
75,711,1,2018
75,774,2,2018
75,785,1,2018
75,862,1,2018
75,882,1,2018
75,906,1,2018
75,963,2,2018
75,973,1,2018
75,993,1,2018
75,1005,1,2018
75,1128,1,2018
75,1207,1,2018
75,1236,1,2018
75,1285,1,2018
75,1286,1,2018
75,1310,1,2018
75,1331,1,2018
75,1384,1,2018
75,1389,1,2018
75,1482,1,2018
75,1525,1,2018
75,1528,1,2018
75,1608,1,2018
75,1616,1,2018
75,1623,1,2018
75,1685,1,2018
75,1696,1,2018
75,1734,1,2018
75,1745,1,2018
75,1927,1,2018
75,1958,1,2018
75,2063,1,2018
75,2074,1,2018
75,2104,1,2018
75,2126,1,2018
75,2166,1,2018
75,2179,1,2018
75,2190,1,2018
75,2210,1,2018
75,2256,1,2018
75,2258,1,2018
75,2292,1,2018
75,2297,1,2018
75,2301,1,2018
75,2313,1,2018
75,2356,1,2018
75,2361,1,2018
75,2440,1,2018
75,2450,1,2018
75,2451,1,2018
75,2462,1,2018
75,2470,1,2018
75,2477,1,2018
75,2489,1,2018
75,2502,1,2018
75,2512,3,2018
75,2515,1,2018
75,2516,1,2018
75,2522,2,2018
75,2526,1,2018
75,2529,2,2018
77,234,1,2018
77,445,1,2018
77,965,1,2018
77,1031,1,2018
77,1060,1,2018
77,1076,1,2018
77,2170,1,2018
77,2512,1,2018
78,175,2,2018
78,226,1,2018
78,553,1,2018
78,730,2,2018
78,845,1,2018
78,1256,1,2018
78,1488,1,2018
78,2045,2,2018
79,31,1,2018
79,214,1,2018
79,908,1,2018
79,963,1,2018
79,1220,1,2018
79,1285,1,2018
79,2190,1,2018
79,2451,1,2018
79,2474,1,2018
79,2512,1,2018
80,810,1,2018
80,1116,1,2018
80,1407,1,2018
80,1443,1,2018
80,1629,1,2018
80,2063,1,2018
80,2139,2,2018
80,2482,1,2018
83,37,1,2018
83,75,1,2018
83,83,2,2018
83,414,1,2018
83,440,1,2018
83,553,2,2018
83,592,1,2018
83,692,2,2018
83,709,4,2018
83,728,2,2018
83,785,1,2018
83,825,1,2018
83,950,2,2018
83,963,6,2018
83,1014,1,2018
83,1076,1,2018
83,1128,1,2018
83,1141,2,2018
83,1214,1,2018
83,1240,2,2018
83,1310,1,2018
83,1405,1,2018
83,1406,1,2018
83,1471,1,2018
83,1554,1,2018
83,1817,1,2018
83,1896,1,2018
83,1958,4,2018
83,1986,1,2018
83,2054,2,2018
83,2139,2,2018
83,2179,1,2018
83,2296,1,2018
83,2300,1,2018
83,2409,1,2018
83,2426,1,2018
83,2443,2,2018
83,2450,1,2018
83,2451,1,2018
83,2482,3,2018
83,2512,5,2018
83,2515,2,2018
83,2516,2,2018
83,2522,2,2018
84,292,1,2018
84,329,1,2018
84,483,1,2018
84,598,1,2018
84,732,1,2018
84,965,1,2018
84,1142,1,2018
84,1207,1,2018
84,1432,1,2018
84,1478,1,2018
84,1623,1,2018
84,1898,1,2018
84,1985,1,2018
84,2296,1,2018
84,2482,1,2018
84,2512,1,2018
85,21,2,2018
85,31,1,2018
85,37,1,2018
85,71,1,2018
85,200,1,2018
85,304,1,2018
85,340,1,2018
85,521,1,2018
85,562,2,2018
85,610,1,2018
85,618,1,2018
85,637,1,2018
85,705,1,2018
85,728,1,2018
85,766,2,2018
85,782,1,2018
85,882,1,2018
85,950,1,2018
85,963,2,2018
85,973,1,2018
85,1003,1,2018
85,1030,1,2018
85,1031,1,2018
85,1042,1,2018
85,1046,1,2018
85,1158,1,2018
85,1213,1,2018
85,1214,1,2018
85,1236,1,2018
85,1280,1,2018
85,1285,1,2018
85,1460,2,2018
85,1474,1,2018
85,1475,1,2018
85,1527,1,2018
85,1592,1,2018
85,1593,1,2018
85,1660,1,2018
85,1705,1,2018
85,1710,1,2018
85,1740,1,2018
85,1759,1,2018
85,1783,1,2018
85,1993,1,2018
85,2163,1,2018
85,2315,1,2018
85,2326,1,2018
85,2426,1,2018
85,2462,1,2018
85,2474,1,2018
85,2512,3,2018
85,2522,1,2018
85,2529,1,2018
86,8,1,2018
86,9,1,2018
86,31,1,2018
86,417,1,2018
86,647,1,2018
86,714,1,2018
86,744,1,2018
86,963,1,2018
86,1042,1,2018
86,1261,1,2018
86,1522,1,2018
86,1695,1,2018
86,1875,1,2018
86,2231,1,2018
86,2241,1,2018
86,2243,1,2018
86,2278,1,2018
86,2292,1,2018
86,2467,1,2018
86,2482,1,2018
86,2512,3,2018
87,414,4,2018
87,521,1,2018
87,536,1,2018
87,768,1,2018
87,1163,4,2018
87,1357,1,2018
87,1478,4,2018
87,1778,4,2018
87,2426,1,2018
87,2443,4,2018
88,346,2,2018
88,561,1,2018
88,915,1,2018
88,1042,1,2018
88,1149,1,2018
88,1191,1,2018
88,1229,1,2018
88,1236,1,2018
88,1331,1,2018
88,1372,1,2018
88,1623,1,2018
88,2054,1,2018
88,2065,4,2018
88,2240,1,2018
88,2248,1,2018
88,2265,1,2018
88,2274,1,2018
88,2315,1,2018
88,2445,1,2018
88,2451,1,2018
88,2482,1,2018
88,2489,1,2018
88,2526,1,2018
89,31,1,2018
89,122,1,2018
89,249,1,2018
89,492,1,2018
89,765,1,2018
89,785,1,2018
89,882,1,2018
89,950,2,2018
89,970,1,2018
89,1125,1,2018
89,1145,1,2018
89,1214,1,2018
89,1251,1,2018
89,1389,1,2018
89,1551,1,2018
89,1683,1,2018
89,1775,1,2018
89,1889,1,2018
89,1958,1,2018
89,2126,1,2018
89,2190,1,2018
89,2293,1,2018
89,2296,1,2018
89,2482,1,2018
89,2489,1,2018
89,2512,2,2018
89,2529,9,2018
90,486,1,2018
90,1550,1,2018
90,2126,1,2018
90,2171,1,2018
90,2230,1,2018
91,214,1,2018
91,297,1,2018
91,370,1,2018
91,815,1,2018
91,832,1,2018
91,852,1,2018
91,1097,1,2018
91,1968,1,2018
91,2131,1,2018
91,2243,1,2018
91,2474,1,2018
91,2482,2,2018
93,365,1,2018
93,521,1,2018
93,734,1,2018
93,748,1,2018
93,1255,1,2018
93,1313,1,2018
93,1338,1,2018
93,1399,1,2018
93,1488,1,2018
93,1758,2,2018
93,1763,1,2018
93,1939,1,2018
93,2045,1,2018
93,2322,1,2018
93,2451,1,2018
93,2478,2,2018
93,2489,1,2018
93,2512,2,2018
93,2517,1,2018
94,182,1,2018
94,480,1,2018
94,553,1,2018
94,702,1,2018
94,898,1,2018
94,1031,1,2018
94,1128,1,2018
94,1209,1,2018
94,1934,1,2018
94,2314,1,2018
95,963,1,2018
95,1305,1,2018
95,2221,1,2018
95,2315,1,2018
95,2512,1,2018
96,417,1,2018
96,442,1,2018
96,509,1,2018
96,899,1,2018
96,1236,1,2018
96,1309,1,2018
96,1593,1,2018
96,1608,1,2018
96,1609,1,2018
96,1616,1,2018
96,2529,1,2018
97,31,1,2018
97,346,1,2018
97,478,1,2018
97,974,1,2018
97,1399,1,2018
97,1906,1,2018
97,2512,1,2018
98,971,1,2018
98,2482,1,2018
99,331,1,2018
99,403,1,2018
99,640,1,2018
99,647,1,2018
99,908,1,2018
99,963,2,2018
99,1209,1,2018
99,2139,1,2018
99,2515,1,2018
100,293,1,2018
100,469,1,2018
100,647,1,2018
100,709,1,2018
100,961,1,2018
100,1034,1,2018
100,1164,1,2018
100,1290,1,2018
100,1488,1,2018
100,1584,1,2018
100,2034,1,2018
100,2072,1,2018
100,2098,1,2018
100,2188,1,2018
100,2431,1,2018
100,2432,1,2018
100,2451,1,2018
100,2523,1,2018
101,637,1,2018
101,647,1,2018
101,681,1,2018
101,766,2,2018
101,870,1,2018
101,927,1,2018
101,950,2,2018
101,963,1,2018
101,1063,1,2018
101,1262,1,2018
101,1372,1,2018
101,1389,2,2018
101,1460,1,2018
101,1467,2,2018
101,1767,1,2018
101,1774,1,2018
101,2054,1,2018
101,2287,1,2018
101,2451,2,2018
101,2482,1,2018
101,2512,1,2018
101,2515,1,2018
101,2516,1,2018
101,2529,1,2018
103,336,1,2018
103,432,1,2018
103,470,1,2018
103,638,1,2018
103,963,1,2018
103,1213,1,2018
103,1420,1,2018
103,2352,1,2018
103,2451,1,2018
103,2512,1,2018
104,104,2,2018
104,137,1,2018
104,260,2,2018
104,285,1,2018
104,310,1,2018
104,321,2,2018
104,335,1,2018
104,336,1,2018
104,359,1,2018
104,445,1,2018
104,478,1,2018
104,631,4,2018
104,705,1,2018
104,729,2,2018
104,732,1,2018
104,766,1,2018
104,865,1,2018
104,885,1,2018
104,889,2,2018
104,891,1,2018
104,892,1,2018
104,938,1,2018
104,950,1,2018
104,975,1,2018
104,993,1,2018
104,1011,1,2018
104,1014,2,2018
104,1030,1,2018
104,1034,1,2018
104,1048,1,2018
104,1060,1,2018
104,1082,2,2018
104,1104,1,2018
104,1133,1,2018
104,1207,1,2018
104,1209,1,2018
104,1210,1,2018
104,1217,1,2018
104,1218,1,2018
104,1280,1,2018
104,1285,1,2018
104,1360,1,2018
104,1372,2,2018
104,1400,1,2018
104,1402,2,2018
104,1507,1,2018
104,1539,1,2018
104,1616,1,2018
104,1623,2,2018
104,1660,1,2018
104,1775,1,2018
104,1844,1,2018
104,1875,2,2018
104,1947,1,2018
104,1995,1,2018
104,2021,1,2018
104,2054,1,2018
104,2065,1,2018
104,2081,1,2018
104,2091,1,2018
104,2093,1,2018
104,2095,1,2018
104,2136,2,2018
104,2159,1,2018
104,2171,1,2018
104,2188,1,2018
104,2190,4,2018
104,2221,1,2018
104,2258,1,2018
104,2292,1,2018
104,2296,2,2018
104,2315,1,2018
104,2316,1,2018
104,2350,1,2018
104,2412,1,2018
104,2429,2,2018
104,2447,1,2018
104,2492,1,2018
104,2512,4,2018
104,2520,1,2018
104,2522,2,2018
104,2523,1,2018
104,2526,1,2018
104,2528,1,2018
104,2529,1,2018
105,152,4,2018
105,370,9,2018
105,580,4,2018
105,711,9,2018
105,1128,13,2018
105,1194,9,2018
105,1209,4,2018
105,1278,4,2018
105,1317,4,2018
105,1707,9,2018
105,1927,4,2018
105,1962,4,2018
105,2117,9,2018
105,2184,4,2018
106,61,1,2018
106,107,1,2018
106,445,1,2018
106,539,1,2018
106,579,1,2018
106,647,2,2018
106,765,1,2018
106,832,2,2018
106,863,1,2018
106,870,1,2018
106,871,2,2018
106,927,1,2018
106,961,2,2018
106,1053,1,2018
106,1173,1,2018
106,1209,1,2018
106,1296,1,2018
106,1374,1,2018
106,1384,1,2018
106,1392,1,2018
106,1433,1,2018
106,1451,1,2018
106,1458,1,2018
106,1500,1,2018
106,1532,1,2018
106,1653,1,2018
106,1666,1,2018
106,1783,1,2018
106,1894,1,2018
106,1958,1,2018
106,2137,1,2018
106,2180,2,2018
106,2183,1,2018
106,2190,2,2018
106,2197,1,2018
106,2359,1,2018
106,2364,2,2018
106,2426,1,2018
106,2429,1,2018
106,2512,2,2018
106,2531,2,2018
107,31,1,2018
107,42,1,2018
107,61,1,2018
107,106,1,2018
107,114,1,2018
107,214,1,2018
107,231,1,2018
107,270,1,2018
107,321,1,2018
107,322,1,2018
107,346,1,2018
107,403,1,2018
107,404,1,2018
107,405,1,2018
107,528,1,2018
107,553,2,2018
107,766,1,2018
107,782,2,2018
107,848,1,2018
107,863,1,2018
107,871,2,2018
107,927,2,2018
107,950,1,2018
107,1011,1,2018
107,1028,2,2018
107,1034,1,2018
107,1042,2,2018
107,1213,2,2018
107,1214,1,2018
107,1252,1,2018
107,1331,1,2018
107,1384,2,2018
107,1389,1,2018
107,1466,1,2018
107,1629,1,2018
107,1834,1,2018
107,1904,1,2018
107,1958,2,2018
107,2021,1,2018
107,2140,1,2018
107,2187,1,2018
107,2190,1,2018
107,2267,1,2018
107,2308,1,2018
107,2315,1,2018
107,2352,2,2018
107,2426,1,2018
107,2429,1,2018
107,2462,1,2018
107,2482,1,2018
107,2489,1,2018
107,2505,1,2018
107,2512,6,2018
107,2526,1,2018
108,42,1,2018
108,281,1,2018
108,346,1,2018
108,766,1,2018
108,845,1,2018
108,931,1,2018
108,950,1,2018
108,963,1,2018
108,1018,1,2018
108,1149,1,2018
108,1260,1,2018
108,1297,1,2018
108,1354,3,2018
108,1433,1,2018
108,1451,1,2018
108,1461,1,2018
108,1565,1,2018
108,1623,1,2018
108,1678,1,2018
108,1709,1,2018
108,1711,1,2018
108,1995,1,2018
108,2139,1,2018
108,2154,1,2018
108,2171,1,2018
108,2512,1,2018
108,2515,1,2018
108,2530,1,2018
109,339,1,2018
109,1389,1,2018
109,1528,1,2018
109,1802,1,2018
109,2274,1,2018
109,2482,1,2018
110,31,1,2018
110,247,1,2018
110,766,1,2018
110,950,2,2018
110,1093,1,2018
110,1478,1,2018
110,2290,1,2018
110,2364,1,2018
110,2482,1,2018
111,723,1,2018
111,882,1,2018
111,1056,1,2018
111,1531,1,2018
111,1758,1,2018
111,1981,1,2018
111,1998,1,2018
111,2065,2,2018
111,2082,1,2018
111,2308,1,2018
112,1030,1,2018
112,1913,1,2018
112,1958,1,2018
112,2054,1,2018
113,305,1,2018
113,346,1,2018
113,655,1,2018
113,705,1,2018
113,730,1,2018
113,972,1,2018
113,1060,1,2018
113,1488,1,2018
113,1582,1,2018
113,1889,1,2018
113,2258,1,2018
114,21,1,2018
114,107,1,2018
114,154,1,2018
114,166,1,2018
114,214,1,2018
114,300,1,2018
114,382,1,2018
114,417,1,2018
114,478,1,2018
114,483,1,2018
114,602,1,2018
114,626,1,2018
114,638,1,2018
114,650,1,2018
114,748,1,2018
114,782,2,2018
114,922,1,2018
114,946,1,2018
114,961,1,2018
114,963,3,2018
114,994,1,2018
114,1034,3,2018
114,1116,1,2018
114,1141,3,2018
114,1214,2,2018
114,1250,1,2018
114,1261,1,2018
114,1331,1,2018
114,1372,1,2018
114,1385,1,2018
114,1389,1,2018
114,1416,1,2018
114,1451,1,2018
114,1460,2,2018
114,1496,1,2018
114,1580,1,2018
114,1666,2,2018
114,1674,1,2018
114,1678,1,2018
114,1706,1,2018
114,1740,1,2018
114,1777,1,2018
114,1904,1,2018
114,1958,1,2018
114,1968,1,2018
114,2063,2,2018
114,2065,2,2018
114,2094,1,2018
114,2139,1,2018
114,2140,1,2018
114,2158,1,2018
114,2171,1,2018
114,2190,5,2018
114,2230,1,2018
114,2241,1,2018
114,2287,1,2018
114,2292,1,2018
114,2296,1,2018
114,2315,1,2018
114,2426,3,2018
114,2429,3,2018
114,2451,1,2018
114,2462,10,2018
114,2482,4,2018
114,2489,1,2018
114,2512,7,2018
114,2529,1,2018
114,2530,1,2018
115,445,2,2018
115,691,1,2018
115,950,1,2018
115,1478,1,2018
115,1972,1,2018
115,2482,1,2018
116,168,1,2018
116,1025,1,2018
116,1252,1,2018
116,1393,1,2018
116,1915,2,2018
116,2021,1,2018
116,2512,1,2018
117,59,1,2018
117,65,1,2018
117,118,1,2018
117,321,1,2018
117,396,1,2018
117,403,1,2018
117,637,1,2018
117,885,1,2018
117,1214,1,2018
117,1351,1,2018
117,1389,1,2018
117,1598,1,2018
117,1663,1,2018
117,1696,1,2018
117,1706,2,2018
117,2044,1,2018
117,2126,1,2018
117,2316,1,2018
117,2426,2,2018
117,2481,1,2018
117,2482,2,2018
117,2512,1,2018
117,2529,1,2018
118,117,1,2018
118,129,1,2018
118,396,1,2018
118,477,1,2018
118,479,1,2018
118,637,2,2018
118,647,1,2018
118,950,1,2018
118,1012,1,2018
118,1042,1,2018
118,1145,1,2018
118,1214,1,2018
118,1453,1,2018
118,1467,1,2018
118,2267,1,2018
118,2287,1,2018
118,2315,1,2018
118,2426,2,2018
118,2482,1,2018
118,2526,1,2018
121,146,1,2018
121,182,1,2018
121,766,1,2018
121,778,1,2018
121,950,1,2018
121,1416,1,2018
121,1539,1,2018
121,1812,1,2018
122,31,2,2018
122,89,1,2018
122,297,1,2018
122,452,1,2018
122,483,1,2018
122,845,1,2018
122,923,1,2018
122,963,1,2018
122,974,1,2018
122,1042,1,2018
122,1209,1,2018
122,1551,1,2018
122,1623,1,2018
122,2296,1,2018
122,2298,1,2018
122,2308,1,2018
122,2474,1,2018
122,2517,1,2018
122,2529,1,2018
123,21,1,2018
123,529,1,2018
123,787,1,2018
123,963,1,2018
123,1265,2,2018
123,1367,1,2018
123,2296,1,2018
123,2512,1,2018
124,541,1,2018
124,553,1,2018
124,617,3,2018
124,731,1,2018
124,1014,1,2018
124,1025,1,2018
124,1384,1,2018
124,1431,1,2018
124,1533,1,2018
124,1777,1,2018
124,1783,1,2018
124,2045,1,2018
124,2054,1,2018
124,2065,1,2018
124,2136,1,2018
124,2240,1,2018
124,2267,1,2018
124,2451,1,2018
124,2512,2,2018
124,2516,1,2018
127,28,1,2018
127,31,1,2018
127,37,1,2018
127,42,1,2018
127,72,1,2018
127,214,1,2018
127,275,1,2018
127,291,1,2018
127,340,1,2018
127,370,1,2018
127,756,1,2018
127,765,1,2018
127,766,3,2018
127,934,1,2018
127,950,2,2018
127,961,1,2018
127,975,1,2018
127,1042,2,2018
127,1108,2,2018
127,1114,1,2018
127,1145,1,2018
127,1176,1,2018
127,1214,1,2018
127,1261,2,2018
127,1265,1,2018
127,1267,1,2018
127,1282,1,2018
127,1389,1,2018
127,1590,2,2018
127,1640,1,2018
127,1705,1,2018
127,1840,1,2018
127,1958,1,2018
127,1974,1,2018
127,2226,1,2018
127,2258,2,2018
127,2321,1,2018
127,2397,1,2018
127,2433,1,2018
127,2474,1,2018
127,2489,1,2018
127,2512,1,2018
127,2516,1,2018
127,2522,1,2018
127,2529,3,2018
127,2530,1,2018
128,1174,1,2018
128,1968,1,2018
128,2315,1,2018
129,118,1,2018
129,637,1,2018
129,766,1,2018
129,1488,1,2018
129,2482,1,2018
130,477,1,2018
130,1386,1,2018
130,1958,1,2018
130,2033,1,2018
130,2290,1,2018
131,43,1,2018
131,249,1,2018
131,341,3,2018
131,349,1,2018
131,434,1,2018
131,477,1,2018
131,553,3,2018
131,709,3,2018
131,963,2,2018
131,965,1,2018
131,1042,1,2018
131,1108,1,2018
131,1116,1,2018
131,1214,2,2018
131,1265,1,2018
131,1285,1,2018
131,1299,1,2018
131,1331,1,2018
131,1460,1,2018
131,1539,1,2018
131,1621,1,2018
131,1760,1,2018
131,1995,1,2018
131,2108,2,2018
131,2266,3,2018
131,2292,1,2018
131,2426,1,2018
131,2482,1,2018
131,2489,2,2018
131,2522,1,2018
132,1380,1,2018
132,1478,2,2018
132,1734,1,2018
132,1814,1,2018
132,1946,1,2018
132,2099,1,2018
132,2482,2,2018
133,882,1,2018
133,942,1,2018
133,950,1,2018
133,961,1,2018
133,1236,2,2018
133,1466,1,2018
133,1478,1,2018
133,1507,1,2018
133,1538,1,2018
133,1659,1,2018
133,1968,1,2018
133,2190,1,2018
133,2292,2,2018
133,2482,1,2018
133,2512,1,2018
134,55,1,2018
134,270,1,2018
134,311,1,2018
134,367,1,2018
134,573,1,2018
134,604,1,2018
134,920,1,2018
134,977,1,2018
134,1354,1,2018
134,1497,1,2018
134,2029,1,2018
134,2281,1,2018
134,2348,1,2018
135,59,1,2018
135,447,1,2018
135,730,1,2018
135,882,1,2018
135,1256,1,2018
135,1488,1,2018
135,2148,1,2018
135,2482,1,2018
136,433,1,2018
136,561,1,2018
136,1873,1,2018
136,2251,1,2018
137,14,1,2018
137,31,1,2018
137,44,1,2018
137,104,1,2018
137,205,1,2018
137,321,1,2018
137,336,1,2018
137,359,1,2018
137,388,1,2018
137,417,1,2018
137,445,1,2018
137,459,1,2018
137,478,1,2018
137,566,1,2018
137,587,1,2018
137,595,1,2018
137,748,1,2018
137,759,1,2018
137,765,1,2018
137,782,1,2018
137,882,1,2018
137,925,1,2018
137,950,1,2018
137,963,2,2018
137,1014,1,2018
137,1108,1,2018
137,1141,1,2018
137,1209,1,2018
137,1214,1,2018
137,1236,2,2018
137,1240,1,2018
137,1282,1,2018
137,1293,1,2018
137,1331,1,2018
137,1360,1,2018
137,1400,1,2018
137,1402,1,2018
137,1417,1,2018
137,1458,1,2018
137,1507,1,2018
137,1539,1,2018
137,1544,1,2018
137,1685,1,2018
137,1696,1,2018
137,1704,1,2018
137,1706,1,2018
137,1777,1,2018
137,1783,1,2018
137,1834,1,2018
137,1847,1,2018
137,1940,1,2018
137,1958,1,2018
137,1968,1,2018
137,1969,1,2018
137,1978,1,2018
137,1983,2,2018
137,2021,1,2018
137,2054,1,2018
137,2065,1,2018
137,2091,1,2018
137,2133,1,2018
137,2217,1,2018
137,2251,1,2018
137,2258,1,2018
137,2274,1,2018
137,2451,1,2018
137,2474,2,2018
137,2482,3,2018
137,2512,3,2018
137,2528,1,2018
137,2529,1,2018
140,403,2,2018
140,677,1,2018
140,889,1,2018
140,1209,2,2018
140,1214,1,2018
140,1319,1,2018
140,1940,1,2018
140,2171,1,2018
140,2190,1,2018
140,2364,1,2018
140,2394,1,2018
140,2406,1,2018
140,2448,1,2018
140,2451,1,2018
140,2512,1,2018
141,292,1,2018
141,491,1,2018
141,528,1,2018
141,775,1,2018
141,899,1,2018
141,1042,1,2018
141,1218,1,2018
141,1305,1,2018
141,1391,1,2018
141,1478,1,2018
141,1490,1,2018
141,1875,2,2018
141,2315,1,2018
141,2481,1,2018
141,2512,3,2018
141,2516,1,2018
141,2526,1,2018
143,637,1,2018
143,729,1,2018
143,2482,1,2018
143,2512,1,2018
143,2520,1,2018
144,42,1,2018
144,321,1,2018
144,553,1,2018
144,710,1,2018
144,756,1,2018
144,765,1,2018
144,787,1,2018
144,1173,1,2018
144,1261,1,2018
144,1458,1,2018
144,1488,2,2018
144,1706,1,2018
144,1958,1,2018
144,2062,1,2018
144,2139,1,2018
144,2296,3,2018
144,2308,1,2018
144,2315,1,2018
144,2413,1,2018
144,2414,1,2018
144,2429,1,2018
144,2482,1,2018
144,2512,2,2018
146,31,2,2018
146,121,1,2018
146,146,2,2018
146,182,1,2018
146,252,1,2018
146,260,1,2018
146,267,1,2018
146,276,1,2018
146,281,1,2018
146,291,1,2018
146,361,1,2018
146,417,2,2018
146,481,1,2018
146,483,1,2018
146,553,1,2018
146,617,1,2018
146,618,1,2018
146,650,1,2018
146,765,1,2018
146,766,3,2018
146,778,1,2018
146,783,1,2018
146,785,1,2018
146,882,2,2018
146,950,2,2018
146,963,2,2018
146,970,1,2018
146,974,1,2018
146,1042,1,2018
146,1060,1,2018
146,1121,1,2018
146,1141,1,2018
146,1209,1,2018
146,1214,2,2018
146,1216,1,2018
146,1246,1,2018
146,1267,1,2018
146,1285,1,2018
146,1304,1,2018
146,1372,2,2018
146,1405,1,2018
146,1416,1,2018
146,1422,1,2018
146,1487,1,2018
146,1539,2,2018
146,1564,1,2018
146,1581,2,2018
146,1584,1,2018
146,1639,1,2018
146,1706,1,2018
146,1767,1,2018
146,1782,2,2018
146,1805,1,2018
146,1806,1,2018
146,1812,2,2018
146,1903,1,2018
146,1958,2,2018
146,1959,1,2018
146,1995,3,2018
146,2093,1,2018
146,2139,1,2018
146,2154,1,2018
146,2187,1,2018
146,2190,1,2018
146,2243,2,2018
146,2258,3,2018
146,2278,1,2018
146,2292,2,2018
146,2296,7,2018
146,2308,2,2018
146,2315,1,2018
146,2426,2,2018
146,2451,1,2018
146,2474,2,2018
146,2482,3,2018
146,2512,6,2018
146,2520,1,2018
146,2522,1,2018
146,2523,2,2018
146,2529,5,2018
146,2532,1,2018
147,75,1,2018
147,254,1,2018
147,506,1,2018
147,517,1,2018
147,699,1,2018
147,709,2,2018
147,871,1,2018
147,961,1,2018
147,963,3,2018
147,1030,1,2018
147,1209,2,2018
147,1282,1,2018
147,1285,4,2018
147,1389,1,2018
147,1593,1,2018
147,1667,1,2018
147,1681,1,2018
147,1745,1,2018
147,1910,1,2018
147,1958,3,2018
147,1983,1,2018
147,2065,3,2018
147,2121,1,2018
147,2462,1,2018
147,2474,3,2018
147,2482,2,2018
147,2512,3,2018
147,2522,1,2018
147,2529,1,2018
148,200,1,2018
148,270,1,2018
148,631,1,2018
148,1285,1,2018
148,1803,1,2018
148,1804,1,2018
148,2296,1,2018
148,2462,1,2018
148,2482,1,2018
148,2516,1,2018
148,2529,1,2018
149,14,1,2018
149,346,1,2018
149,366,1,2018
149,773,1,2018
149,866,1,2018
149,882,1,2018
149,889,1,2018
149,922,1,2018
149,963,1,2018
149,998,1,2018
149,1014,1,2018
149,1058,2,2018
149,1060,1,2018
149,1075,1,2018
149,1145,1,2018
149,1167,1,2018
149,1354,1,2018
149,1460,1,2018
149,1642,1,2018
149,1706,1,2018
149,1737,1,2018
149,1874,1,2018
149,1985,1,2018
149,2054,4,2018
149,2190,1,2018
149,2263,1,2018
149,2278,1,2018
149,2296,1,2018
149,2308,1,2018
149,2482,1,2018
149,2516,1,2018
150,638,1,2018
150,963,1,2018
150,1214,1,2018
150,1704,1,2018
150,1841,1,2018
150,1958,1,2018
150,2426,1,2018
150,2512,1,2018
151,637,1,2018
151,804,1,2018
151,1254,1,2018
151,1629,1,2018
151,1711,1,2018
151,2006,1,2018
151,2168,1,2018
152,75,1,2018
152,105,4,2018
152,406,1,2018
152,580,4,2018
152,862,1,2018
152,993,1,2018
152,1128,4,2018
152,1207,1,2018
152,1209,4,2018
152,1236,1,2018
152,1278,4,2018
152,1317,4,2018
