created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Tue Apr 24 20:46:45 +0000 2018,988881956074086405,"CRISPR in corals! Hopefully this technology will open new avenues to explore basic coral biology and responses to #climatechange. Inspirational work, @SciStrader! https://t.co/MulyxRH3Kk",1,5,,
Tue Apr 24 20:46:43 +0000 2018,988881948826357760,"The #ParisAgreement is increasingly being translated into concrete policies around the world @Google, @WellsFargo and @Autodesk are among the companies that have already achieved their goal to source 100% of their electricity needs from renewables #RE100 https://t.co/Rp8sbBZuuX",0,0,41.0,70.0
Tue Apr 24 20:46:31 +0000 2018,988881895382568962,#MaREI PhD student @aoifelongeng @eriucc talking about novel opportunities for and benefits of science communication &amp; public engagement around #ClimateChange with recommendations for supporting researcher to engage @uccclimatelab https://t.co/uZOBsM1Zmi,0,0,6.0,8.0
Tue Apr 24 20:46:29 +0000 2018,988881887589470209,"""This is a policy that will most likely be giving special treatment to industry and exclude critical public health data,"" says YoginUCS of UCSUSA. https://t.co/rc2MT8QrpS #ClimateChange (Collected from insideclimate)",0,0,4.0,1.0
Tue Apr 24 20:46:29 +0000 2018,988881887589470209,"""This is a policy that will most likely be giving special treatment to industry and exclude critical public health data,"" says YoginUCS of UCSUSA. https://t.co/rc2MT8QrpS #ClimateChange (Collected from insideclimate)",0,0,4.0,1.0
Tue Apr 24 20:46:23 +0000 2018,988881862461415425,"@realDonaldTrump Funny you haven't tweeted anything about #EarthDay yet. Oh wait ... you're trying to cut regulations that HELP #corporations and HURT people and the #environment of the entire 🌍🌎🌏 world! 

#ClimateChange is real. You are not!",0,0,1.0,0.0
Tue Apr 24 20:46:10 +0000 2018,988881808925364224,"New study: A feedback mechanism in #Antarctica involving warming &amp; freshening ocean water and melting ice, a process that likely caused very rapid #SeaLevelRise (5 meters per century) millennia ago, appears to be underway now. https://t.co/GtMYXInY3s #ClimateChange #climate",0,0,2.0,0.0
Tue Apr 24 20:46:08 +0000 2018,988881799706116096,"#renewables #climatechange #energy #fossilfree #FossilFuel #emissions Evaluating energy, see https://t.co/1RtHZ8Cogd",0,0,,
Tue Apr 24 20:46:08 +0000 2018,988881799706116096,"#renewables #climatechange #energy #fossilfree #FossilFuel #emissions Evaluating energy, see https://t.co/1RtHZ8Cogd",0,0,,
Wed Apr 25 10:14:52 +0000 2018,989085326575587333,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:14:41 +0000 2018,989085277074411521,"Check our blog post on our website on #Climatechange and #malaria.

We highlighted how our… https://t.co/oPcv8wInJJ",1,1,,
Wed Apr 25 10:14:31 +0000 2018,989085235500453888,@WTWcorporates Jonathan Gascoigne on CAT models...don't always explicitly consider #ClimateChange...how can event attribution science be integrated into these models? Do we need a Centre for Climate Risk Analytics? @FrediOtto @ecioxford,0,0,,
Wed Apr 25 10:14:20 +0000 2018,989085192492126209,"Even if the #ParisAgreement goals are met, #climatechange will still substantially impact biodiversity. Action to lessen the effects is critical. https://t.co/MczNXMWL5Z https://t.co/eS3dOfX6oB",0,0,139.0,213.0
Wed Apr 25 10:14:13 +0000 2018,989085160506363904,#Climatechange can induce conflicts among vulnerable communities for resources in Himalayan region. #ClimateAction &amp; #Adaptation caprevent such situations. @UNDPClimate @UNFCCC @moefcc,0,0,,
Wed Apr 25 10:14:11 +0000 2018,989085153845764096,"NEW | #Trump and #Macron plant a tree in DC, but disagree on #climatechange, by @climatemegan: https://t.co/cfJBRCDzGx https://t.co/P1ziKhmdYN",3,2,,
Wed Apr 25 10:14:08 +0000 2018,989085142076542977,"Strong momentum for #2050pathways in evidence at Annual Gathering of @2050Platform - excited to learn about interest by countries, regions, cities and business and discuss our own analyses with think tank partners #leadership #ParisAgreement https://t.co/3ly4LUqVwF",0,0,7.0,16.0
Wed Apr 25 10:12:59 +0000 2018,989084851646160897,Six key actions for legislators: 1. Learn about the Post-2015 international commitments on #environment and #sustainabledevelopment — esp. #SDGs #ParisAgreement #SendaiFramework #AddisActionAgenda.,0,0,,
Wed Apr 25 10:12:53 +0000 2018,989084827658878977,"Strong momentum for #2050pathways in evidence at Annual Gathering of @2050Platform - excited to learn about interest by countries, regions, cities and business and discuss our own analyses with think tank partners #leadership #ParisAgreement https://t.co/3ly4LUqVwF",0,0,7.0,16.0
Wed Apr 25 10:12:37 +0000 2018,989084759807741953,"Strong momentum for #2050pathways in evidence at Annual Gathering of @2050Platform - excited to learn about interest by countries, regions, cities and business and discuss our own analyses with think tank partners #leadership #ParisAgreement https://t.co/3ly4LUqVwF",7,16,,
Wed Apr 25 10:12:36 +0000 2018,989084752836734976,Canada may swap 50-year-old flame for LED lights in quest to cut carbon https://t.co/tXsgrtK7fQ - #bioenergy #biofuels #bioeconomy #climatechange,0,0,,
Wed Apr 25 10:12:28 +0000 2018,989084720498663424,"When motion pictures are more accurate in future predictions than politicians ever want to allow.
#ClimateChange #OceanChange #FreshWater #SaltWater  #OceanOscillationPatterns  https://t.co/PiefTaGRUN",3,4,,
Wed Apr 25 10:12:24 +0000 2018,989084704866529281,"Watch me on @RUWithSonali. We talk ticks, #climatechange &amp; medical dogma that fails to DX/cure #Lyme &amp;TBDs. #scandal https://t.co/ZoCUr9aej2",0,0,6.0,6.0
Wed Apr 25 10:12:24 +0000 2018,989084704103194624,"In a collaborative effort to outline challenges and opportunities for #climatechange reporting during #ijf18, we're now calling on all journos for contributions: 
with @europeanforest @wildflyingpanda @m_otwino @ClimateTracking https://t.co/rLcjYLvuln",0,0,8.0,13.0
Wed Apr 25 10:12:18 +0000 2018,989084678064869376,#ClimateChange #ResilientCities https://t.co/WyVbAwv5nk,0,0,3.0,3.0
Wed Apr 25 10:12:17 +0000 2018,989084674394939392,100 companies now have @sciencetargets. Action on #climatechange is a   global trend that is only set to grow. Here's why! @GCAS2018   #ScienceBasedTargets #StepUp2018 #CSR https://t.co/a0cVtH4uvu,0,1,,
Wed Apr 25 10:12:05 +0000 2018,989084626747568130,"#climatechange has a severe impact on human populations, but wars do not start due to climate change. Failure of political systems is the main cause of conflict &amp; displacement. #migration is still treated as a security implication of climate change, though. #climatemigration https://t.co/brXhn7N2bs",2,3,,
Wed Apr 25 10:11:59 +0000 2018,989084601128759296,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:11:41 +0000 2018,989084523626467328,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:11:25 +0000 2018,989084456370753544,".@WellsFargo commits to invest $200 billion in #ClimateAction &amp; #sustainability by 2030, focused in #renewables &amp; clean tech https://t.co/tCZxAgcxwG Increased climate ambition from global financial sectors is crucial to meet #ParisAgreement objectives #Talanoa4ambition #SB48Bonn https://t.co/72Zu0ZNtFC",0,0,96.0,130.0
Wed Apr 25 10:11:19 +0000 2018,989084430101774336,'The water's not going anywhere' - we look at how #Louisiana is tackling climate threats post-Hurricane Katrina https://t.co/7RCSzgwxjV #climatechange @GetZilient https://t.co/YZdmDD0XJs,0,0,5.0,3.0
Wed Apr 25 10:11:18 +0000 2018,989084425785958403,"Great maps from @USGS that show potential spread of aquatic #InvasiveSpecies due to individual #Hurricanes. 

With #ClimateChange increasing the frequency of extreme weather events, this is a great tool to aid monitoring and rapid response!

https://t.co/yuFDhaqOZ9 https://t.co/uvOE3y2YKM",0,0,,
Wed Apr 25 10:11:13 +0000 2018,989084406617960448,#biodiversity can mitigate #climatechange impacts on forest ecosystem functioning suggests study https://t.co/2SbD2qZTxd @oxtropforests @theATBC https://t.co/AdLoAnHuG4,2,3,,
Wed Apr 25 10:11:12 +0000 2018,989084401106604039,"🤣WAIT WHAT?🤣
⛈️❄️🌞💦☔️🌊🌪️
#WednesdayWisdom #QAnon 
#ClimateChange #MAGA 
https://t.co/uCrhSJS8Lr",0,0,109.0,162.0
Wed Apr 25 10:10:47 +0000 2018,989084297410895879,"Emily Hamilton, Sustainability Manager @Grosvenor_GBI reflects on her recent trip to Mexico City as part of @theclimatereg Leadership Programme led by former US Vice President Al Gore #climatechange #environmental
https://t.co/4sud2AWZjm https://t.co/CFhdCPAUSA",0,0,2.0,2.0
Wed Apr 25 10:10:18 +0000 2018,989084175188856834,8 Florida students sued their governor over his inaction on climate change https://t.co/YknqHNrCbL #climate #climatechange #Florida #eco,0,0,8.0,10.0
Wed Apr 25 10:10:13 +0000 2018,989084156322811904,"How can you understand climate change if you do not care about the environment and nature? https://t.co/8avG7MVS0E #climatechange #climateaction 
#environment 
#energy https://t.co/CRizmbFfP9",0,0,,
Wed Apr 25 10:10:01 +0000 2018,989084106599358464,"What is #EcoAnxiety? It's a condition becoming increasingly common, where people worry excessively about #ClimateChange + related issues

https://t.co/xaoAVI6KOR https://t.co/gT9aAFGwWA",0,0,,
Wed Apr 25 10:09:19 +0000 2018,989083926575697922,"Dr Tom Herbstein of @cisl_cambridge discussing upcoming transition risk project, assessing how known policy shifts will impact investments in different climate scenarios #ClimateChange #Resilience @ClydeCoNews",0,0,,
Wed Apr 25 10:09:12 +0000 2018,989083898608082945,"Unbelievable, we've had 3 consecutive days of pristine blue skies in Jhb. Unbelievable, that it should feel unbelievable.
That's not to say geoengineering isn't present elsewhere in #SouthAfrica today. @OpChemtrails #ClimateChange😉 https://t.co/0qp2RWUWwM",0,0,14.0,26.0
Wed Apr 25 10:09:12 +0000 2018,989083897710501890,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:09:10 +0000 2018,989083889158311938,"Businesses need to anticipate the impacts of #ClimateChange and start implementing adaptation and mitigation strategies not only to minimise the risks but ultimately to remain competitive.
Sign Up for our short course to learn more
 #GreenInvestments #AfricanMarkets #Agribusiness https://t.co/O0whxaQiJx",0,0,,
Wed Apr 25 10:09:01 +0000 2018,989083853695397890,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:08:49 +0000 2018,989083803086983168,"Attending the presentation of the BCN Climate Plan supported by @c40cities #ClimateChangeIsReal for cities and companies in #Barcelona , rise of temperatures, flooding and sea level rise expected #Resilience against #ClimateChange is needed #HazurSystem #Resccue #urbanresilience https://t.co/AzvJznDqll",0,0,5.0,14.0
Wed Apr 25 10:08:48 +0000 2018,989083798011826176,'The water's not going anywhere' - we look at how #Louisiana is tackling climate threats post-Hurricane Katrina https://t.co/7RCSzgwxjV #climatechange @GetZilient https://t.co/YZdmDD0XJs,0,0,5.0,3.0
Wed Apr 25 10:08:38 +0000 2018,989083756182102016,"What do climate change and human rights have in common? 
https://t.co/nb9jeqOkzU

Share your thoughts: 
1.___________________
2.___________________
3.___________________ #climatechange #climateaction 
#environment 
#energy https://t.co/0tLnI62QSB",0,0,1.0,0.0
Wed Apr 25 10:08:30 +0000 2018,989083723495821312,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:08:12 +0000 2018,989083645557264389,"""Wanna keep daddy out of prison? Well I've got a job for you. -A""

@PLLTVSeries #PrettyLittleLiars #meme #TrumpMacron #trumpmeme #ParisAgreement https://t.co/HlA6ZB79Wx",0,0,,
Wed Apr 25 10:08:09 +0000 2018,989083635671236609,"https://t.co/MXWwUiKK81
My friend and #greenparty #Brighton councillor Leo Littman discussing #Antisemitism and #climatechange. (I don't think he connects them!) well worth a look.",0,0,,
Wed Apr 25 10:08:01 +0000 2018,989083601097641984,"In regards to #climatechange mitigation, Chris wants to see #Manchester to take advantage of the opportunities from #devolution

@ManCityCouncil @GMLowcarbonhub 

#climateMCR

https://t.co/Sn4yXjBlQH",0,0,2.0,5.0
Wed Apr 25 10:07:58 +0000 2018,989083588476981248,Penguins are endangered by #climate change: the loss of sea ice deprives them of their food base. Read more about #Antarctic protection and the connection between German #Environment Agency and the Antarctic on our website. #worldpenguinday #climatechange https://t.co/HG19YnRP8G https://t.co/fxpvH2SYkX,0,0,5.0,4.0
Wed Apr 25 10:07:39 +0000 2018,989083510462926849,"CLIMATE ACTIVIST : If Solar And Wind Are So Cheap, Why Are They Making Electricity So Expensive? https://t.co/htEJyGxkc5 via @JWSpry #ClimateChange #EnergyPoverty #Wind #Solar #Auspol #CDNpoli #UKpoli #springst",0,0,42.0,65.0
Wed Apr 25 10:07:08 +0000 2018,989083378124279808,Did you know that rainfall totals have reduced by 75% in #Morocco and the little islands in the desert are vanishing because of #climatechange? The desert is encroaching on small towns and forcing migration.. Watch @ContrastVR’s doc here: https://t.co/xJtmN3W9M5 — #DayZero https://t.co/64kQjhXww0,0,0,2.0,15.0
Wed Apr 25 10:07:02 +0000 2018,989083353545666561,"#ClimateChange #GlobalWarming 
How the Republican Party turned against climate science:
https://t.co/8CPdTdFEsQ",0,0,1.0,0.0
Wed Apr 25 10:07:02 +0000 2018,989083351897305094,"Hello @TransparencyMV 
@EnvGovMv &amp; @EPAMaldives not at all serious about #climatechange. We need to let the donors know that stronger action is needed from them so that international development organizations can uphold good social &amp; env standards. 
@GCF_News https://t.co/CjjVmH5ziH",0,0,3.0,1.0
Wed Apr 25 10:06:48 +0000 2018,989083296222142465,Almost all #European countries have conducted national #climatechange #vulnerability &amp; risk assessments ✍️as part of their #adaptation plans to better deal with the #impacts of ☔️climate-related ⛈️hazards – More info here ⏩  https://t.co/QPt4dmYGJr https://t.co/obbHieSjv5,0,0,62.0,46.0
Wed Apr 25 10:06:47 +0000 2018,989083290614280194,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:06:39 +0000 2018,989083256078389249,"Our half day #sustainability course can help you save money, boost performance and build a reputation as a responsible #business. In #Hove on 5 June, book at https://t.co/3sdmOIhWcF

@UoBGreenGrowth #greenbiz #climatechange #Brighton #Sussex #sustywomen #BGLAwards #lowcarbon https://t.co/hyYCkZn9hI",0,0,3.0,0.0
Wed Apr 25 10:06:31 +0000 2018,989083222863736833,What Role for BRICS countries in Global Climate Governance? #climatechange #Paris #BRICs https://t.co/jypkaoYIKE https://t.co/v6ZnIDsmph,0,0,3.0,3.0
Wed Apr 25 10:06:20 +0000 2018,989083177259077632,.@NYCMayor is suing oil companies over #climatechange. But did you know NYC is investing in oil and gas to fight #climatechange? https://t.co/qbrgn4qVCd https://t.co/9JmJVdTJpg,0,0,1291.0,1666.0
Wed Apr 25 10:06:06 +0000 2018,989083120963145729,Hail stone weighing three kilograms sign of #climatechange-Expert: Webindia123 https://t.co/egQIYNAKuP #environment,0,0,,
Wed Apr 25 10:05:52 +0000 2018,989083060623863812,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:05:52 +0000 2018,989083059256549377,Great piece from @ABCmediawatch about cherry picking and twisting researchers’ statements to meet editorial agendas https://t.co/37wo7p3wJD #climatechange @ProfTerryHughes,0,0,27.0,28.0
Wed Apr 25 10:05:45 +0000 2018,989083032719101952,"Why is a transformation of the global energy sector a question of willingness to change and intelligent evolution?https://t.co/BV0z52xlXH #climatechange #climateaction 
#environment 
#energy https://t.co/kBPR0NJS2h",0,0,1.0,0.0
Wed Apr 25 10:05:35 +0000 2018,989082989077377024,"At current rates of greenhouse-gas emissions, the world could lock in 1.5 ˚C of warming as soon as 2021, an analysis by the website Carbon Brief has found. We’re on track to blow the carbon budget for 2 ˚C by 2036.

#ActOnClimate #ClimateChange https://t.co/DtMa0SRbVY",0,0,238.0,163.0
Wed Apr 25 10:05:32 +0000 2018,989082977954095104,@simonahac @lyndoes @timpoliti @vanOnselenP @SmartEnergyCncl @wattsupwiththat @HeartlandInst @MineralsCouncil @TheIPA @NikolovScience I have been reading articles recommended by  those who do not accept the science of #climatechange for several years now. I don't believe there is ANY credible peer reviewed science suggesting that CO2 is just harmless plant food..,1,2,,
Wed Apr 25 10:05:22 +0000 2018,989082935583223808,#LDC Group plenary meeting with the @COP23 presidency on strengthening #ClimateAction through #Talanoa4Ambition to meet the #ParisAgreement goals https://t.co/Zv5HNDR54E,0,0,4.0,18.0
Wed Apr 25 10:05:15 +0000 2018,989082904960565248,"Why is a transformation of the global energy sector a question of willingness to change and intelligent evolution?https://t.co/BV0z52xlXH #climatechange #climateaction 
#environment 
#energy https://t.co/kBPR0NJS2h",1,0,,
Wed Apr 25 10:05:10 +0000 2018,989082886056882176,"#GCSE Geography QUESTION:
How much have sea levels risen in the past 100 years?

1.7 cm
17 cm
170 cm
OR
1.7 m

ANSWER:
17cm (double the rise of the previous century).

https://t.co/Nk9BNgFqWS
#climatechange https://t.co/c5vaiIfcJw",0,0,,
Wed Apr 25 10:05:10 +0000 2018,989082883875921920,About #climatechange https://t.co/Po8UHutObD,0,0,,
Wed Apr 25 10:05:04 +0000 2018,989082859318202368,"Brinjal and onion grown through application of #ShivanshKhaad , innovative home made organic fertilizer @RGMVP #SustainableAgriculture #SHGs #Women #SpeakForAgriculture #economicempowerment #climatechange https://t.co/HgzhB133Qk",0,0,7.0,14.0
Wed Apr 25 10:05:03 +0000 2018,989082856457736192,The White-breasted Nuthatch is one of 314 North American bird species threatened by #climatechange. Learn more: https://t.co/CHDjLYdtWc https://t.co/jtNcHZvXd8,0,0,102.0,234.0
Wed Apr 25 10:04:58 +0000 2018,989082832088784897,#Climatechange 🍃 can affect #city planning 🏙️. But now urban planners have the right tools developed by 🇪🇺 funded researchers combining intel from earth observation 🌍🔭 &amp; #opendata 💿https://t.co/vbgRmiNm3l https://t.co/OPr9UTB73h,0,0,36.0,46.0
Wed Apr 25 10:04:35 +0000 2018,989082738887155713,"From sub-Saharan Africa to the Pacific islands, the people of the Commonwealth are on the front line of a changing climate https://t.co/eydgXxOy7y #TakeAction #climatechange",0,0,3.0,4.0
Wed Apr 25 10:04:32 +0000 2018,989082723477327873,The Fighting Has Begun Over Who Owns Land Drowned by Climate Change #ClimateChange https://t.co/CEIKLqrqpI,0,0,,
Wed Apr 25 10:04:10 +0000 2018,989082630388895744,This is how women and girls are both impacted and responding to #climatechange: https://t.co/397W14kacd https://t.co/z3d31LXwzj,0,0,6.0,15.0
Wed Apr 25 10:03:41 +0000 2018,989082508938670083,~HoC Environmental Audit Committee launches inquiry into #sustainability of #seas - how to protect #oceans from #climatechange #acidification #overfishing &amp; pollution @CommonsEAC will also look at how UK Govt can create sustainable #blueeconomy #bluefinance @mcsuk @friends_earth https://t.co/k70V5gNpO7,1,0,,
Wed Apr 25 10:03:32 +0000 2018,989082474524405761,Climate change is ‘not as bad as we thought’ say scientists https://t.co/etq0DvkazR #climatechange is #junkscience,1,1,,
Wed Apr 25 10:03:31 +0000 2018,989082469134675969,"""We are committed to the goal of becoming a net zero emissions economy by 2050."" New Zealand  pm #ClimateChange",0,0,3.0,4.0
Wed Apr 25 10:03:26 +0000 2018,989082447701839872,Polar Bears of Hudson Bay https://t.co/Yfg34akyH0 via @nytvideo Polar bears at play. It’s their world too. #ActOnClimate #ClimateChange,0,1,,
Wed Apr 25 10:03:25 +0000 2018,989082445688565762,.@NYCMayor is suing oil companies over #climatechange. But did you know NYC is investing in oil and gas to fight #climatechange? https://t.co/qbrgn4qVCd https://t.co/9JmJVdTJpg,0,0,1291.0,1666.0
Wed Apr 25 10:03:24 +0000 2018,989082439560695809,#ClimateChange #ResilientCities https://t.co/WyVbAwv5nk,3,3,,
Wed Apr 25 10:03:24 +0000 2018,989082437752950791,'The water's not going anywhere' - we look at how #Louisiana is tackling climate threats post-Hurricane Katrina https://t.co/7RCSzgwxjV #climatechange @GetZilient https://t.co/YZdmDD0XJs,0,0,5.0,3.0
Wed Apr 25 10:03:11 +0000 2018,989082387056390144,We challenge YOU to make a penguin out of paper in 60 seconds 🐧🐧#WorldPenguinDay #ProtectAntarctic #ChallengeAccepted https://t.co/ilPfmZHn86 #ClimateChange (Collected from Greenpeace),0,2,,
Wed Apr 25 10:03:11 +0000 2018,989082384749465601,"RT grist: Want a reason to feel hopeful? We got 50. 

Meet 50 people changing the world. #Grist50 https://t.co/1G17xUC27M https://t.co/erXCUpdiLw #ClimateChange (Collected from Greenpeace)",0,0,,
Wed Apr 25 10:03:10 +0000 2018,989082382488801281,"Ours would be Pebbles Fancyflippers.  Maybe we should rebrand...? 🤔
#WorldPenguinDay https://t.co/ZKkEhSgIZw #ClimateChange (Collected from Greenpeace)",0,0,,
Wed Apr 25 10:03:01 +0000 2018,989082344555466753,"Trying to decide where to study next year? Care about #climatechange and the #environment? 

We've got a map for you (sorry, @BP_plc)... https://t.co/a2oZEAC27U https://t.co/irHO9JAdmR",0,0,,
Wed Apr 25 10:03:01 +0000 2018,989082343997628424,"“We are very disappointed because it is almost seven months after the hurricane and… we just can’t see where that money has been spent."" - Barbudan MP Trevor Walker

https://t.co/5DUjarNA48 #climatechange #Barbuda https://t.co/Lsf8kfb5MK",1,1,,
Wed Apr 25 10:03:01 +0000 2018,989082340973522944,Kinder Morgan opponents suspected Trudeau government rigged its review of pipeline. Federal insiders say they were right https://t.co/WUpeF4Qm1M via @NatObserver #TMX #cdnpoli #bcpoli #abpoli #oilsands #climatechange #cdnfoi,0,0,67.0,69.0
Wed Apr 25 10:02:52 +0000 2018,989082303887441921,#LDC Group plenary meeting with the @COP23 presidency on strengthening #ClimateAction through #Talanoa4Ambition to meet the #ParisAgreement goals https://t.co/Zv5HNDR54E,4,18,,
Wed Apr 25 10:02:50 +0000 2018,989082298627907584,"Tomorrow, five Winter Olympians (@jessdiggs, @arielletgold, @staceycookusa, @maddie_phaneuf and @mrDavidWise) will address Congress about how #climatechange is impacting their sports. Learn more in this op-ed we wrote with our friends at @ProtectWinters. https://t.co/zzyKTjA8gA",0,0,34.0,73.0
Wed Apr 25 10:02:47 +0000 2018,989082285558456321,"""We are committed to the goal of becoming a net zero emissions economy by 2050."" New Zealand  pm #ClimateChange",3,4,,
Wed Apr 25 10:02:43 +0000 2018,989082266000338947,#ClimateChange threaten nature’s garbage collector: new results in @RSocPublishing article 'Differential arthropod responses to warming are altering the structure of Arctic communities' by @AIAS_dk Former Fellow @TokeHoye @AarhusUni and collaborators https://t.co/5VaNtbxxP0 https://t.co/R0gOQhFYFM,0,0,1.0,1.0
Wed Apr 25 10:02:39 +0000 2018,989082251731394560,"Wind, solar deliver stunning 98% of new U.S. power capacity in January, February https://t.co/dil6vK8rzf #RenewableEnergy #renewables #renewable #energy #climate #climatechange #globalwarmin #KeepItInTheGround #wind #solar #future #trend #trends @WYeates @Sustainable2050",0,0,7.0,8.0
Wed Apr 25 10:02:24 +0000 2018,989082188212768768,"#ClimateChange. 
Migration.
Environment.

Take a look at Madagascar's long-term challenges: https://t.co/9GbkJ5IfS7 

#EarthDay https://t.co/7hfv60aY7r",0,0,11.0,19.0
Wed Apr 25 10:02:22 +0000 2018,989082177462833152,Fiji's youngest #climate ambassadors Timoci &amp; Shalvi are no strangers to the effects of #ClimateChange. At #COP23 they shared their stories and captured the hearts of the world. Share their message &amp; call for ambitious #ClimateAction in 2018 #Talanoa4Ambition https://t.co/IN63vwaltl,0,0,370.0,1133.0
Wed Apr 25 10:02:08 +0000 2018,989082121066119170,One of the most worrisome predictions about #ClimateChange may be coming true 🙄https://t.co/9680CTlklZ via @washingtonpost,0,1,,
Wed Apr 25 10:02:05 +0000 2018,989082107287867394,"Want to know how #SolarPower works? Here are some answers by @ClimateReality 
#renewables #ClimateChange #SDGs
https://t.co/VvfZGz9Ffg https://t.co/fGExIiDNx5",1,1,,
Wed Apr 25 10:02:00 +0000 2018,989082085330735105,"Higher winter temperatures in the #Himalayas are increasing the risk of avalanches in the region, writes Neha Jain @lifesciexplore https://t.co/jXAOadrbb1  #climatechange #globalwarming #glaciers #westernhimalayas",0,0,6.0,4.0
Wed Apr 25 10:01:48 +0000 2018,989082038060961792,"#Louisiana 'islanders' find a new home beyond the #water: https://t.co/0gtRCRWSBw | @nicolamilne123 reports

@UNFCCC @MRFCJ #resilience #climatechange #hurricanes #flooding https://t.co/dqW9V2YsKr",0,0,1.0,0.0
Wed Apr 25 10:01:29 +0000 2018,989081955097546759,"Britain's plan to leave the European Union will not affect its commitment to curb carbon emissions and combat #climatechange, a senior British government official said on Tuesday https://t.co/42OMWXocwZ #Brexit",0,0,9.0,1.0
Wed Apr 25 10:01:17 +0000 2018,989081905978052611,.@hseas  researchers reported that by 2050 the number of #wildfires in the West could rise by 50% and across the US the number could double #climatechange via @iiiorg https://t.co/nIHpTsGBxj https://t.co/KrYH2Gv8aZ,0,0,4.0,6.0
Wed Apr 25 10:01:17 +0000 2018,989081905978052611,.@hseas  researchers reported that by 2050 the number of #wildfires in the West could rise by 50% and across the US the number could double #climatechange via @iiiorg https://t.co/nIHpTsGBxj https://t.co/KrYH2Gv8aZ,0,0,4.0,6.0
Wed Apr 25 10:01:06 +0000 2018,989081861480689664,Hit #climatechange target or we will ditch your shares: LGIM's threat to dirty companies https://t.co/J5z62AlLA7  #hypertransparency @FeinerAndreas,1,5,,
Wed Apr 25 10:01:04 +0000 2018,989081854132310017,"By analysing data and trends, we can better understand the effects of #climatechange on our business. #MunichReAGM
Read more: https://t.co/MTdseREQzl https://t.co/zUjxLDrLIi",0,0,5.0,11.0
Wed Apr 25 10:01:03 +0000 2018,989081849040375809,@AntoineMokrane #Macron #Trump #climatechange https://t.co/b70BIqgJnZ,0,0,11.0,41.0
Wed Apr 25 10:01:02 +0000 2018,989081842346266624,How can we better #communicate #climatechange? Find out in @ClimateOutreach's and @TyndallCentre's Guide to the Science of Climate Change Communication: https://t.co/vzKSXvkDqH | weADAPT  #ClimateAction #LetsTalkClimate https://t.co/6jIKVcjPTR,12,11,,
Wed Apr 25 10:00:56 +0000 2018,989081817738248197,Storm Damage to Forests Costs Billions – But Artificial Intelligence Can Help https://t.co/CAOHb8ZnId #NatCapHub #AI #CarbonSequestration #ClimateChange #Economy #EcosystemServices #Flooding #Forestry #Forests #Soil #StormDamage #Storms #TreePlanting https://t.co/MPuHuAfDh6,0,0,8.0,3.0
Wed Apr 25 10:00:54 +0000 2018,989081808867332096,"#author #MorrisHicks; a business management consultant and senior corporate executive.  #ClimateChange, #GlobalClimateChange, #GlobalWarming, #Climate, #LivestockFarming, #Deforestation,https://t.co/xIn4KIrIqa",0,0,,
