created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Thu Apr 11 07:22:19 +0000 2019,1116240043767664640,"Rep. @AOC just put Republicans on blast: ""I would encourage that we don’t need cliff notes for a 14 page resolution that was designed to be read in plain English by the American people."" 🔥🔥🔥 #AlexandriaOcasioCortez #GreenNewDeal #ClimateCrisis #ClimateActionNow https://t.co/sUSmBlrgTr",0,0,328.0,1725.0
Thu Apr 11 07:22:15 +0000 2019,1116240024847179778,"Two-thirds of glacier ice in the Alps 'will melt by 2100' 

😳🥺😢

#climatechange  https://t.co/9G4l32F9pk",0,0,1.0,0.0
Thu Apr 11 07:22:02 +0000 2019,1116239972368101377,Hunt accused of illegally targeting fox cubs https://t.co/jpsYliZaIz #climatechange #environment,0,0,,
Thu Apr 11 07:22:01 +0000 2019,1116239964897935360,"Clean energy transition ‘is a social policy issue’, Poles insist @EURACTIV #JustTransition #ClimateChange #ClimateJusticeJobs https://t.co/OpTfNoX0Er",0,0,,
Thu Apr 11 07:21:55 +0000 2019,1116239939677503488,"This election is arguably the most important in our history. We face an existential crisis in #climatechange. The Libs deny it - they're pro-coal, anti- #ev, anti-renewables, anti-progress &amp; seek to destroy #Medicare &amp; your kids' future. Labor is not. The choice is clear #auspol",0,0,136.0,209.0
Thu Apr 11 07:21:47 +0000 2019,1116239907272429568,"China Just Turned On the World’s Largest Floating #Solar Farm.

We have solutions to the #climate crisis, let's implement them. There is no time to waste. 

#ClimateStrike #FridaysforFuture #Klimastreik #GreenNewDeal #PanelsNotPipelines https://t.co/GzklDvHVKh",0,0,215.0,310.0
Thu Apr 11 07:21:40 +0000 2019,1116239878163968000,"Global warming is happening now. The planet's temperature is rising. The trend is clear and unmistakable.Every one of the past 40 years has been warmer than the 20th century average. 2016 was the hottest year on record. 
#ActOnClimate #climatestrike #GreenNewDeal #climatechange https://t.co/ZojRgiBDQ4",0,0,84.0,116.0
Thu Apr 11 07:21:25 +0000 2019,1116239817006776320,"""The road ahead depends on tackling #climatechange"" @ScottMorrisonMP  https://t.co/zMO6TB4ibI",0,0,,
Thu Apr 11 07:21:11 +0000 2019,1116239755333767168,"The sad reality of climate change. The walrus with no ice or place to go.

#Walrus 
#OurPlanet
#ClimateChange 
#Climate https://t.co/rnYUJ7lFLX",0,0,84887.0,115069.0
Thu Apr 11 07:20:52 +0000 2019,1116239675713187840,"Our only home is becoming unhabitable @AngusTaylorMP @ScottMorrisonMP @Melissa4Durack @billshortenmp We all share one planet &amp; it doesn’t pay any attention to politics, spin, or accounting tricks. Time to pull together to reverse the #ClimateCrisis #ClimateElection #AusVotes2019 https://t.co/I56F2e0vPX",0,1,,
Thu Apr 11 07:20:47 +0000 2019,1116239657161973760,"San Francisco wants to prepare for extreme weather, turns to climate scientists for help https://t.co/dTp4MDQX0p #Weather #Climate #ClimateChange",0,0,,
Thu Apr 11 07:20:37 +0000 2019,1116239613255983106,We will be there to support #Fridays4Future ! Who else? https://t.co/p49k7z3Axe,0,0,19.0,47.0
Thu Apr 11 07:20:25 +0000 2019,1116239562974449669,#NDIS $ claims Sounds very much like the double dipping / double counting of #ClimateCarbon credits in #ParisAgreement #kyoto  - #LNP try so hard to fool us with $  dodgy figures  but  we know that @LibsRLiars https://t.co/tlUeMzOUkg,3,3,,
Thu Apr 11 07:20:14 +0000 2019,1116239519206998017,&lt;  &gt; The weatherchannel is using mind-blowing immersive #CGI to show the very real dangers of #climatechange https://t.co/nYQ1ketZyv,0,0,3.0,0.0
Thu Apr 11 07:19:55 +0000 2019,1116239436755296256,@SylviaD32911201 @GeraldKutney @priscian @Greg49039425 @miked194765 @david_hanselman @DougBookwriter2 @sueytonius @AtomsksSanakan @Dcoronata @flyonthewall182 @RenatusVoltaire @craigthomler @AltUS_ARC @Paganliam @MLBinWA @SteveSGoddard @PolAnimalAus @GAWHeckman @jk76022 @trippfunderburk @MatthewHavicon @DanielMcDonald4 @ILuvCO2 @Tokyo_Tom @markbjardine @EddyKurrents @MHayden951 @Boi_dBoi_d @alcpjr @bmurphypots @FilesOfDresden @GPRacer51 @TheEndisFar @JaggerMickOZ @AlaMerQld @ThingsIFindInt1 @ElectricElecti1 @RoyPentland @StagaZigfried @Lindhacker @3MIKE2 @jamieswilson @seancunnion @KCTaz @StormSignalSA @DarrenGuthrie6 @GuyEric11 @_JG17 @AlexSabe5 Yep. And Al Gore and Tim Flannery. It’s a massive cash cow supported by media and governments. No matter how often they are proved wrong they are never called out for it #climatechange #auspol,0,0,2.0,4.0
Thu Apr 11 07:19:55 +0000 2019,1116239436755296256,@SylviaD32911201 @GeraldKutney @priscian @Greg49039425 @miked194765 @david_hanselman @DougBookwriter2 @sueytonius @AtomsksSanakan @Dcoronata @flyonthewall182 @RenatusVoltaire @craigthomler @AltUS_ARC @Paganliam @MLBinWA @SteveSGoddard @PolAnimalAus @GAWHeckman @jk76022 @trippfunderburk @MatthewHavicon @DanielMcDonald4 @ILuvCO2 @Tokyo_Tom @markbjardine @EddyKurrents @MHayden951 @Boi_dBoi_d @alcpjr @bmurphypots @FilesOfDresden @GPRacer51 @TheEndisFar @JaggerMickOZ @AlaMerQld @ThingsIFindInt1 @ElectricElecti1 @RoyPentland @StagaZigfried @Lindhacker @3MIKE2 @jamieswilson @seancunnion @KCTaz @StormSignalSA @DarrenGuthrie6 @GuyEric11 @_JG17 @AlexSabe5 Yep. And Al Gore and Tim Flannery. It’s a massive cash cow supported by media and governments. No matter how often they are proved wrong they are never called out for it #climatechange #auspol,0,0,2.0,4.0
Thu Apr 11 07:19:46 +0000 2019,1116239402441687040,"#CarStrikeFriday WEEK 4. Friday APRIL 12th leave the car home, to support young people striking for climate. Be part of the solution.#FridayForFuture #ActNOWforFuture. ASK FOR THE FREE LOGO!Let us know where you are. Make the difference!#climatechange https://t.co/1CYdnQtd0L",0,0,26.0,38.0
Fri Apr 12 22:37:58 +0000 2019,1116832860151918593,"Today tens of thousands of young people are rising again to demand action on #ClimateChange 

This is from London. There is no time to waste. There is no planet B. #GreenNewDeal.

#ActOnClimate #schoolstrike4climate #ClimateStrike #FridayForFuture #ClimateAction @GretaThunberg https://t.co/oZS6nelQfc",0,0,538.0,1530.0
Fri Apr 12 22:37:42 +0000 2019,1116832793420599297,Thank you to the scientists. Over 4500 climate scientists and scholars support #ClimateStrike! They know we're in a #ClimateEmergency and the time to act is now. https://t.co/vzyK7Thkl7,0,0,104.0,310.0
Fri Apr 12 22:37:42 +0000 2019,1116832792816619524,"“There’s time...but we can’t do it by just pissing around at the margins of the problem. We’ve got to go straight to the heart of capitalism...and overthrow it.” 

[the brilliant @GeorgeMonbiot ]
#ExtinctionRebellion #ClimateActionNow #ClimateStrike

https://t.co/T8hgPtW8dM",0,0,138.0,281.0
Fri Apr 12 22:37:39 +0000 2019,1116832782179717121,"Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes are being built. 🚲 

We have solutions to the #climate crisis. Let's implement them. 

#energy #sustainability #innovation #greencities #climatechange https://t.co/6JmZds1DXi",0,0,1122.0,2258.0
Fri Apr 12 22:37:36 +0000 2019,1116832768661446656,Awesome to see school strikes spreading across Uganda week by week! 🇺🇬 #YouthStrike4Climate #FridaysforFuture #ClimateSTrike #FossilFree https://t.co/DjQhlRbIqm,0,0,17.0,54.0
Fri Apr 12 22:37:30 +0000 2019,1116832744456110080,middle school students fighting for us all... #GreenNewDeal #ListentoUs #ClimateStrike. @sunrisemvmt @350BayArea @bravenewfilms @AOC https://t.co/7dKuq4rlMs,0,0,69.0,154.0
Fri Apr 12 22:37:21 +0000 2019,1116832706283880451,"“There is no debate,” California Governor Gavin Newsom said of #ClimateChange. https://t.co/VfcAeLpE3N via @HuffPostPol",3,3,,
Fri Apr 12 22:37:15 +0000 2019,1116832682686787586,"#ICYMI, read this week's #EUTop10 covering our behind-the-scenes interview w/ @EUAmbUS, #Brexit, @VDombrovskis talking tarriffs on @CNBC, @VeraJourova on 🇪🇺🇺🇸 digital cooperation, #EUatSpringMeetings, @EIB survey on #ClimateChange, Helms-Burton + more 👉https://t.co/UuZQyZOEpf https://t.co/qOjhsimmHQ",0,0,6.0,10.0
Fri Apr 12 22:37:11 +0000 2019,1116832664403808262,"Breaking news. Politicians &amp; others who offer platitudes but no action on #ClimateBreakdown will be enrolled in citizenship classes being run by students at schools, colleges &amp; universities across the world.

""Perhaps they can learn"", said one of the organisers.

#ClimateStrike https://t.co/NhFsgtIpLP",0,0,92.0,206.0
Fri Apr 12 22:37:09 +0000 2019,1116832655213879296,Daughter protesting in Brighton - #YouthClimateStrike #FridaysForFuture #climatestrike @strike4youthbh https://t.co/PWPnWDEsXv,0,0,113.0,520.0
Fri Apr 12 22:36:57 +0000 2019,1116832605889093634,.@RoyBlunt .@HawleyMO .@RepBlaine THIS IS NOT OK! #ClimateChange 👇👇👇 https://t.co/pjNwFVgwdN,0,0,,
Fri Apr 12 22:36:56 +0000 2019,1116832599731789824,Looking for a #PostDoc in computational terrestrial #biogeochemistry? The Computational #Earth Sciences Group ↔️ #ClimateChange #Science Institute at @ORNLEnergy_Env would like to hear from you! https://t.co/hA3mpW7uSm ❗️❗️APPLY NOW❗️❗️ https://t.co/1DaYtXSWk1,0,0,13.0,9.0
Fri Apr 12 22:36:55 +0000 2019,1116832598209310720,"School strike week 34.
#fridaysforfuture #schoolstrike4climate #climatestrike https://t.co/K3KgzuTQO1",0,0,2514.0,12917.0
Fri Apr 12 22:36:55 +0000 2019,1116832596221210630,"17 year old #climatechange striker and one of our mobilizers @matovu_bob has braved the hot sun to send his message to the public and leaders. ""Fridays For Future Uganda is demanding #ClimateAction now. @GretaThunberg @Greenpeace @Fridays4future #schoolstrike4climate https://t.co/eeYrbWyBKx",0,0,524.0,2423.0
Fri Apr 12 22:36:55 +0000 2019,1116832595055120385,"#GreenNewDeal! #GreenNewDeal! #GreenNewDeal! #GreenNewDeal 

🌍🌎🌏

Listen to us kids as we SCREAM and DREAM all over the world today for #FridaysForFurture #climatestrike! 

LISTEN to the kids of @Y_Vs_A! Their voices are important and should make you want to ACT! 🙌

🌍🌎🌏 https://t.co/ASa579n72a",0,0,47.0,132.0
Fri Apr 12 22:36:53 +0000 2019,1116832587983532032,"WEEK 18 of my @UN #ClimateStrike in NYC. This week was about allies. So many adults standing with us now! @P4F_Seattle @Parents4Planet @ParentsStrike @parents_4future @parents4future @CLIMATEMAMA @climateparents and more! @GretaThunberg said the adults must help us, and they are! https://t.co/cZdOj7YQ2h",0,0,164.0,573.0
Fri Apr 12 22:36:48 +0000 2019,1116832568010133505,I had an amazing time striking for climate change in Cardiff! So many inspiring young people fighting for our planet's future. #ClimateChange #FridaysforFuture #climatestrike #YouthStrike4Climate https://t.co/ht0MtswtG8,0,0,94.0,480.0
Fri Apr 12 22:36:45 +0000 2019,1116832553988706304,"Stockholm!
#fridaysforfuture #schoolstrike4climate #climatestrike https://t.co/EvfAMjZwIy",0,0,668.0,3596.0
Fri Apr 12 22:36:42 +0000 2019,1116832544249585665,"20 weeks #FridaysForFuture #ClimateStrike in Nigeria.
Not signing the climate change bill by our leaders is equivalent to them seeing thousands of us hitting the street because we are now in an era when we stand for things that matters to our future.
@GretaThunberg https://t.co/PmM6asElnk",0,0,199.0,811.0
Fri Apr 12 22:36:42 +0000 2019,1116832540327841798,#Durham #ClimateStrike happening now - great to see our younger generation standing up for a better future! #YouthStrike4Climate @GretaThunberg @SharonEnv1 #ClimateChange #ClimateAction #ClimateActionNow #FridaysForFuture 👍🙏 https://t.co/qsycbosHo7,0,0,156.0,638.0
Fri Apr 12 22:36:41 +0000 2019,1116832539904217088,"Healthy #peatlands are good for everyone from farm businesses to global communities - providing habitat for stock &amp; wildlife, supplying natural flood management &amp; helping fight #climatechange. Funding from @nature_scot is helping deliver farm peatland restoration in Scotland. https://t.co/flGVEALwdS",0,0,15.0,40.0
Fri Apr 12 22:36:41 +0000 2019,1116832537123250176,"we need a life-affirming eco-
economy, not a destructive.

a @childhonouring economy!

oikonomia: management 
of household 
 ~&gt; bionomy: stewardship 
of biosphere ✅

BIONOMY ~ embrace. share. 

❤️ 🌎 ❤️
#ClimateCrisis 🔥 #coolit 
#ClimateAction #sustainability 
#ChildHonouring https://t.co/XYhL6eV5IR",0,0,4.0,7.0
Fri Apr 12 22:36:28 +0000 2019,1116832483222392833,"The youth movement leading the call for climate justice has emerged as  one of the most powerful social and political forces in recent memory.

#YouthStrike4Climate #ClimateStrike #GreenNewDeal #FridaysForFuture 

@UKSCN1 @ukycc 

https://t.co/HGJDcWqs3v",0,0,78.0,123.0
Fri Apr 12 22:36:24 +0000 2019,1116832465673510912,To those taking part in today's #ClimateStrike - the Labour Party is with you #SchoolStrike4Climate #FridaysForFuture https://t.co/s9PJpWyDip,0,0,664.0,1245.0
Fri Apr 12 22:36:20 +0000 2019,1116832452096532482,"#BREAKING 
@RepSwalwell says ending gun violence will be his main priority after taking th oath of office for POTUS. 

Um.. Shouldn’t #ClimateChange be your priority? If we don’t have a planet to grow food, breathe cleaner air or have clean water gun violence won’t be an issue.",0,2,,
Fri Apr 12 22:36:14 +0000 2019,1116832423331786752,"HA! We've faced the opposite: HS seniors lamenting, ""We can't #climatestrike b/c we don't technically have school on Fridays.""
Our advice: "" Just do it &amp; call it climate picketing if necessary.""
Disrupt your life before #climatechange does it for you.
#FridaysForFuture https://t.co/E1q0ZcLblr",0,0,11.0,21.0
Fri Apr 12 22:36:13 +0000 2019,1116832420253143041,"School strike week 34.
#fridaysforfuture #schoolstrike4climate #climatestrike https://t.co/K3KgzuTQO1",0,0,2514.0,12917.0
Fri Apr 12 22:36:08 +0000 2019,1116832398174564353,"Hurricanes, floods and droughts are becoming increasingly destructive in Antigua and Barbuda. See what the @UNFCCC_CTCN network is doing to help. #ClimateChange #TakeActionNow #NAPExpo https://t.co/3fLISDNhS9",0,0,46.0,91.0
Fri Apr 12 22:36:04 +0000 2019,1116832381531557888,We spoke with Tom Wilson of @Bath_Youth about his involvement in the #ClimateStrikes. What he said was impassioned and inspiring. #SchoolStrike4Climate #YouthStrike4Climate #Fridays4Future  https://t.co/xn8pIvJMty,0,0,62.0,156.0
Fri Apr 12 22:36:02 +0000 2019,1116832375554609153,"20 weeks #FridaysForFuture #ClimateStrike in Nigeria.
Not signing the climate change bill by our leaders is equivalent to them seeing thousands of us hitting the street because we are now in an era when we stand for things that matters to our future.
@GretaThunberg https://t.co/PmM6asElnk",0,0,199.0,811.0
Fri Apr 12 22:35:56 +0000 2019,1116832350619480064,".@USChamber releases statement on #ClimateChange, calling for climate policies and declaring ""Inaction is not an option."" https://t.co/TDcrOmNKQI",0,0,2.0,4.0
Fri Apr 12 22:35:53 +0000 2019,1116832336149192704,"Vive la Révolution! 😍✊💚🇪🇺

#Lyon #FridaysForFuture #ClimateStrike #YouthStrike4Climate https://t.co/a1kQnZz4f7",0,0,263.0,1150.0
Fri Apr 12 22:35:53 +0000 2019,1116832336115568641,"Today tens of thousands of young people are rising again to demand action on #ClimateChange 

This is from London. There is no time to waste. There is no planet B. #GreenNewDeal.

#ActOnClimate #schoolstrike4climate #ClimateStrike #FridayForFuture #ClimateAction @GretaThunberg https://t.co/oZS6nelQfc",0,0,538.0,1530.0
Fri Apr 12 22:35:49 +0000 2019,1116832322052083712,Hundreds of people from dozens of organisations demanding one thing. Action in the environment. #ClimateStrike #FridaysforFuture #ClimateEmergency https://t.co/hn6aGvFFJs,0,0,17.0,38.0
Fri Apr 12 22:35:46 +0000 2019,1116832308915359744,"With our wonderful young folk's recent #ClimateStrike, plus us older Australians making our feelings about #Adani, and #coal in general, known, we voters are certainly making a point to the corrupt #LNP.
@ScottMorrisonMP @mattjcan 
https://t.co/SNEt7vUypb #auspol #AUSVote2019 https://t.co/JnWMwqgSWV",0,0,9.0,10.0
Fri Apr 12 22:35:23 +0000 2019,1116832209447444480,"""How Big Business Is Hedging Against the Apocalypse""

Investors are finally paying attention
to #climatechange ... though
not in the way you might hope.

 https://t.co/oWy7gM8gH1",0,0,4.0,3.0
Fri Apr 12 22:35:18 +0000 2019,1116832189981659137,"This depicts well 'the government for Adani'.
Time we have a Federal #ICAC 
Any party that says it believe in #ClimateChange cannot be approving new coal mines.

#LNPfail 
#ClimateEmergency 
#ClimateElection 
#AusVotes2019 
#StopAdani https://t.co/Vg2K5UIekd",0,0,12.0,22.0
Fri Apr 12 22:35:17 +0000 2019,1116832186643169280,"20 weeks #FridaysForFuture #ClimateStrike in Nigeria.
Not signing the climate change bill by our leaders is equivalent to them seeing thousands of us hitting the street because we are now in an era when we stand for things that matters to our future.
@GretaThunberg https://t.co/PmM6asElnk",0,0,199.0,811.0
Fri Apr 12 22:35:15 +0000 2019,1116832178829238279,Amazing turnout at Mann Island. Any comment for @climate_lpool @MetroMayorSteve @mayor_anderson @LiverpoolLabour @lpoolcouncil? #FridaysForFuture #ClimateStrike #schoolstrike4climate https://t.co/34UZTMaxoA,0,0,9.0,30.0
Fri Apr 12 22:35:15 +0000 2019,1116832176430026758,"""How Big Business Is Hedging Against the Apocalypse""

Investors are finally paying attention
to #climatechange ... though
not in the way you might hope.

 https://t.co/oWy7gM8gH1",0,0,4.0,3.0
Fri Apr 12 22:35:14 +0000 2019,1116832171807866880,We must rethink everything we do to address climate change. https://t.co/X7t3JZrwzj #mmsz #climatechange #climateaction,0,0,4.0,3.0
Fri Apr 12 22:35:00 +0000 2019,1116832115679793155,"“There’s time...but we can’t do it by just pissing around at the margins of the problem. We’ve got to go straight to the heart of capitalism...and overthrow it.” 

[the brilliant @GeorgeMonbiot ]
#ExtinctionRebellion #ClimateActionNow #ClimateStrike

https://t.co/T8hgPtW8dM",138,281,,
Fri Apr 12 22:34:52 +0000 2019,1116832083043708928,The #YouthStrike4Climate today in London. Repping the Green New Deal. Later they blocked Oxford Circus in a sit in. Democracy in action. #GND #ClimateStrike https://t.co/XAiHsRy0Lq,0,0,54.0,154.0
Fri Apr 12 22:34:52 +0000 2019,1116832079482773504,"""Rain is becoming more frequent in Greenland and accelerating the melting of its ice, a new study has found""

""And if all of that ice melted, the sea level would rise by seven metres, threatening coastal population centres around the world""

#ClimateChange https://t.co/l7GkNkBRpK",0,0,120.0,78.0
Fri Apr 12 22:34:49 +0000 2019,1116832066627342336,"""How Big Business Is Hedging Against the Apocalypse""

Investors are finally paying attention
to #climatechange ... though
not in the way you might hope.

 https://t.co/oWy7gM8gH1",4,3,,
Fri Apr 12 22:34:48 +0000 2019,1116832062449823745,Have you watched the heart-breaking walrus scene in @OurPlanet on Netflix yet? Discover how #climatechange is having a tragic impact on these incredible animals 😭 https://t.co/IBiKClwhke #ShareOurPlanet #OurPlanet,0,0,143.0,282.0
Fri Apr 12 22:34:47 +0000 2019,1116832059769491456,This #FridaysForFuture I took my #climatestrike down town in Kampala. I spent the whole day standing &amp; sometimes sitting.@Fridays4FutureU is demanding #ClimateAction now. I am not about to give up until I see serious action from leaders. @GretaThunberg @Fridays4future @ntvuganda https://t.co/TErH0wo7UD,0,0,74.0,309.0
Fri Apr 12 22:34:40 +0000 2019,1116832031147581441,"The attacks on EVs show @ScottMorrisonMP &amp; their Marketing Dept, The Murdoch Press, don't take #ClimateChange seriously and will always put Politics &amp; Self Interest before the Planet and the People. 
#Auspol",4,9,,
Fri Apr 12 22:34:36 +0000 2019,1116832015846764546,"Cha-ching! The annual dividend for a family of 4 will reach $3,500 under the #EnergyInnovationAct. Throw in the fact that it help us avoid #climatechange catastrophe and this policy is a winner. Learn more: https://t.co/tmYejzudUH https://t.co/RfkIkMguWq",0,0,29.0,34.0
Fri Apr 12 22:34:34 +0000 2019,1116832007357640704,"The 16-year old that started it all. ""We cannot solve a crisis without treating it as a crisis...I want you to act as if our house is on fire. Because it is."" @GretaThunberg

There is no time to waste. #ActOnClimate.

#climatestrike #FridayForFutures #GreenNewDeal @JustinTrudeau https://t.co/lgLChWQjGp",0,0,487.0,955.0
Fri Apr 12 22:34:32 +0000 2019,1116831998956331008,"Today tens of thousands of young people are rising again to demand action on #ClimateChange 

This is from London. There is no time to waste. There is no planet B. #GreenNewDeal.

#ActOnClimate #schoolstrike4climate #ClimateStrike #FridayForFuture #ClimateAction @GretaThunberg https://t.co/oZS6nelQfc",0,0,538.0,1530.0
Fri Apr 12 22:34:16 +0000 2019,1116831931205701632,#ClimateStrike #FridaysForFuture Dublin https://t.co/PkNpzn9vmJ,0,0,327.0,1703.0
Fri Apr 12 22:34:15 +0000 2019,1116831927758200834,"On BBC Two, George Monbiot had the entire studio applauding the overthrow of capitalism

By @wrightismight

https://t.co/7shPqjZwoH #capitalism #climatechange",0,0,23.0,34.0
Fri Apr 12 22:34:14 +0000 2019,1116831920799637505,"@Tessa_M_Hill I had a wonderful time! Thanks again for taking the time to talk fish (really, crabs to be honest 🦀) and #climatechange, as well as that essential caffeine fix. Glad you enjoyed Kanaloa! I adore the scarf! Cannot believe I didn't notice. That's on me.",0,3,,
Fri Apr 12 22:34:10 +0000 2019,1116831904920145920,Go on the kids! Shutting down Oxford Street #YouthStrike4Climate #YouthClimateStrike #london #climatestrike https://t.co/Tj94rNhsfJ,0,0,45.0,107.0
Fri Apr 12 22:34:08 +0000 2019,1116831896066056197,"Is your home ready for #climatechange?

Canada's building code is getting a rewrite: https://t.co/PzVIel04Wp #cdnpoli #cdnhousing #cdnenviro",0,0,1.0,1.0
Fri Apr 12 22:34:06 +0000 2019,1116831888407171073,"Vive la Révolution! 😍✊💚🇪🇺

#Lyon #FridaysForFuture #ClimateStrike #YouthStrike4Climate https://t.co/a1kQnZz4f7",0,0,263.0,1150.0
Fri Apr 12 22:33:54 +0000 2019,1116831838603857920,#ClimateStrike #FridaysForFuture Dublin https://t.co/PkNpzn9vmJ,0,0,327.0,1703.0
Fri Apr 12 22:33:53 +0000 2019,1116831834669813760,"Stockholm!
#fridaysforfuture #schoolstrike4climate #climatestrike https://t.co/EvfAMjZwIy",0,0,668.0,3596.0
Fri Apr 12 22:33:51 +0000 2019,1116831825471647744,Thank you to the scientists. Over 4500 climate scientists and scholars support #ClimateStrike! They know we're in a #ClimateEmergency and the time to act is now. https://t.co/vzyK7Thkl7,0,0,104.0,310.0
Fri Apr 12 22:33:48 +0000 2019,1116831810720342016,"From #climatechange to the #FutureofFood and plastic pollution, our planet’s future has been a recurring theme of the #WBGMeetings. See how these challenges were discussed this week, and how to tackle them in the future. https://t.co/5Y73uBsIGb https://t.co/MG71ExYdWL",0,0,30.0,66.0
Fri Apr 12 22:33:43 +0000 2019,1116831791355256833,The largest 5 oil &amp; gas companies spend $200m/yr lobbying to delay or block policies to tackle #climatechange. Increasingly they are using social media so please RT climate content from sources you trust (like us 😆) https://t.co/Pv13lLl6Ar,0,0,92.0,94.0
Fri Apr 12 22:33:42 +0000 2019,1116831787068477440,"WEEK 18 of my @UN #ClimateStrike in NYC. This week was about allies. So many adults standing with us now! @P4F_Seattle @Parents4Planet @ParentsStrike @parents_4future @parents4future @CLIMATEMAMA @climateparents and more! @GretaThunberg said the adults must help us, and they are! https://t.co/cZdOj7YQ2h",0,0,164.0,573.0
Fri Apr 12 22:33:42 +0000 2019,1116831785730617344,"In Majuro, I was honoured to meet @President_Heine of the #MarshallIslands – first female leader in the #Pacific, a pioneering educator and champion in the global fight against #climatechange @GAC_Corporate @RMIMission https://t.co/5cDnIQljG1",0,0,6.0,19.0
Fri Apr 12 22:33:38 +0000 2019,1116831769284755456,"Ready to go! 🌍💚
#climatejustice #youthstrike4climate #fridaysforfuture #fridays4future #schoolstrike4climate #climatestrike #climatechange #climatechangeisreal #climateaction #climateemergency #climatecrisis #climateactionnow 
#GretaThunberg https://t.co/wKJGc6LFFk",0,0,18.0,36.0
Fri Apr 12 22:33:37 +0000 2019,1116831766390530048,"Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes are being built. 🚲 

We have solutions to the #climate crisis. Let's implement them. 

#energy #sustainability #innovation #greencities #climatechange https://t.co/6JmZds1DXi",0,0,1122.0,2258.0
Fri Apr 12 22:33:36 +0000 2019,1116831760778694657,"For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birth because of #climatechange.
Good gosh woman, that organ in your skull is called the brain, use it. 

#ThursdayThoughts https://t.co/F8MhTJKjBx",0,0,397.0,638.0
Fri Apr 12 22:33:31 +0000 2019,1116831740167950336,"""After A $14 Billion Upgrade, #NewOrleans’ Levees Are Sinking:
#SeaLevelRise and ground subsidence will render the flood barriers inadequate in just four years."" #ClimateChange #ClimateAdaptation #LAwx https://t.co/V1FJ5bLlbG",0,0,352.0,346.0
Fri Apr 12 22:33:30 +0000 2019,1116831738343383042,"Today, tomorrow, and the days yet to come, the @UKSCN1 is calling for a #GreenNewDeal, a political and economic transformation that will work  in the interests of people and planet

#YouthStrike4Climate #ClimateStrike #FridaysForFuture 

STATEMENT HERE:
https://t.co/AS5NqDJPHJ https://t.co/sIpD7GNmHn",0,0,37.0,69.0
Fri Apr 12 22:33:29 +0000 2019,1116831732794150912,"The sad reality of climate change. The walrus with no ice or place to go.

#Walrus 
#OurPlanet
#ClimateChange 
#Climate https://t.co/rnYUJ7lFLX",0,0,84887.0,115069.0
Fri Apr 12 22:33:28 +0000 2019,1116831727844904960,"6 Pressing Questions About Beef and #ClimateChange, Answered https://t.co/6HrN6Mdxlb",0,0,3.0,4.0
Fri Apr 12 22:33:17 +0000 2019,1116831681036660736,I’m at the International Symposium on Climate Change Education today where there’s a lot of support for #YouthStrike4Climate #Fridays4Future,0,0,3.0,17.0
Fri Apr 12 22:33:11 +0000 2019,1116831655681912833,Student climate change protests: best of the banners - in pictures #ClimateStrike #ClimateChange https://t.co/QZc1COmGR4,0,0,,
Fri Apr 12 22:33:04 +0000 2019,1116831629568303112,"A local climate volunteer in New Delhi captured the incredible energy of #ClimateStrike students there. ""You sold our future, just for profit!"" #FridaysForFuture https://t.co/pkLMesX7gC",0,0,731.0,1760.0
Fri Apr 12 22:32:56 +0000 2019,1116831593849475072,"#climatechange   

https://t.co/n8MT0EkwST",0,0,,
Fri Apr 12 22:32:55 +0000 2019,1116831588434755584,"#YouthStrike4Climate in London.

Thousands blocking #OxfordCircus

System change not #ClimateChange

#GreenNewDeal https://t.co/8mI9uwx7Cp",0,0,98.0,292.0
Fri Apr 12 22:32:54 +0000 2019,1116831584919756801,"6 Pressing Questions About Beef and #ClimateChange, Answered https://t.co/6HrN6Mdxlb",3,4,,
Fri Apr 12 22:32:53 +0000 2019,1116831581694349312,"Wow, that’s very impressive but scary too! sure hope #ALP will address  #ClimateCrisis ASAP!  @Captainturtle @Mark_Butler_MP @Tony_Burke @LockTheGate @Jackthelad1947 @climatecouncil https://t.co/hmiI0zQ9Z8",0,0,4.0,4.0
Fri Apr 12 22:32:47 +0000 2019,1116831557413687301,"Thousands of at #YouthStrike4Climate in London calling for a #GreenNewDeal.
 
Read the UK Student Climate Network statement here:
https://t.co/ArPtGvO4wt

#FridaysForFurture #ClimateStrike https://t.co/Yloy9SUxa4",0,0,193.0,454.0
Fri Apr 12 22:32:47 +0000 2019,1116831555672997888,"#ClimateChange could topple the world as we know it. 
@dwallacewells illustrates what awaits us. If you are already concerned, after this book you'll be alarmed. And you should be! References on all data provided in long bibliography. Highly recommended! 
https://t.co/4t1wBkVsEA https://t.co/UuUJdLBEpo",0,0,7.0,8.0
Fri Apr 12 22:32:41 +0000 2019,1116831532445044738,"On BBC Two, George Monbiot had the entire studio applauding the overthrow of capitalism

By @wrightismight

https://t.co/7shPqjZwoH #capitalism #climatechange",0,0,23.0,34.0
